solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 20.46 s
objective value: 281993.72

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    2 252 
stack 3:    
stack 4:    
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    
stack 9:    259 
stack 10:    
stack 11:    12 
stack 12:    
stack 13:    13 431 226 264 224 
stack 14:    267 23 449 268 149 
stack 15:    16 405 15 414 266 
stack 16:    302 399 275 120 117 
stack 17:    269 200 78 209 44 
stack 18:    18 142 426 277 334 
stack 19:    413 207 445 289 372 
stack 20:    316 237 281 327 290 
stack 21:    427 89 155 134 28 
stack 22:    169 180 323 217 280 
stack 23:    464 299 293 176 424 
stack 24:    38 129 311 212 171 
stack 25:    53 26 444 33 341 
stack 26:    420 222 111 446 37 
stack 27:    401 285 380 216 29 
stack 28:    352 183 286 231 336 
stack 29:    147 388 146 185 56 
stack 30:    119 368 116 475 201 
stack 31:    328 392 308 330 36 
stack 32:    99 442 450 482 148 
stack 33:    397 68 304 88 159 
stack 34:    335 355 121 374 49 
stack 35:    76 351 244 45 433 
stack 36:    384 296 67 370 315 
stack 37:    463 92 436 481 137 
stack 38:    115 432 485 468 133 
stack 39:    173 340 476 474 402 
stack 40:    409 343 184 124 91 
stack 41:    213 192 193 326 240 
stack 42:    389 165 434 162 228 
stack 43:    79 360 114 51 57 
stack 44:    454 127 472 487 170 
stack 45:    190 349 97 238 498 
stack 46:    188 488 406 98 154 
stack 47:    93 407 306 54 178 
stack 48:    61 429 179 373 367 
stack 49:    211 141 249 376 139 
stack 50:    85 467 300 50 60 
stack 51:    453 418 350 361 412 
stack 52:    385 182 206 456 470 
stack 53:    390 383 107 422 71 
stack 54:    320 132 151 307 236 
stack 55:    157 197 382 82 353 
stack 56:    325 486 416 333 242 
stack 57:    208 232 219 84 229 
stack 58:    112 318 239 218 186 
stack 59:    104 203 220 357 199 
stack 60:    0 250 
stack 61:    1 
stack 62:    
stack 63:    253 3 
stack 64:    4 254 
stack 65:    5 255 
stack 66:    6 
stack 67:    258 7 257 
stack 68:    8 
stack 69:    9 
stack 70:    260 10 
stack 71:    11 261 
stack 72:    263 21 156 230 262 
stack 73:    278 319 411 363 279 
stack 74:    14 100 17 35 265 
stack 75:    270 194 423 272 25 
stack 76:    344 284 34 135 317 
stack 77:    81 375 19 395 22 
stack 78:    46 457 96 27 479 
stack 79:    348 163 59 273 63 
stack 80:    20 362 248 283 347 
stack 81:    271 24 30 204 354 
stack 82:    234 274 158 386 122 
stack 83:    400 47 359 288 492 
stack 84:    108 295 377 483 276 
stack 85:    441 490 440 365 52 
stack 86:    480 337 364 175 247 
stack 87:    332 94 297 437 31 
stack 88:    314 144 77 215 430 
stack 89:    32 214 287 39 415 
stack 90:    40 74 143 282 160 
stack 91:    55 489 70 356 41 
stack 92:    292 43 447 461 448 
stack 93:    331 378 408 102 101 
stack 94:    428 417 138 303 291 
stack 95:    243 65 322 473 105 
stack 96:    48 166 342 294 227 
stack 97:    491 459 62 305 396 
stack 98:    371 346 164 177 225 
stack 99:    161 83 205 245 221 
stack 100:    321 298 366 398 198 
stack 101:    465 191 462 123 421 
stack 102:    140 478 126 42 125 
stack 103:    324 72 64 439 109 
stack 104:    110 80 136 167 313 
stack 105:    73 189 58 128 387 
stack 106:    195 153 87 345 329 
stack 107:    435 223 312 301 419 
stack 108:    497 458 241 338 233 
stack 109:    499 66 379 494 496 
stack 110:    174 150 90 391 438 
stack 111:    106 131 410 403 471 
stack 112:    246 69 130 469 460 
stack 113:    455 172 118 452 113 
stack 114:    187 369 196 394 339 
stack 115:    75 168 466 495 358 
stack 116:    393 145 202 477 310 
stack 117:    235 210 451 309 103 
stack 118:    181 95 152 86 381 
stack 119:    404 493 484 443 425 
