solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 50.98 s
objective value: 281999.78

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    
stack 3:    254 3 
stack 4:    
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    
stack 11:    261 
stack 12:    
stack 13:    14 98 217 397 474 
stack 14:    276 200 264 157 294 
stack 15:    493 150 293 203 137 
stack 16:    24 20 186 435 94 
stack 17:    82 19 286 270 394 
stack 18:    25 329 278 218 68 
stack 19:    28 468 495 29 37 
stack 20:    22 143 96 91 241 
stack 21:    283 46 271 62 433 
stack 22:    284 202 204 57 356 
stack 23:    399 34 165 32 298 
stack 24:    181 400 201 72 277 
stack 25:    385 123 132 352 275 
stack 26:    40 289 280 225 53 
stack 27:    375 425 486 31 499 
stack 28:    51 198 102 161 362 
stack 29:    183 460 307 237 192 
stack 30:    147 33 295 222 63 
stack 31:    416 196 75 296 374 
stack 32:    357 43 158 56 480 
stack 33:    85 35 156 417 116 
stack 34:    49 247 332 469 142 
stack 35:    292 310 314 424 297 
stack 36:    60 481 36 355 494 
stack 37:    321 166 350 177 170 
stack 38:    216 246 214 173 133 
stack 39:    388 103 367 390 54 
stack 40:    171 232 174 105 476 
stack 41:    360 134 340 128 227 
stack 42:    410 466 145 119 335 
stack 43:    404 457 498 92 233 
stack 44:    187 99 69 488 299 
stack 45:    188 453 155 363 81 
stack 46:    50 430 391 228 434 
stack 47:    456 191 392 302 47 
stack 48:    489 330 182 243 48 
stack 49:    226 175 231 189 396 
stack 50:    80 437 315 353 379 
stack 51:    411 74 312 319 238 
stack 52:    304 95 470 163 244 
stack 53:    313 328 444 462 349 
stack 54:    224 450 139 122 365 
stack 55:    439 431 113 339 140 
stack 56:    345 485 442 364 432 
stack 57:    402 383 311 90 459 
stack 58:    483 148 380 452 178 
stack 59:    149 146 331 193 84 
stack 60:    250 0 
stack 61:    251 
stack 62:    2 252 
stack 63:    253 
stack 64:    4 
stack 65:    5 255 
stack 66:    6 
stack 67:    257 7 
stack 68:    
stack 69:    9 259 258 
stack 70:    260 10 
stack 71:    11 262 
stack 72:    482 263 369 12 79 
stack 73:    13 27 386 265 18 
stack 74:    272 127 21 26 267 
stack 75:    16 266 15 17 268 
stack 76:    131 240 436 136 351 
stack 77:    354 208 30 45 44 
stack 78:    154 403 405 269 401 
stack 79:    377 130 415 487 199 
stack 80:    281 463 89 23 41 
stack 81:    207 58 421 448 70 
stack 82:    273 496 39 152 455 
stack 83:    454 387 77 318 320 
stack 84:    197 366 291 274 446 
stack 85:    109 285 115 76 358 
stack 86:    490 338 169 475 497 
stack 87:    229 323 279 135 288 
stack 88:    67 438 395 194 66 
stack 89:    359 440 449 239 211 
stack 90:    443 172 219 71 471 
stack 91:    236 138 301 426 220 
stack 92:    282 343 458 398 101 
stack 93:    110 190 64 117 126 
stack 94:    97 287 445 230 93 
stack 95:    121 87 300 167 38 
stack 96:    422 413 333 465 368 
stack 97:    223 347 168 372 420 
stack 98:    334 290 234 370 42 
stack 99:    441 83 159 342 114 
stack 100:    427 86 381 248 52 
stack 101:    376 473 59 423 361 
stack 102:    309 209 407 326 344 
stack 103:    384 213 324 484 341 
stack 104:    185 153 472 429 447 
stack 105:    164 419 373 491 492 
stack 106:    414 303 180 206 306 
stack 107:    308 305 205 141 378 
stack 108:    412 118 55 249 316 
stack 109:    428 104 325 336 337 
stack 110:    107 245 179 176 348 
stack 111:    409 78 160 210 393 
stack 112:    371 322 389 125 235 
stack 113:    162 382 346 124 184 
stack 114:    111 129 418 221 61 
stack 115:    467 464 73 151 242 
stack 116:    88 112 195 461 100 
stack 117:    106 65 144 120 451 
stack 118:    406 215 408 317 477 
stack 119:    212 108 479 327 478 
