solved with: SP.post_optimization_methods.LocalSearch
time limit: 2700.0 s
time to solve: 911.69 s
objective value: 211714.64

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    252 
stack 3:    253 
stack 4:    254 
stack 5:    
stack 6:    
stack 7:    7 
stack 8:    
stack 9:    
stack 10:    
stack 11:    261 
stack 12:    12 
stack 13:    
stack 14:    264 14 
stack 15:    
stack 16:    266 
stack 17:    17 
stack 18:    
stack 19:    
stack 20:    
stack 21:    
stack 22:    22 
stack 23:    
stack 24:    
stack 25:    274 
stack 26:    490 25 283 
stack 27:    60 27 57 
stack 28:    28 55 54 
stack 29:    29 31 484 
stack 30:    280 498 281 
stack 31:    491 38 35 
stack 32:    224 292 291 
stack 33:    225 290 293 
stack 34:    477 37 34 
stack 35:    303 300 421 
stack 36:    44 482 40 
stack 37:    295 438 294 
stack 38:    42 41 468 
stack 39:    499 316 312 
stack 40:    64 322 149 
stack 41:    307 309 458 
stack 42:    311 310 440 
stack 43:    319 318 486 
stack 44:    323 325 470 
stack 45:    58 488 56 
stack 46:    74 386 72 
stack 47:    66 302 301 
stack 48:    51 487 50 
stack 49:    306 184 308 
stack 50:    131 415 130 
stack 51:    220 218 447 
stack 52:    460 229 88 
stack 53:    331 329 140 
stack 54:    493 71 463 
stack 55:    428 160 162 
stack 56:    464 238 244 
stack 57:    200 444 201 
stack 58:    242 355 357 
stack 59:    407 107 109 
stack 60:    363 475 361 
stack 61:    219 221 457 
stack 62:    364 366 147 
stack 63:    234 235 471 
stack 64:    233 231 467 
stack 65:    101 405 100 
stack 66:    161 163 426 
stack 67:    144 478 417 
stack 68:    352 350 239 
stack 69:    211 372 375 
stack 70:    406 113 117 
stack 71:    392 84 85 
stack 72:    183 179 439 
stack 73:    379 146 378 
stack 74:    87 396 86 
stack 75:    359 246 232 
stack 76:    338 472 336 
stack 77:    125 408 124 
stack 78:    346 344 148 
stack 79:    214 454 215 
stack 80:    135 443 134 
stack 81:    469 245 243 
stack 82:    342 339 143 
stack 83:    479 348 349 
stack 84:    358 481 351 
stack 85:    450 112 111 
stack 86:    171 435 170 
stack 87:    230 228 465 
stack 88:    95 98 402 
stack 89:    398 97 99 
stack 90:    136 424 137 
stack 91:    400 108 105 
stack 92:    177 172 436 
stack 93:    94 399 96 
stack 94:    212 453 213 
stack 95:    110 116 403 
stack 96:    180 178 448 
stack 97:    445 209 207 
stack 98:    241 365 367 
stack 99:    210 377 376 
stack 100:    434 175 176 
stack 101:    0 
stack 102:    250 1 
stack 103:    2 
stack 104:    3 
stack 105:    4 
stack 106:    5 255 
stack 107:    6 256 
stack 108:    257 
stack 109:    8 258 
stack 110:    9 259 
stack 111:    260 10 
stack 112:    11 
stack 113:    262 
stack 114:    263 
stack 115:    13 
stack 116:    265 15 
stack 117:    16 267 
stack 118:    
stack 119:    19 18 268 
stack 120:    269 
stack 121:    270 20 
stack 122:    21 271 
stack 123:    272 
stack 124:    273 23 
stack 125:    24 
stack 126:    275 276 26 
stack 127:    279 485 278 
stack 128:    497 277 49 
stack 129:    337 33 32 
stack 130:    47 61 63 
stack 131:    39 36 30 
stack 132:    185 296 297 
stack 133:    284 282 199 
stack 134:    286 196 289 
stack 135:    496 288 285 
stack 136:    48 287 492 
stack 137:    495 298 299 
stack 138:    474 45 141 
stack 139:    480 43 46 
stack 140:    313 314 456 
stack 141:    320 317 190 
stack 142:    384 62 59 
stack 143:    65 387 69 
stack 144:    305 304 419 
stack 145:    70 68 385 
stack 146:    324 315 494 
stack 147:    321 383 67 
stack 148:    77 73 381 
stack 149:    53 483 52 
stack 150:    388 76 75 
stack 151:    437 182 181 
stack 152:    489 328 330 
stack 153:    390 79 78 
stack 154:    411 118 119 
stack 155:    236 237 459 
stack 156:    442 132 191 
stack 157:    203 145 418 
stack 158:    195 193 441 
stack 159:    416 133 192 
stack 160:    128 414 129 
stack 161:    247 360 356 
stack 162:    380 382 462 
stack 163:    152 154 420 
stack 164:    122 120 409 
stack 165:    425 159 156 
stack 166:    174 173 429 
stack 167:    401 106 104 
stack 168:    422 151 150 
stack 169:    89 227 397 
stack 170:    341 343 202 
stack 171:    333 332 208 
stack 172:    404 103 102 
stack 173:    326 142 327 
stack 174:    123 413 121 
stack 175:    430 158 157 
stack 176:    114 115 410 
stack 177:    334 335 189 
stack 178:    81 80 389 
stack 179:    127 126 412 
stack 180:    83 393 82 
stack 181:    222 461 223 
stack 182:    91 394 90 
stack 183:    427 153 155 
stack 184:    449 194 188 
stack 185:    240 347 345 
stack 186:    391 368 374 
stack 187:    473 206 340 
stack 188:    362 226 455 
stack 189:    369 371 205 
stack 190:    198 446 197 
stack 191:    93 395 92 
stack 192:    353 354 476 
stack 193:    433 166 167 
stack 194:    168 169 431 
stack 195:    139 138 423 
stack 196:    451 187 186 
stack 197:    249 248 466 
stack 198:    373 370 204 
stack 199:    452 216 217 
stack 200:    164 432 165 
