solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 52.36 s
objective value: 282007.1

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    2 
stack 3:    
stack 4:    253 
stack 5:    
stack 6:    6 
stack 7:    257 
stack 8:    8 
stack 9:    9 
stack 10:    10 
stack 11:    
stack 12:    12 
stack 13:    269 30 15 370 263 
stack 14:    428 424 17 266 385 
stack 15:    333 19 325 409 77 
stack 16:    16 138 205 24 215 
stack 17:    433 47 267 242 22 
stack 18:    356 443 193 40 456 
stack 19:    79 337 192 283 154 
stack 20:    321 311 146 332 299 
stack 21:    492 302 275 271 194 
stack 22:    459 25 445 361 282 
stack 23:    452 190 73 93 94 
stack 24:    376 141 67 33 277 
stack 25:    29 381 171 157 26 
stack 26:    35 498 326 309 319 
stack 27:    287 285 280 243 435 
stack 28:    389 308 234 87 80 
stack 29:    129 279 128 63 448 
stack 30:    334 387 288 60 126 
stack 31:    281 174 197 404 188 
stack 32:    134 78 478 108 109 
stack 33:    460 451 191 426 431 
stack 34:    413 115 216 139 450 
stack 35:    395 169 316 238 86 
stack 36:    336 59 91 248 249 
stack 37:    293 375 136 223 187 
stack 38:    38 172 226 397 107 
stack 39:    421 116 204 473 144 
stack 40:    200 292 291 55 135 
stack 41:    317 185 341 76 112 
stack 42:    390 217 70 179 162 
stack 43:    51 324 479 213 294 
stack 44:    246 425 396 466 399 
stack 45:    232 68 54 124 149 
stack 46:    377 62 166 180 363 
stack 47:    143 412 111 106 202 
stack 48:    306 495 427 49 349 
stack 49:    219 335 392 183 403 
stack 50:    131 328 429 411 360 
stack 51:    362 394 357 346 416 
stack 52:    160 347 374 82 444 
stack 53:    92 151 56 461 430 
stack 54:    155 467 313 57 102 
stack 55:    75 350 198 476 214 
stack 56:    401 446 199 384 159 
stack 57:    436 221 74 240 212 
stack 58:    229 122 207 499 163 
stack 59:    88 472 359 161 83 
stack 60:    250 
stack 61:    1 251 
stack 62:    252 
stack 63:    3 
stack 64:    255 4 254 
stack 65:    5 
stack 66:    
stack 67:    7 256 
stack 68:    258 
stack 69:    259 
stack 70:    260 
stack 71:    261 11 
stack 72:    262 372 14 264 13 
stack 73:    405 71 265 50 289 
stack 74:    195 230 39 114 489 
stack 75:    58 270 320 18 273 
stack 76:    27 471 69 407 20 
stack 77:    458 276 274 462 268 
stack 78:    272 28 369 37 371 
stack 79:    485 322 352 32 300 
stack 80:    278 21 465 23 402 
stack 81:    31 406 208 170 186 
stack 82:    488 209 132 153 437 
stack 83:    34 463 480 469 227 
stack 84:    158 441 484 455 388 
stack 85:    150 366 442 72 345 
stack 86:    415 447 304 418 228 
stack 87:    477 224 96 493 117 
stack 88:    330 231 383 301 152 
stack 89:    351 52 36 284 286 
stack 90:    420 48 236 307 297 
stack 91:    206 66 156 481 468 
stack 92:    210 434 400 140 348 
stack 93:    380 482 235 454 104 
stack 94:    41 329 379 419 344 
stack 95:    497 42 137 164 142 
stack 96:    147 43 218 382 453 
stack 97:    61 331 46 490 417 
stack 98:    295 64 355 422 241 
stack 99:    290 65 305 99 44 
stack 100:    175 296 120 220 167 
stack 101:    298 314 303 81 53 
stack 102:    173 211 98 368 244 
stack 103:    45 440 393 408 119 
stack 104:    364 184 90 318 464 
stack 105:    378 101 339 358 177 
stack 106:    365 97 470 449 327 
stack 107:    203 245 312 310 439 
stack 108:    121 85 323 373 145 
stack 109:    196 342 474 494 148 
stack 110:    95 386 201 457 237 
stack 111:    391 127 239 233 483 
stack 112:    113 340 130 438 367 
stack 113:    222 178 487 354 181 
stack 114:    414 84 182 103 338 
stack 115:    133 475 496 89 165 
stack 116:    353 432 168 315 176 
stack 117:    486 118 100 189 491 
stack 118:    398 225 247 410 125 
stack 119:    123 343 110 105 423 
