solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 48.73 s
objective value: 281993.72

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    2 252 
stack 3:    
stack 4:    
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    
stack 9:    259 
stack 10:    
stack 11:    12 
stack 12:    
stack 13:    269 322 241 186 224 
stack 14:    14 451 282 113 265 
stack 15:    16 118 286 268 266 
stack 16:    314 23 407 452 22 
stack 17:    245 19 21 439 227 
stack 18:    270 436 374 482 117 
stack 19:    38 24 311 212 103 
stack 20:    161 191 462 135 31 
stack 21:    32 47 234 281 477 
stack 22:    453 210 27 28 109 
stack 23:    400 174 287 351 473 
stack 24:    275 223 326 225 276 
stack 25:    299 493 468 217 301 
stack 26:    344 368 61 54 303 
stack 27:    332 445 376 342 456 
stack 28:    404 127 68 193 178 
stack 29:    237 164 111 381 57 
stack 30:    490 486 175 364 90 
stack 31:    172 235 166 448 84 
stack 32:    499 40 371 183 341 
stack 33:    165 488 360 143 358 
stack 34:    420 319 163 298 219 
stack 35:    491 214 62 76 396 
stack 36:    93 297 43 37 353 
stack 37:    401 340 450 440 233 
stack 38:    187 469 291 387 339 
stack 39:    136 194 411 58 391 
stack 40:    73 325 416 330 148 
stack 41:    106 410 475 209 41 
stack 42:    211 189 140 77 50 
stack 43:    465 417 296 236 478 
stack 44:    464 324 431 168 122 
stack 45:    399 46 208 147 380 
stack 46:    497 181 99 197 242 
stack 47:    243 239 167 438 425 
stack 48:    102 377 92 495 443 
stack 49:    458 435 328 150 244 
stack 50:    69 81 53 110 74 
stack 51:    213 331 206 230 419 
stack 52:    100 153 471 370 247 
stack 53:    195 383 248 481 201 
stack 54:    200 96 151 146 418 
stack 55:    413 89 152 196 315 
stack 56:    320 192 447 466 361 
stack 57:    427 104 145 498 334 
stack 58:    75 318 80 218 367 
stack 59:    316 405 67 158 60 
stack 60:    0 250 
stack 61:    1 
stack 62:    
stack 63:    253 3 
stack 64:    4 254 
stack 65:    5 255 
stack 66:    6 
stack 67:    258 7 257 
stack 68:    8 
stack 69:    9 
stack 70:    260 10 
stack 71:    11 261 
stack 72:    263 13 17 42 262 
stack 73:    15 485 273 272 433 
stack 74:    454 463 293 264 36 
stack 75:    267 348 337 398 29 
stack 76:    284 30 162 483 345 
stack 77:    18 426 182 277 231 
stack 78:    20 48 366 338 323 
stack 79:    274 306 279 283 125 
stack 80:    432 375 313 128 280 
stack 81:    271 155 215 228 25 
stack 82:    157 70 35 346 386 
stack 83:    278 115 26 249 446 
stack 84:    397 114 202 222 137 
stack 85:    289 335 300 34 357 
stack 86:    130 129 349 238 88 
stack 87:    441 480 305 216 121 
stack 88:    455 390 355 350 133 
stack 89:    65 205 312 52 424 
stack 90:    94 66 372 185 492 
stack 91:    169 476 203 198 317 
stack 92:    362 33 467 294 394 
stack 93:    116 487 98 327 290 
stack 94:    378 292 442 180 285 
stack 95:    409 108 71 221 105 
stack 96:    359 288 170 124 149 
stack 97:    144 120 408 123 423 
stack 98:    308 392 45 39 484 
stack 99:    295 107 437 176 415 
stack 100:    141 434 51 373 354 
stack 101:    384 59 365 226 49 
stack 102:    428 188 82 470 139 
stack 103:    95 343 64 91 240 
stack 104:    246 414 173 395 44 
stack 105:    385 406 472 204 430 
stack 106:    55 134 429 479 474 
stack 107:    302 422 56 347 496 
stack 108:    459 461 333 199 63 
stack 109:    78 184 356 171 310 
stack 110:    207 444 154 156 336 
stack 111:    142 190 72 97 304 
stack 112:    457 403 388 87 220 
stack 113:    83 132 179 85 159 
stack 114:    389 379 126 307 329 
stack 115:    352 489 369 449 86 
stack 116:    382 393 460 494 229 
stack 117:    321 101 421 177 402 
stack 118:    112 309 232 160 412 
stack 119:    131 119 79 138 363 
