solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 127.11 s
objective value: 282025.28

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    
stack 3:    
stack 4:    
stack 5:    254 
stack 6:    256 
stack 7:    7 
stack 8:    
stack 9:    258 259 
stack 10:    11 10 
stack 11:    
stack 12:    267 
stack 13:    268 264 39 15 329 
stack 14:    14 269 131 246 91 
stack 15:    22 284 16 55 364 
stack 16:    18 173 20 288 278 
stack 17:    480 337 213 293 294 
stack 18:    151 470 424 120 291 
stack 19:    464 38 355 227 475 
stack 20:    282 399 130 33 181 
stack 21:    236 71 430 245 336 
stack 22:    199 217 450 358 29 
stack 23:    235 180 319 483 147 
stack 24:    442 24 208 354 36 
stack 25:    308 193 292 234 148 
stack 26:    347 188 389 158 218 
stack 27:    88 421 146 435 448 
stack 28:    289 298 98 488 361 
stack 29:    238 189 106 296 281 
stack 30:    145 457 476 363 170 
stack 31:    465 383 40 37 219 
stack 32:    316 345 54 330 304 
stack 33:    338 225 248 360 303 
stack 34:    47 95 400 310 290 
stack 35:    81 195 200 287 69 
stack 36:    309 418 466 231 42 
stack 37:    92 163 123 365 433 
stack 38:    344 206 302 453 176 
stack 39:    113 110 63 111 157 
stack 40:    116 332 53 351 128 
stack 41:    149 401 156 353 77 
stack 42:    446 241 481 99 305 
stack 43:    403 427 414 62 153 
stack 44:    370 179 419 379 317 
stack 45:    395 320 187 121 127 
stack 46:    90 307 350 415 135 
stack 47:    458 420 387 393 451 
stack 48:    118 374 226 482 228 
stack 49:    327 323 431 301 154 
stack 50:    334 328 492 468 59 
stack 51:    196 114 51 335 249 
stack 52:    331 207 244 496 243 
stack 53:    124 122 366 240 136 
stack 54:    368 487 477 97 144 
stack 55:    392 413 439 212 376 
stack 56:    202 178 362 242 474 
stack 57:    386 239 222 326 82 
stack 58:    115 434 406 322 177 
stack 59:    76 223 134 174 412 
stack 60:    250 0 
stack 61:    2 1 
stack 62:    252 
stack 63:    3 
stack 64:    253 4 
stack 65:    255 5 
stack 66:    6 
stack 67:    257 
stack 68:    8 
stack 69:    9 
stack 70:    260 
stack 71:    12 261 
stack 72:    263 262 460 102 
stack 73:    266 467 13 21 299 
stack 74:    205 265 452 204 28 
stack 75:    17 447 325 133 86 
stack 76:    440 210 315 83 60 
stack 77:    271 478 274 436 25 
stack 78:    26 352 382 19 233 
stack 79:    197 35 27 43 272 
stack 80:    23 495 105 270 277 
stack 81:    417 44 341 100 119 
stack 82:    30 247 394 297 471 
stack 83:    280 32 61 276 273 
stack 84:    230 469 48 41 456 
stack 85:    192 497 125 214 275 
stack 86:    300 285 138 65 463 
stack 87:    489 479 494 101 324 
stack 88:    108 75 397 396 279 
stack 89:    216 107 84 283 57 
stack 90:    388 438 472 215 93 
stack 91:    31 357 220 455 340 
stack 92:    381 367 416 74 318 
stack 93:    232 371 50 34 224 
stack 94:    286 183 109 160 194 
stack 95:    377 104 201 85 411 
stack 96:    380 159 45 490 343 
stack 97:    449 462 313 78 46 
stack 98:    459 166 52 73 348 
stack 99:    94 221 493 143 409 
stack 100:    72 402 486 373 182 
stack 101:    432 229 141 49 485 
stack 102:    404 454 185 437 58 
stack 103:    385 56 405 407 461 
stack 104:    165 150 339 132 155 
stack 105:    80 211 398 384 295 
stack 106:    161 139 79 140 356 
stack 107:    152 428 89 168 171 
stack 108:    443 391 96 126 359 
stack 109:    306 346 103 429 441 
stack 110:    164 237 186 175 423 
stack 111:    491 203 209 112 167 
stack 112:    498 198 184 129 191 
stack 113:    445 375 68 87 190 
stack 114:    321 422 66 333 369 
stack 115:    390 349 473 499 70 
stack 116:    137 426 378 142 314 
stack 117:    312 444 64 169 67 
stack 118:    117 162 410 311 372 
stack 119:    484 172 425 408 342 
