solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 283.20 s
objective value: 281998.6

stacks (top to bottom):
stack 0:    250 
stack 1:    
stack 2:    
stack 3:    
stack 4:    254 
stack 5:    
stack 6:    256 6 
stack 7:    257 
stack 8:    8 
stack 9:    
stack 10:    
stack 11:    11 
stack 12:    12 
stack 13:    276 13 219 263 352 
stack 14:    264 14 87 457 443 
stack 15:    116 21 81 20 174 
stack 16:    16 128 194 28 296 
stack 17:    17 359 182 465 70 
stack 18:    55 130 38 126 299 
stack 19:    468 345 365 379 32 
stack 20:    44 355 45 288 22 
stack 21:    113 30 242 208 386 
stack 22:    440 221 485 290 275 
stack 23:    197 166 91 436 40 
stack 24:    245 52 249 435 323 
stack 25:    88 347 236 103 238 
stack 26:    430 298 464 400 225 
stack 27:    291 230 389 63 292 
stack 28:    442 165 114 338 297 
stack 29:    281 351 439 213 216 
stack 30:    378 284 148 73 303 
stack 31:    461 315 371 98 466 
stack 32:    329 490 247 393 115 
stack 33:    89 287 137 487 202 
stack 34:    75 312 294 305 191 
stack 35:    318 102 61 357 143 
stack 36:    301 356 47 139 472 
stack 37:    163 395 149 153 120 
stack 38:    289 123 422 228 334 
stack 39:    39 489 246 48 488 
stack 40:    226 304 53 234 426 
stack 41:    161 145 51 402 129 
stack 42:    311 171 411 93 151 
stack 43:    43 387 117 414 293 
stack 44:    369 108 460 444 314 
stack 45:    434 454 125 366 398 
stack 46:    178 381 232 183 95 
stack 47:    340 408 368 474 215 
stack 48:    64 470 427 374 432 
stack 49:    358 448 313 173 60 
stack 50:    452 409 135 328 190 
stack 51:    181 438 68 391 399 
stack 52:    77 309 324 231 330 
stack 53:    65 189 199 211 404 
stack 54:    449 481 455 106 214 
stack 55:    141 477 119 90 140 
stack 56:    471 101 383 458 133 
stack 57:    201 105 494 376 66 
stack 58:    67 97 168 417 419 
stack 59:    239 498 84 390 459 
stack 60:    0 
stack 61:    1 251 
stack 62:    2 252 
stack 63:    3 
stack 64:    4 253 
stack 65:    255 5 
stack 66:    7 
stack 67:    
stack 68:    258 
stack 69:    259 9 
stack 70:    10 260 
stack 71:    261 
stack 72:    326 336 248 262 164 
stack 73:    335 268 266 333 25 
stack 74:    277 269 265 92 286 
stack 75:    49 15 456 270 19 
stack 76:    26 267 24 308 122 
stack 77:    18 57 272 110 33 
stack 78:    271 273 186 492 23 
stack 79:    282 62 486 274 193 
stack 80:    350 112 34 388 54 
stack 81:    322 27 480 349 134 
stack 82:    280 493 142 431 499 
stack 83:    354 185 339 361 99 
stack 84:    241 483 320 406 353 
stack 85:    401 80 377 69 132 
stack 86:    337 220 279 29 392 
stack 87:    210 360 207 158 420 
stack 88:    31 482 188 278 37 
stack 89:    302 36 76 478 424 
stack 90:    217 382 283 325 196 
stack 91:    372 59 362 35 321 
stack 92:    295 240 416 71 327 
stack 93:    204 285 447 131 403 
stack 94:    451 86 147 317 109 
stack 95:    497 206 445 156 150 
stack 96:    118 446 495 154 363 
stack 97:    79 179 82 373 50 
stack 98:    441 412 479 410 380 
stack 99:    121 94 437 72 425 
stack 100:    237 342 198 124 418 
stack 101:    176 364 475 177 41 
stack 102:    42 405 175 222 343 
stack 103:    375 344 157 127 496 
stack 104:    396 227 205 229 172 
stack 105:    462 346 46 155 413 
stack 106:    421 170 146 467 180 
stack 107:    463 384 300 100 107 
stack 108:    224 195 167 367 83 
stack 109:    319 332 453 223 209 
stack 110:    233 423 331 450 310 
stack 111:    341 370 244 394 433 
stack 112:    407 397 200 169 473 
stack 113:    160 159 218 78 96 
stack 114:    187 484 56 469 212 
stack 115:    152 491 385 306 348 
stack 116:    104 429 415 243 476 
stack 117:    162 74 138 235 307 
stack 118:    428 316 58 144 136 
stack 119:    192 111 85 203 184 
