solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 1002.11 s
objective value: 282021.66

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    
stack 3:    3 
stack 4:    254 4 
stack 5:    5 
stack 6:    
stack 7:    
stack 8:    257 
stack 9:    259 
stack 10:    260 
stack 11:    261 
stack 12:    12 
stack 13:    78 268 386 62 347 
stack 14:    267 276 15 486 264 
stack 15:    478 224 107 487 379 
stack 16:    292 368 457 377 298 
stack 17:    101 69 482 277 270 
stack 18:    351 226 313 280 349 
stack 19:    46 164 295 177 219 
stack 20:    445 200 26 312 22 
stack 21:    55 489 475 373 131 
stack 22:    423 104 272 32 99 
stack 23:    275 91 248 466 345 
stack 24:    109 77 159 410 375 
stack 25:    488 174 121 168 491 
stack 26:    469 202 141 459 413 
stack 27:    294 467 128 53 37 
stack 28:    105 433 439 446 156 
stack 29:    384 425 383 211 246 
stack 30:    172 293 33 418 100 
stack 31:    363 348 114 244 221 
stack 32:    490 216 290 50 334 
stack 33:    87 343 299 165 36 
stack 34:    447 79 122 153 430 
stack 35:    414 297 96 463 136 
stack 36:    112 399 483 461 43 
stack 37:    205 434 85 88 82 
stack 38:    472 157 184 190 56 
stack 39:    479 460 212 356 134 
stack 40:    317 474 438 166 185 
stack 41:    44 321 431 64 176 
stack 42:    207 361 213 304 300 
stack 43:    306 241 303 45 203 
stack 44:    113 382 76 444 398 
stack 45:    223 66 186 47 249 
stack 46:    51 402 217 421 189 
stack 47:    215 247 151 338 401 
stack 48:    427 395 169 441 70 
stack 49:    329 484 357 464 336 
stack 50:    390 448 220 125 468 
stack 51:    340 437 225 209 419 
stack 52:    415 135 360 440 364 
stack 53:    120 143 144 73 160 
stack 54:    346 372 310 320 335 
stack 55:    497 71 366 102 330 
stack 56:    231 139 140 435 450 
stack 57:    171 57 319 454 163 
stack 58:    86 214 449 417 179 
stack 59:    130 353 385 204 422 
stack 60:    0 250 
stack 61:    2 
stack 62:    1 252 
stack 63:    253 
stack 64:    
stack 65:    255 
stack 66:    6 256 
stack 67:    7 
stack 68:    8 258 9 
stack 69:    10 
stack 70:    
stack 71:    11 
stack 72:    428 199 182 262 271 
stack 73:    206 263 296 13 17 
stack 74:    265 14 496 274 18 
stack 75:    118 273 97 16 93 
stack 76:    133 21 458 326 266 
stack 77:    245 19 279 210 138 
stack 78:    34 456 481 201 411 
stack 79:    269 149 25 442 278 
stack 80:    20 391 302 436 291 
stack 81:    405 229 23 31 195 
stack 82:    344 495 406 473 61 
stack 83:    29 407 197 341 282 
stack 84:    110 24 72 392 30 
stack 85:    432 342 89 39 289 
stack 86:    424 370 27 42 74 
stack 87:    115 376 28 284 233 
stack 88:    374 281 350 285 240 
stack 89:    412 80 111 452 103 
stack 90:    117 40 123 283 63 
stack 91:    242 49 493 397 193 
stack 92:    38 58 498 485 191 
stack 93:    108 325 187 471 380 
stack 94:    237 54 238 158 150 
stack 95:    477 94 354 480 35 
stack 96:    451 288 416 286 362 
stack 97:    403 287 307 381 147 
stack 98:    305 465 90 333 41 
stack 99:    230 311 75 455 116 
stack 100:    148 170 409 315 180 
stack 101:    68 388 420 227 83 
stack 102:    235 95 161 494 337 
stack 103:    358 198 394 476 162 
stack 104:    196 222 155 314 52 
stack 105:    119 453 378 324 145 
stack 106:    371 167 309 154 192 
stack 107:    404 132 393 173 492 
stack 108:    301 48 60 369 234 
stack 109:    236 387 126 327 408 
stack 110:    92 142 146 188 426 
stack 111:    137 208 67 65 367 
stack 112:    81 129 106 359 152 
stack 113:    239 365 389 218 322 
stack 114:    318 124 396 181 175 
stack 115:    429 316 323 339 98 
stack 116:    178 331 228 243 194 
stack 117:    328 127 355 183 352 
stack 118:    462 470 308 232 59 
stack 119:    332 84 499 400 443 
