solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 53.43 s
objective value: 281999.78

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    
stack 3:    254 3 
stack 4:    
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    
stack 11:    261 
stack 12:    
stack 13:    13 300 161 17 18 
stack 14:    16 264 247 222 480 
stack 15:    223 498 271 379 277 
stack 16:    276 19 269 270 267 
stack 17:    181 131 456 135 488 
stack 18:    132 290 445 230 170 
stack 19:    482 409 139 365 462 
stack 20:    22 407 45 90 61 
stack 21:    121 25 164 401 378 
stack 22:    183 57 434 137 133 
stack 23:    187 443 28 468 92 
stack 24:    454 438 59 225 274 
stack 25:    40 234 196 52 484 
stack 26:    282 347 294 392 174 
stack 27:    172 245 219 194 242 
stack 28:    148 375 79 179 335 
stack 29:    402 283 119 141 446 
stack 30:    107 458 36 140 47 
stack 31:    490 303 120 474 459 
stack 32:    429 32 332 367 492 
stack 33:    385 427 205 176 142 
stack 34:    483 104 102 166 299 
stack 35:    231 472 186 66 471 
stack 36:    80 202 239 38 393 
stack 37:    224 292 423 37 298 
stack 38:    77 334 150 125 337 
stack 39:    289 311 374 248 373 
stack 40:    493 191 143 302 130 
stack 41:    216 85 156 460 394 
stack 42:    357 43 317 55 48 
stack 43:    410 304 413 431 435 
stack 44:    473 180 331 184 211 
stack 45:    236 354 62 173 362 
stack 46:    441 185 424 72 297 
stack 47:    376 328 481 51 218 
stack 48:    82 129 212 470 352 
stack 49:    175 208 155 382 432 
stack 50:    467 165 89 69 167 
stack 51:    106 437 384 124 136 
stack 52:    404 158 396 145 486 
stack 53:    414 377 466 342 346 
stack 54:    188 496 464 73 114 
stack 55:    320 144 217 68 93 
stack 56:    359 321 380 390 63 
stack 57:    97 229 395 178 451 
stack 58:    463 315 389 497 476 
stack 59:    343 110 312 344 420 
stack 60:    250 0 
stack 61:    251 
stack 62:    2 252 
stack 63:    253 
stack 64:    4 
stack 65:    5 255 
stack 66:    6 
stack 67:    257 7 
stack 68:    
stack 69:    9 259 258 
stack 70:    260 10 
stack 71:    11 262 
stack 72:    371 416 263 12 15 
stack 73:    14 153 113 265 461 
stack 74:    147 272 118 127 415 
stack 75:    34 27 266 23 268 
stack 76:    284 87 24 447 199 
stack 77:    322 160 499 244 233 
stack 78:    273 280 20 386 249 
stack 79:    33 30 21 372 475 
stack 80:    440 169 190 203 478 
stack 81:    318 370 350 44 94 
stack 82:    338 99 228 91 54 
stack 83:    399 430 301 138 128 
stack 84:    305 439 29 275 42 
stack 85:    281 35 58 398 397 
stack 86:    162 197 26 220 101 
stack 87:    278 279 336 288 355 
stack 88:    226 285 31 41 477 
stack 89:    345 46 39 287 364 
stack 90:    353 64 168 326 469 
stack 91:    204 406 324 491 448 
stack 92:    296 314 419 286 235 
stack 93:    154 329 333 465 192 
stack 94:    171 86 221 193 306 
stack 95:    330 146 433 421 227 
stack 96:    453 313 309 163 122 
stack 97:    240 351 117 100 70 
stack 98:    232 400 200 103 408 
stack 99:    50 383 425 293 291 
stack 100:    88 95 323 327 214 
stack 101:    403 157 295 241 243 
stack 102:    457 452 307 108 349 
stack 103:    206 366 213 363 319 
stack 104:    60 489 56 238 84 
stack 105:    391 182 340 436 96 
stack 106:    49 246 356 126 237 
stack 107:    67 449 207 152 71 
stack 108:    65 310 149 201 494 
stack 109:    209 360 134 105 487 
stack 110:    112 485 479 442 417 
stack 111:    111 115 325 189 195 
stack 112:    308 369 75 418 455 
stack 113:    123 98 78 116 53 
stack 114:    388 387 151 361 348 
stack 115:    412 411 74 426 316 
stack 116:    422 198 358 368 341 
stack 117:    428 450 405 495 76 
stack 118:    83 159 210 215 81 
stack 119:    109 381 339 444 177 
