solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 489.95 s
objective value: 282007.1

stacks (top to bottom):
stack 0:    251 
stack 1:    1 
stack 2:    
stack 3:    
stack 4:    4 
stack 5:    5 
stack 6:    
stack 7:    7 
stack 8:    258 
stack 9:    
stack 10:    10 
stack 11:    11 
stack 12:    17 
stack 13:    16 37 266 225 302 
stack 14:    264 124 488 14 286 
stack 15:    440 274 428 19 339 
stack 16:    57 268 472 267 272 
stack 17:    491 30 70 385 63 
stack 18:    336 22 269 270 278 
stack 19:    283 279 179 243 24 
stack 20:    75 304 468 165 21 
stack 21:    23 480 227 381 183 
stack 22:    83 153 214 96 197 
stack 23:    135 487 442 439 360 
stack 24:    244 186 232 173 297 
stack 25:    68 41 149 104 401 
stack 26:    147 246 196 449 299 
stack 27:    58 36 87 114 445 
stack 28:    82 202 387 152 34 
stack 29:    177 390 54 205 466 
stack 30:    470 474 402 471 344 
stack 31:    281 331 481 38 476 
stack 32:    228 446 77 426 80 
stack 33:    429 168 293 33 296 
stack 34:    479 325 79 493 338 
stack 35:    412 457 170 142 322 
stack 36:    40 219 192 303 129 
stack 37:    307 410 201 122 113 
stack 38:    419 341 67 421 166 
stack 39:    193 289 369 61 363 
stack 40:    136 84 475 448 292 
stack 41:    172 132 343 469 424 
stack 42:    348 78 181 91 455 
stack 43:    378 110 163 94 438 
stack 44:    151 403 65 174 406 
stack 45:    85 127 86 361 190 
stack 46:    117 306 102 464 131 
stack 47:    160 298 497 56 409 
stack 48:    461 120 451 333 208 
stack 49:    81 107 108 459 98 
stack 50:    217 125 391 394 220 
stack 51:    374 358 52 143 447 
stack 52:    72 345 59 309 456 
stack 53:    399 71 88 62 138 
stack 54:    157 141 119 450 379 
stack 55:    417 327 155 364 317 
stack 56:    413 366 164 310 499 
stack 57:    103 74 118 386 158 
stack 58:    478 411 178 188 314 
stack 59:    372 241 407 485 334 
stack 60:    250 0 
stack 61:    2 
stack 62:    252 253 
stack 63:    3 
stack 64:    254 
stack 65:    255 
stack 66:    6 256 
stack 67:    257 
stack 68:    8 
stack 69:    9 259 
stack 70:    260 
stack 71:    261 
stack 72:    12 277 187 263 262 
stack 73:    182 265 26 316 13 
stack 74:    15 287 492 290 198 
stack 75:    444 335 43 452 42 
stack 76:    206 370 50 226 48 
stack 77:    150 28 295 276 111 
stack 78:    18 35 39 356 275 
stack 79:    271 467 362 247 320 
stack 80:    408 144 282 20 376 
stack 81:    230 368 169 140 280 
stack 82:    31 204 25 236 284 
stack 83:    273 330 222 189 106 
stack 84:    53 495 210 45 47 
stack 85:    435 73 29 90 380 
stack 86:    27 154 194 484 418 
stack 87:    340 237 213 371 483 
stack 88:    477 489 51 443 482 
stack 89:    60 352 397 112 288 
stack 90:    49 404 176 32 162 
stack 91:    433 285 465 291 441 
stack 92:    392 239 434 415 498 
stack 93:    46 396 328 121 69 
stack 94:    425 109 101 248 159 
stack 95:    460 199 234 231 323 
stack 96:    133 97 383 180 126 
stack 97:    223 377 422 398 486 
stack 98:    99 490 294 249 365 
stack 99:    431 218 300 496 145 
stack 100:    139 332 130 313 92 
stack 101:    146 367 423 245 224 
stack 102:    454 148 44 156 238 
stack 103:    350 430 93 453 395 
stack 104:    200 233 393 55 462 
stack 105:    347 354 321 382 216 
stack 106:    318 128 207 185 105 
stack 107:    359 184 95 191 116 
stack 108:    388 195 319 329 337 
stack 109:    89 432 355 301 346 
stack 110:    400 416 209 458 167 
stack 111:    373 437 312 389 229 
stack 112:    315 212 405 351 66 
stack 113:    240 436 427 134 221 
stack 114:    235 100 357 64 473 
stack 115:    305 353 76 242 375 
stack 116:    463 311 342 349 171 
stack 117:    414 308 211 123 384 
stack 118:    175 115 326 215 420 
stack 119:    324 137 161 494 203 
