instance,solver,time_limit,time,val,imp(abs),imp(%),time_to_best(s),iterations_to_best,total_iterations
500_201_3_12,BinP,3600.0,1205.47,211690.4,-,-,-,-,-
500_201_3_12,3Idx,3600.0,3600.47,229519.64,-,-,-,-,-
500_201_3_12,GH,3600.0,0.00,286320.34,-,-,-,-,-
500_201_3_12,GH + HC,3600.0,256.94,211690.4,76684.0,27.0,99.862,23,73
500_201_3_13,LB,3600.0,-,211698.9,-,-,-,-,-
500_201_3_13,BinP,3600.0,1347.15,211706.22,-,-,-,-,-
500_201_3_13,3Idx,3600.0,3333.03,211706.22,-,-,-,-,-
500_201_3_13,GH,3600.0,0.00,283993.3,-,-,-,-,-
500_201_3_13,GH + HC,3600.0,307.52,211706.22,73281.0,26.0,100.359,23,73
500_201_3_14,LB,3600.0,-,211709.76,-,-,-,-,-
500_201_3_14,BinP,3600.0,1071.91,211730.38,-,-,-,-,-
500_201_3_14,3Idx,3600.0,2913.44,211730.38,-,-,-,-,-
500_201_3_14,GH,3600.0,0.00,292525.78,-,-,-,-,-
500_201_3_14,GH + HC,3600.0,291.19,211730.38,77462.0,27.0,106.975,24,74
500_201_3_15,LB,3600.0,-,211703.7,-,-,-,-,-
500_201_3_15,BinP,3600.0,967.15,211708.58,-,-,-,-,-
500_201_3_15,3Idx,3600.0,3603.29,247521.22,-,-,-,-,-
500_201_3_15,GH,3600.0,0.00,287174.8,-,-,-,-,-
500_201_3_15,GH + HC,3600.0,261.72,211708.58,74503.0,26.0,144.612,37,87
500_201_3_16,LB,3600.0,-,211704.88,-,-,-,-,-
500_201_3_16,BinP,3600.0,930.83,211721.96,-,-,-,-,-
500_201_3_16,3Idx,3600.0,2588.27,211721.96,-,-,-,-,-
500_201_3_16,GH,3600.0,0.00,287429.32,-,-,-,-,-
500_201_3_16,GH + HC,3600.0,341.7,211721.96,70132.0,25.0,269.176,77,127
500_201_3_17,LB,3600.0,-,211694.02,-,-,-,-,-
500_201_3_17,BinP,3600.0,1156.85,211718.34,-,-,-,-,-
500_201_3_17,3Idx,3600.0,3600.96,245077.94,-,-,-,-,-
500_201_3_17,GH,3600.0,0.00,287477.8,-,-,-,-,-
500_201_3_17,GH + HC,3600.0,236.28,211718.34,75147.0,26.0,100.969,24,74
500_201_3_18,LB,3600.0,-,211747.38,-,-,-,-,-
500_201_3_18,BinP,3600.0,1207.81,211757.14,-,-,-,-,-
500_201_3_18,3Idx,3600.0,3600.35,265221.7,-,-,-,-,-
500_201_3_18,GH,3600.0,0.00,290150.26,-,-,-,-,-
500_201_3_18,GH + HC,3600.0,304.15,211757.14,73685.0,26.0,208.602,61,111
500_201_3_19,LB,3600.0,-,211694.02,-,-,-,-,-
500_201_3_19,BinP,3600.0,1376.67,211706.22,-,-,-,-,-
500_201_3_19,3Idx,3600.0,3601.43,224680.06,-,-,-,-,-
500_201_3_19,GH,3600.0,0.00,281799.58,-,-,-,-,-
500_201_3_19,GH + HC,3600.0,251.24,211706.22,73972.0,26.0,121.266,27,77
