solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 194.95 s
objective value: 256035.2

stacks (top to bottom):
stack 0:    0 
stack 1:    251 
stack 2:    2 
stack 3:    
stack 4:    255 3 4 
stack 5:    
stack 6:    6 
stack 7:    7 
stack 8:    
stack 9:    9 259 
stack 10:    
stack 11:    261 
stack 12:    12 
stack 13:    13 
stack 14:    264 
stack 15:    15 
stack 16:    
stack 17:    268 20 271 25 
stack 18:    433 18 32 413 
stack 19:    57 278 137 26 
stack 20:    275 348 22 273 
stack 21:    288 277 279 106 
stack 22:    23 117 292 161 
stack 23:    244 290 464 42 
stack 24:    28 212 24 50 
stack 25:    56 344 167 141 
stack 26:    27 38 391 281 
stack 27:    63 119 30 437 
stack 28:    36 394 40 133 
stack 29:    48 46 362 120 
stack 30:    245 156 54 183 
stack 31:    43 309 297 227 
stack 32:    169 187 331 301 
stack 33:    355 41 487 461 
stack 34:    300 202 493 451 
stack 35:    233 37 452 98 
stack 36:    472 295 160 210 
stack 37:    72 373 58 494 
stack 38:    158 453 205 52 
stack 39:    304 400 371 166 
stack 40:    482 291 386 293 
stack 41:    299 411 74 162 
stack 42:    248 200 466 485 
stack 43:    68 450 127 144 
stack 44:    204 382 329 219 
stack 45:    99 328 71 327 
stack 46:    103 432 108 143 
stack 47:    462 84 477 456 
stack 48:    94 171 380 128 
stack 49:    64 449 226 237 
stack 50:    420 90 421 492 
stack 51:    441 126 109 430 
stack 52:    176 459 323 337 
stack 53:    402 220 444 88 
stack 54:    125 211 316 224 
stack 55:    216 105 483 415 
stack 56:    479 476 140 198 
stack 57:    360 231 130 165 
stack 58:    249 404 139 468 
stack 59:    463 455 247 347 
stack 60:    135 93 195 73 
stack 61:    155 164 499 77 
stack 62:    405 496 383 188 
stack 63:    434 196 315 66 
stack 64:    385 184 238 325 
stack 65:    424 208 345 435 
stack 66:    457 234 217 203 
stack 67:    443 375 335 149 
stack 68:    115 489 321 458 
stack 69:    239 436 393 189 
stack 70:    338 364 322 369 
stack 71:    113 81 104 334 
stack 72:    153 403 201 392 
stack 73:    78 170 438 409 
stack 74:    102 359 193 467 
stack 75:    
stack 76:    250 1 
stack 77:    252 
stack 78:    
stack 79:    254 253 
stack 80:    5 
stack 81:    256 257 
stack 82:    
stack 83:    8 
stack 84:    258 
stack 85:    10 260 
stack 86:    11 
stack 87:    262 
stack 88:    263 
stack 89:    14 
stack 90:    265 
stack 91:    148 266 19 267 
stack 92:    17 270 16 269 
stack 93:    276 274 96 29 
stack 94:    39 286 305 296 
stack 95:    242 21 33 223 
stack 96:    181 134 213 272 
stack 97:    372 481 178 289 
stack 98:    285 469 307 280 
stack 99:    284 31 429 353 
stack 100:    378 406 44 136 
stack 101:    384 228 410 34 
stack 102:    381 214 47 407 
stack 103:    358 199 498 283 
stack 104:    318 89 35 336 
stack 105:    306 417 308 240 
stack 106:    190 340 303 302 
stack 107:    319 282 317 346 
stack 108:    82 298 349 366 
stack 109:    439 51 287 79 
stack 110:    142 396 61 118 
stack 111:    414 350 294 110 
stack 112:    491 243 412 59 
stack 113:    311 70 45 314 
stack 114:    207 194 320 55 
stack 115:    379 53 471 246 
stack 116:    426 177 107 310 
stack 117:    112 374 154 206 
stack 118:    49 473 168 446 
stack 119:    138 157 447 62 
stack 120:    330 390 454 185 
stack 121:    484 478 313 341 
stack 122:    312 326 488 114 
stack 123:    92 324 401 123 
stack 124:    97 225 124 222 
stack 125:    425 91 357 173 
stack 126:    377 497 221 60 
stack 127:    150 389 180 163 
stack 128:    85 448 122 398 
stack 129:    152 67 431 65 
stack 130:    399 460 440 121 
stack 131:    69 111 332 175 
stack 132:    490 147 397 495 
stack 133:    145 445 419 351 
stack 134:    388 367 480 186 
stack 135:    230 387 179 182 
stack 136:    80 418 416 486 
stack 137:    342 146 370 352 
stack 138:    116 87 339 363 
stack 139:    218 361 422 86 
stack 140:    423 174 209 95 
stack 141:    428 354 83 76 
stack 142:    376 236 427 151 
stack 143:    132 101 343 241 
stack 144:    365 192 215 368 
stack 145:    356 129 197 474 
stack 146:    232 395 442 131 
stack 147:    75 333 229 465 
stack 148:    470 235 159 191 
stack 149:    475 408 172 100 
