solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 189.23 s
objective value: 256008.52

stacks (top to bottom):
stack 0:    0 
stack 1:    251 1 
stack 2:    
stack 3:    253 
stack 4:    254 
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    260 
stack 11:    11 
stack 12:    12 
stack 13:    
stack 14:    264 
stack 15:    272 265 
stack 16:    16 
stack 17:    361 27 40 154 
stack 18:    18 387 268 271 
stack 19:    344 215 115 28 
stack 20:    396 451 29 441 
stack 21:    313 276 449 350 
stack 22:    33 277 273 283 
stack 23:    57 488 168 308 
stack 24:    386 305 474 31 
stack 25:    82 309 281 161 
stack 26:    417 302 284 340 
stack 27:    366 279 324 223 
stack 28:    61 412 278 44 
stack 29:    353 292 473 90 
stack 30:    49 45 38 30 
stack 31:    214 490 322 42 
stack 32:    282 58 311 286 
stack 33:    338 106 289 291 
stack 34:    205 81 198 380 
stack 35:    385 47 399 143 
stack 36:    69 332 39 288 
stack 37:    290 299 221 60 
stack 38:    398 129 477 371 
stack 39:    51 373 326 331 
stack 40:    48 481 176 200 
stack 41:    348 456 414 194 
stack 42:    297 55 193 46 
stack 43:    189 164 307 478 
stack 44:    466 211 156 114 
stack 45:    98 180 192 145 
stack 46:    464 406 122 138 
stack 47:    319 133 454 243 
stack 48:    455 213 394 426 
stack 49:    70 181 445 335 
stack 50:    124 130 413 407 
stack 51:    146 207 363 121 
stack 52:    216 191 408 68 
stack 53:    53 358 349 95 
stack 54:    453 433 246 174 
stack 55:    188 232 173 117 
stack 56:    438 347 320 421 
stack 57:    317 472 108 393 
stack 58:    76 64 450 66 
stack 59:    109 63 229 327 
stack 60:    422 159 467 486 
stack 61:    236 495 89 377 
stack 62:    330 345 437 137 
stack 63:    136 362 498 160 
stack 64:    230 248 125 163 
stack 65:    493 75 110 179 
stack 66:    316 74 359 155 
stack 67:    245 337 80 96 
stack 68:    134 228 484 428 
stack 69:    476 405 360 446 
stack 70:    77 104 73 372 
stack 71:    227 341 139 434 
stack 72:    150 128 186 247 
stack 73:    111 443 334 354 
stack 74:    424 175 485 376 
stack 75:    250 
stack 76:    
stack 77:    252 2 
stack 78:    3 
stack 79:    4 
stack 80:    5 255 
stack 81:    6 
stack 82:    258 257 7 
stack 83:    
stack 84:    9 259 
stack 85:    
stack 86:    261 10 
stack 87:    262 
stack 88:    13 
stack 89:    14 263 
stack 90:    15 
stack 91:    266 267 
stack 92:    24 19 499 17 
stack 93:    25 36 365 26 
stack 94:    280 269 20 132 
stack 95:    270 287 34 461 
stack 96:    103 491 127 21 
stack 97:    226 22 425 208 
stack 98:    274 293 23 275 
stack 99:    239 85 301 210 
stack 100:    325 410 430 469 
stack 101:    463 381 390 35 
stack 102:    298 171 419 294 
stack 103:    32 470 295 231 
stack 104:    318 144 187 148 
stack 105:    93 310 184 112 
stack 106:    328 86 480 162 
stack 107:    94 196 202 50 
stack 108:    492 457 37 166 
stack 109:    199 468 235 52 
stack 110:    285 339 436 496 
stack 111:    203 383 172 479 
stack 112:    177 249 306 65 
stack 113:    116 225 403 107 
stack 114:    351 220 54 300 
stack 115:    219 182 41 91 
stack 116:    471 367 375 458 
stack 117:    201 343 233 67 
stack 118:    72 56 126 43 
stack 119:    209 153 402 303 
stack 120:    135 346 388 123 
stack 121:    151 296 178 357 
stack 122:    392 444 212 158 
stack 123:    59 234 370 157 
stack 124:    482 244 369 442 
stack 125:    304 118 224 440 
stack 126:    185 448 102 170 
stack 127:    494 460 62 141 
stack 128:    465 149 71 400 
stack 129:    99 389 195 113 
stack 130:    378 355 238 432 
stack 131:    197 439 131 462 
stack 132:    242 240 314 323 
stack 133:    475 382 92 416 
stack 134:    142 190 483 427 
stack 135:    418 183 489 167 
stack 136:    147 315 78 312 
stack 137:    409 169 447 321 
stack 138:    120 217 384 87 
stack 139:    152 329 336 79 
stack 140:    364 165 222 97 
stack 141:    100 204 411 237 
stack 142:    368 101 452 218 
stack 143:    420 391 401 140 
stack 144:    356 84 431 88 
stack 145:    105 404 397 206 
stack 146:    241 395 83 379 
stack 147:    459 487 435 423 
stack 148:    429 352 119 497 
stack 149:    333 415 342 374 
