solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 17.35 s
objective value: 255993.88

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    252 
stack 3:    253 
stack 4:    
stack 5:    5 
stack 6:    
stack 7:    256 
stack 8:    
stack 9:    9 
stack 10:    
stack 11:    261 
stack 12:    
stack 13:    
stack 14:    14 
stack 15:    
stack 16:    
stack 17:    280 237 23 18 
stack 18:    478 315 303 270 
stack 19:    426 103 269 168 
stack 20:    275 437 405 205 
stack 21:    192 195 281 229 
stack 22:    33 292 119 30 
stack 23:    27 293 297 24 
stack 24:    165 41 123 492 
stack 25:    419 284 285 379 
stack 26:    311 308 355 290 
stack 27:    35 160 495 164 
stack 28:    282 278 457 279 
stack 29:    101 286 115 320 
stack 30:    469 45 151 338 
stack 31:    60 295 38 42 
stack 32:    451 94 443 32 
stack 33:    49 301 224 236 
stack 34:    211 334 148 62 
stack 35:    331 222 490 69 
stack 36:    447 439 314 387 
stack 37:    317 477 497 63 
stack 38:    327 202 39 190 
stack 39:    459 147 171 72 
stack 40:    409 329 75 155 
stack 41:    343 473 344 499 
stack 42:    51 362 157 129 
stack 43:    180 341 345 244 
stack 44:    48 358 326 310 
stack 45:    305 424 374 114 
stack 46:    348 309 486 183 
stack 47:    474 364 126 47 
stack 48:    370 436 470 392 
stack 49:    58 479 484 227 
stack 50:    246 472 65 371 
stack 51:    399 204 481 144 
stack 52:    132 494 67 214 
stack 53:    81 191 68 375 
stack 54:    337 248 169 431 
stack 55:    217 427 208 73 
stack 56:    140 112 137 418 
stack 57:    198 226 249 197 
stack 58:    107 146 178 468 
stack 59:    152 324 117 98 
stack 60:    121 361 435 432 
stack 61:    350 410 173 430 
stack 62:    488 189 210 80 
stack 63:    420 158 394 234 
stack 64:    231 108 77 404 
stack 65:    458 139 340 483 
stack 66:    143 380 396 450 
stack 67:    367 235 415 228 
stack 68:    233 412 462 201 
stack 69:    127 352 130 70 
stack 70:    122 209 84 163 
stack 71:    87 238 199 203 
stack 72:    408 406 102 95 
stack 73:    389 398 159 97 
stack 74:    448 133 403 124 
stack 75:    250 0 
stack 76:    1 
stack 77:    
stack 78:    2 3 
stack 79:    4 254 
stack 80:    255 
stack 81:    6 7 
stack 82:    257 
stack 83:    8 258 
stack 84:    259 
stack 85:    10 260 
stack 86:    11 
stack 87:    262 12 
stack 88:    263 13 
stack 89:    264 265 
stack 90:    15 
stack 91:    16 266 142 19 
stack 92:    17 267 272 268 
stack 93:    400 276 136 25 
stack 94:    316 162 22 274 
stack 95:    200 363 271 20 
stack 96:    243 21 36 312 
stack 97:    288 113 456 299 
stack 98:    50 273 287 381 
stack 99:    277 453 383 296 
stack 100:    291 28 395 449 
stack 101:    167 319 26 53 
stack 102:    407 31 294 185 
stack 103:    428 283 421 482 
stack 104:    289 29 475 384 
stack 105:    46 493 110 302 
stack 106:    441 313 240 57 
stack 107:    174 307 318 116 
stack 108:    92 43 40 376 
stack 109:    417 242 34 213 
stack 110:    194 149 78 37 
stack 111:    145 241 128 304 
stack 112:    325 89 346 93 
stack 113:    215 44 306 188 
stack 114:    90 156 247 298 
stack 115:    323 76 322 176 
stack 116:    218 433 134 366 
stack 117:    368 170 401 402 
stack 118:    59 56 359 54 
stack 119:    64 232 465 52 
stack 120:    429 393 351 55 
stack 121:    193 330 82 463 
stack 122:    179 300 96 223 
stack 123:    347 471 414 489 
stack 124:    239 349 339 411 
stack 125:    422 61 425 365 
stack 126:    66 496 442 182 
stack 127:    177 498 434 390 
stack 128:    444 416 491 79 
stack 129:    438 487 385 104 
stack 130:    369 220 138 71 
stack 131:    225 154 120 186 
stack 132:    357 373 476 372 
stack 133:    131 332 219 455 
stack 134:    446 353 480 354 
stack 135:    135 377 221 485 
stack 136:    172 454 413 356 
stack 137:    466 382 360 212 
stack 138:    207 245 378 105 
stack 139:    386 335 150 109 
stack 140:    464 467 111 342 
stack 141:    321 445 391 328 
stack 142:    106 125 460 206 
stack 143:    175 388 181 74 
stack 144:    184 118 85 216 
stack 145:    83 461 440 336 
stack 146:    86 452 187 397 
stack 147:    333 423 141 230 
stack 148:    196 166 161 88 
stack 149:    91 153 99 100 
