solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 44.40 s
objective value: 255991.52

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    252 2 
stack 3:    
stack 4:    254 
stack 5:    
stack 6:    
stack 7:    7 
stack 8:    
stack 9:    9 259 
stack 10:    
stack 11:    11 
stack 12:    262 
stack 13:    
stack 14:    14 
stack 15:    15 
stack 16:    268 
stack 17:    420 17 153 267 
stack 18:    270 21 33 221 
stack 19:    47 429 232 488 
stack 20:    114 85 282 24 
stack 21:    276 489 278 28 
stack 22:    49 344 289 340 
stack 23:    76 176 182 51 
stack 24:    487 399 426 292 
stack 25:    389 359 275 310 
stack 26:    147 364 406 290 
stack 27:    291 118 279 30 
stack 28:    309 285 219 117 
stack 29:    453 324 322 334 
stack 30:    43 314 40 448 
stack 31:    370 394 443 71 
stack 32:    171 430 462 474 
stack 33:    469 41 419 190 
stack 34:    44 288 213 414 
stack 35:    233 187 459 297 
stack 36:    403 438 353 64 
stack 37:    454 241 424 151 
stack 38:    329 38 42 332 
stack 39:    125 305 203 126 
stack 40:    418 186 333 300 
stack 41:    107 311 195 54 
stack 42:    238 200 308 53 
stack 43:    235 354 234 159 
stack 44:    227 316 486 356 
stack 45:    138 70 445 296 
stack 46:    476 466 342 145 
stack 47:    192 312 120 249 
stack 48:    352 211 137 367 
stack 49:    55 447 215 163 
stack 50:    166 350 452 384 
stack 51:    490 468 328 383 
stack 52:    169 386 422 226 
stack 53:    416 140 425 491 
stack 54:    201 463 417 388 
stack 55:    136 131 246 473 
stack 56:    401 66 78 128 
stack 57:    156 337 165 205 
stack 58:    404 179 170 210 
stack 59:    374 155 390 80 
stack 60:    248 150 191 421 
stack 61:    148 395 177 204 
stack 62:    198 442 455 373 
stack 63:    485 482 434 208 
stack 64:    318 75 499 440 
stack 65:    87 95 91 393 
stack 66:    484 184 108 451 
stack 67:    493 320 497 89 
stack 68:    132 68 194 124 
stack 69:    115 90 475 461 
stack 70:    408 494 178 423 
stack 71:    174 134 96 97 
stack 72:    472 339 130 106 
stack 73:    479 209 180 405 
stack 74:    157 347 470 450 
stack 75:    250 
stack 76:    1 251 
stack 77:    
stack 78:    3 253 
stack 79:    4 
stack 80:    255 5 
stack 81:    256 6 
stack 82:    257 
stack 83:    8 258 
stack 84:    10 
stack 85:    260 
stack 86:    261 
stack 87:    12 
stack 88:    13 263 
stack 89:    264 
stack 90:    265 266 
stack 91:    16 498 
stack 92:    18 19 23 293 
stack 93:    20 277 22 269 
stack 94:    274 74 317 123 
stack 95:    358 396 189 46 
stack 96:    281 29 271 428 
stack 97:    437 272 327 32 
stack 98:    444 273 343 25 
stack 99:    280 27 34 387 
stack 100:    286 161 26 346 
stack 101:    303 143 144 229 
stack 102:    223 464 369 301 
stack 103:    307 283 436 35 
stack 104:    325 56 220 31 
stack 105:    412 321 331 433 
stack 106:    245 84 360 122 
stack 107:    456 116 167 481 
stack 108:    99 284 287 294 
stack 109:    483 495 218 431 
stack 110:    88 302 36 52 
stack 111:    142 410 48 355 
stack 112:    39 37 345 319 
stack 113:    154 402 240 63 
stack 114:    376 477 183 457 
stack 115:    92 382 478 409 
stack 116:    98 224 435 375 
stack 117:    228 45 298 379 
stack 118:    326 230 50 139 
stack 119:    119 295 441 152 
stack 120:    222 81 349 133 
stack 121:    313 392 188 299 
stack 122:    59 83 411 225 
stack 123:    304 173 58 427 
stack 124:    244 86 57 217 
stack 125:    231 127 380 60 
stack 126:    371 69 315 348 
stack 127:    105 104 146 341 
stack 128:    162 82 72 77 
stack 129:    62 377 61 413 
stack 130:    323 100 306 381 
stack 131:    158 363 338 129 
stack 132:    67 243 357 365 
stack 133:    102 141 242 492 
stack 134:    400 193 168 366 
stack 135:    110 446 247 385 
stack 136:    458 199 368 103 
stack 137:    336 160 65 335 
stack 138:    196 135 239 93 
stack 139:    112 467 101 216 
stack 140:    111 172 109 460 
stack 141:    378 214 471 185 
stack 142:    362 175 237 407 
stack 143:    94 330 236 415 
stack 144:    197 391 73 361 
stack 145:    496 79 212 181 
stack 146:    465 449 207 113 
stack 147:    121 206 397 480 
stack 148:    372 432 164 439 
stack 149:    351 202 149 398 
