solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 165,65 s
objective value: 297966.78

stacks (top to bottom):
stack 0:    250 
stack 1:    
stack 2:    2 
stack 3:    253 
stack 4:    254 
stack 5:    5 
stack 6:    
stack 7:    7 
stack 8:    
stack 9:    9 
stack 10:    260 
stack 11:    18 264 147 261 108 21 
stack 12:    14 353 268 394 15 153 
stack 13:    484 197 208 60 315 263 
stack 14:    92 266 265 468 398 37 
stack 15:    27 165 411 297 435 137 
stack 16:    16 87 43 42 270 460 
stack 17:    432 445 58 77 220 119 
stack 18:    443 323 314 30 294 459 
stack 19:    44 269 498 106 302 278 
stack 20:    202 479 102 290 345 26 
stack 21:    25 271 55 235 491 249 
stack 22:    84 192 280 100 429 282 
stack 23:    23 487 125 427 420 200 
stack 24:    492 285 349 171 409 326 
stack 25:    317 98 358 34 157 336 
stack 26:    414 450 111 212 365 169 
stack 27:    118 332 66 29 389 390 
stack 28:    472 467 415 239 483 167 
stack 29:    182 216 71 331 31 149 
stack 30:    221 341 361 32 477 144 
stack 31:    485 112 204 81 380 423 
stack 32:    284 370 99 132 378 117 
stack 33:    231 350 209 416 324 404 
stack 34:    175 403 417 134 388 355 
stack 35:    93 215 461 177 85 295 
stack 36:    362 142 495 39 367 163 
stack 37:    148 393 471 478 493 103 
stack 38:    62 61 150 489 392 480 
stack 39:    452 448 335 105 356 176 
stack 40:    291 476 168 179 497 205 
stack 41:    49 368 366 225 141 232 
stack 42:    52 470 82 422 457 94 
stack 43:    451 444 122 407 115 70 
stack 44:    198 431 145 72 453 79 
stack 45:    152 104 312 381 481 328 
stack 46:    430 402 447 306 320 413 
stack 47:    213 396 63 247 242 135 
stack 48:    248 64 305 97 337 325 
stack 49:    180 128 224 488 300 155 
stack 50:    439 158 373 89 138 237 
stack 51:    0 
stack 52:    1 251 
stack 53:    252 
stack 54:    3 
stack 55:    4 
stack 56:    255 
stack 57:    6 256 
stack 58:    257 
stack 59:    258 
stack 60:    8 259 
stack 61:    352 10 201 262 17 
stack 62:    276 136 424 279 11 12 
stack 63:    437 46 13 397 190 109 
stack 64:    20 114 458 19 38 339 
stack 65:    329 456 273 309 243 191 
stack 66:    67 408 189 281 74 143 
stack 67:    391 154 183 405 267 499 
stack 68:    101 178 313 107 126 379 
stack 69:    174 426 425 401 463 28 
stack 70:    33 83 229 357 296 214 
stack 71:    274 96 75 363 340 24 
stack 72:    129 193 161 217 22 222 
stack 73:    310 286 110 48 466 272 
stack 74:    36 327 226 275 442 41 
stack 75:    156 140 50 121 40 436 
stack 76:    211 159 230 449 351 164 
stack 77:    53 433 181 240 173 133 
stack 78:    277 364 419 203 330 188 
stack 79:    196 293 65 464 490 410 
stack 80:    377 170 131 194 288 207 
stack 81:    151 371 69 438 283 289 
stack 82:    244 246 474 299 303 206 
stack 83:    139 57 342 494 462 375 
stack 84:    223 78 354 287 360 292 
stack 85:    473 372 219 35 387 59 
stack 86:    486 146 382 434 56 383 
stack 87:    185 319 228 234 455 54 
stack 88:    322 318 395 376 120 160 
stack 89:    195 316 113 421 496 47 
stack 90:    127 236 374 440 186 482 
stack 91:    199 88 346 400 369 384 
stack 92:    45 359 218 116 399 123 
stack 93:    298 90 412 385 469 130 
stack 94:    338 428 166 308 162 454 
stack 95:    238 348 406 446 386 51 
stack 96:    321 95 418 210 76 80 
stack 97:    441 241 187 184 307 344 
stack 98:    475 347 311 91 245 333 
stack 99:    465 343 124 334 233 301 
stack 100:    73 86 227 172 68 304 
