solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 166,54 s
objective value: 297970.4

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    252 
stack 3:    251 
stack 4:    254 
stack 5:    
stack 6:    
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    260 10 
stack 11:    265 389 15 24 295 490 
stack 12:    14 266 450 229 137 134 
stack 13:    264 320 13 267 438 139 
stack 14:    234 86 27 269 18 108 
stack 15:    183 221 16 356 243 117 
stack 16:    405 420 453 441 290 273 
stack 17:    486 205 333 248 140 268 
stack 18:    426 231 163 26 445 149 
stack 19:    232 19 31 23 406 447 
stack 20:    374 487 34 383 237 358 
stack 21:    175 331 272 353 241 88 
stack 22:    324 170 204 473 28 94 
stack 23:    40 330 423 457 168 105 
stack 24:    365 494 211 352 493 146 
stack 25:    38 452 460 496 417 171 
stack 26:    283 147 193 131 121 39 
stack 27:    402 51 279 226 327 277 
stack 28:    53 437 291 359 479 178 
stack 29:    197 233 245 444 36 66 
stack 30:    471 52 97 282 349 433 
stack 31:    292 367 371 143 375 142 
stack 32:    63 348 334 360 370 113 
stack 33:    287 81 440 69 45 439 
stack 34:    357 112 398 91 217 464 
stack 35:    145 35 98 181 64 186 
stack 36:    125 202 310 215 89 422 
stack 37:    83 288 369 443 212 180 
stack 38:    167 476 373 174 150 67 
stack 39:    410 194 393 315 61 297 
stack 40:    155 224 114 465 355 449 
stack 41:    123 169 190 390 340 100 
stack 42:    92 336 477 95 128 201 
stack 43:    76 132 196 412 302 75 
stack 44:    430 144 223 116 429 329 
stack 45:    481 427 489 480 124 467 
stack 46:    392 182 308 133 46 400 
stack 47:    482 350 414 499 216 364 
stack 48:    328 65 209 60 120 157 
stack 49:    343 173 62 235 335 301 
stack 50:    325 379 101 434 57 411 
stack 51:    250 0 
stack 52:    
stack 53:    2 
stack 54:    3 253 
stack 55:    4 
stack 56:    255 5 
stack 57:    6 256 
stack 58:    257 7 
stack 59:    258 
stack 60:    9 259 
stack 61:    261 262 274 485 
stack 62:    11 456 20 141 12 263 
stack 63:    162 110 421 458 386 59 
stack 64:    346 380 244 397 236 80 
stack 65:    436 33 247 74 213 17 
stack 66:    278 203 187 284 463 475 
stack 67:    78 396 378 270 73 109 
stack 68:    342 246 401 240 488 316 
stack 69:    188 43 198 30 442 382 
stack 70:    93 361 42 366 271 280 
stack 71:    497 431 281 474 468 25 
stack 72:    388 404 478 47 21 22 
stack 73:    29 82 448 177 214 322 
stack 74:    461 428 49 341 106 384 
stack 75:    276 415 227 219 58 275 
stack 76:    314 418 435 403 285 354 
stack 77:    130 207 344 413 127 455 
stack 78:    311 416 129 286 424 122 
stack 79:    313 326 119 299 312 195 
stack 80:    407 32 107 363 362 321 
stack 81:    230 210 454 48 368 102 
stack 82:    289 372 70 138 307 298 
stack 83:    337 68 470 164 345 469 
stack 84:    347 55 318 118 303 296 
stack 85:    491 208 395 85 242 305 
stack 86:    387 136 153 317 56 238 
stack 87:    111 44 50 71 87 176 
stack 88:    161 351 152 72 41 37 
stack 89:    498 84 385 96 154 218 
stack 90:    304 135 472 425 199 115 
stack 91:    104 495 399 408 158 339 
stack 92:    222 381 225 99 466 294 
stack 93:    206 179 319 191 148 220 
stack 94:    293 419 323 391 484 79 
stack 95:    159 409 151 77 54 90 
stack 96:    451 492 165 228 239 184 
stack 97:    462 432 376 249 377 459 
stack 98:    200 160 446 192 300 332 
stack 99:    309 483 156 189 172 103 
stack 100:    338 185 126 306 166 394 
