solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 169,04 s
objective value: 310039.56

stacks (top to bottom):
stack 0:    250 
stack 1:    1 
stack 2:    252 
stack 3:    
stack 4:    4 
stack 5:    5 
stack 6:    6 
stack 7:    7 258 
stack 8:    
stack 9:    412 117 9 261 158 
stack 10:    311 72 271 462 382 425 483 
stack 11:    337 280 294 67 11 480 340 
stack 12:    314 474 456 229 139 12 178 
stack 13:    438 392 430 497 108 302 142 
stack 14:    429 15 362 174 66 202 397 
stack 15:    120 104 329 107 37 375 285 
stack 16:    315 25 466 354 86 468 163 
stack 17:    387 267 331 68 19 336 60 
stack 18:    36 274 464 207 319 20 155 
stack 19:    276 53 488 443 135 169 489 
stack 20:    498 460 372 355 235 358 127 
stack 21:    381 186 471 353 113 100 93 
stack 22:    199 455 486 431 78 426 119 
stack 23:    184 299 365 124 273 42 469 
stack 24:    284 57 424 146 433 76 493 
stack 25:    33 242 368 496 277 446 51 
stack 26:    417 434 286 357 303 396 230 
stack 27:    402 442 27 332 105 40 134 
stack 28:    475 301 195 103 180 35 245 
stack 29:    435 70 39 177 295 406 281 
stack 30:    34 386 167 214 351 32 48 
stack 31:    161 154 56 322 439 291 444 
stack 32:    360 58 52 447 222 327 334 
stack 33:    54 73 467 349 395 482 141 
stack 34:    83 307 419 41 453 216 168 
stack 35:    190 106 55 458 457 183 445 
stack 36:    118 378 432 71 312 46 116 
stack 37:    470 343 87 97 325 415 398 
stack 38:    237 440 165 298 404 173 427 
stack 39:    377 328 187 492 197 370 69 
stack 40:    182 491 348 225 128 239 389 
stack 41:    476 296 64 310 115 191 478 
stack 42:    159 411 162 224 114 61 200 
stack 43:    203 363 209 77 196 450 451 
stack 44:    0 
stack 45:    251 
stack 46:    
stack 47:    253 3 2 
stack 48:    
stack 49:    255 254 
stack 50:    256 
stack 51:    257 
stack 52:    259 8 
stack 53:    268 212 266 260 318 85 62 
stack 54:    393 233 16 171 10 179 282 
stack 55:    263 279 144 292 264 361 490 
stack 56:    22 109 13 262 265 204 388 
stack 57:    23 223 17 283 44 300 148 
stack 58:    376 421 243 82 31 306 14 
stack 59:    29 484 275 436 247 21 232 
stack 60:    185 147 138 290 65 172 320 
stack 61:    347 481 47 227 24 156 494 
stack 62:    26 18 293 269 326 246 405 
stack 63:    270 441 297 477 423 123 98 
stack 64:    356 94 244 205 324 364 198 
stack 65:    28 420 448 226 272 188 219 
stack 66:    313 30 238 126 416 192 317 
stack 67:    407 463 339 403 80 309 330 
stack 68:    352 211 208 95 234 394 122 
stack 69:    288 335 399 459 316 391 428 
stack 70:    136 472 50 385 152 102 350 
stack 71:    384 157 92 437 176 181 495 
stack 72:    414 132 278 133 461 220 125 
stack 73:    401 160 373 175 129 110 201 
stack 74:    189 390 236 380 473 308 249 
stack 75:    91 166 38 164 231 383 112 
stack 76:    84 140 410 49 454 81 210 
stack 77:    418 289 422 121 240 170 287 
stack 78:    151 408 194 213 248 43 465 
stack 79:    346 342 379 359 59 153 344 
stack 80:    338 333 150 341 90 485 193 
stack 81:    487 409 206 400 75 449 111 
stack 82:    366 63 323 96 241 79 149 
stack 83:    305 304 88 218 89 367 452 
stack 84:    45 345 137 374 479 215 413 
stack 85:    217 99 143 145 74 221 131 
stack 86:    369 101 228 371 130 321 499 
