solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 171,01 s
objective value: 310016.5

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    2 
stack 3:    3 
stack 4:    
stack 5:    
stack 6:    256 
stack 7:    7 
stack 8:    259 
stack 9:    264 391 9 425 13 
stack 10:    71 350 372 14 393 403 23 
stack 11:    22 60 455 104 448 424 134 
stack 12:    151 73 39 118 204 263 497 
stack 13:    307 29 416 267 375 421 362 
stack 14:    173 368 283 143 101 395 265 
stack 15:    83 121 148 16 209 367 217 
stack 16:    93 351 432 450 491 313 131 
stack 17:    441 26 397 116 492 269 154 
stack 18:    242 399 469 128 353 385 270 
stack 19:    115 333 103 237 462 138 282 
stack 20:    152 414 285 451 402 408 445 
stack 21:    211 301 30 91 248 430 297 
stack 22:    280 458 346 186 236 349 311 
stack 23:    28 312 99 409 374 214 277 
stack 24:    370 466 189 276 357 155 244 
stack 25:    90 348 345 171 354 50 275 
stack 26:    449 111 323 220 126 310 137 
stack 27:    213 108 472 279 233 163 208 
stack 28:    49 443 85 406 296 339 496 
stack 29:    394 51 247 429 371 86 433 
stack 30:    479 187 231 281 316 342 195 
stack 31:    415 156 480 190 110 31 493 
stack 32:    413 378 79 98 38 473 94 
stack 33:    142 420 87 112 212 412 245 
stack 34:    320 360 52 176 295 382 170 
stack 35:    43 56 160 167 304 343 341 
stack 36:    249 97 69 321 198 37 380 
stack 37:    149 359 446 207 400 174 289 
stack 38:    474 178 76 363 241 305 65 
stack 39:    53 328 499 243 438 435 303 
stack 40:    490 336 495 183 119 475 144 
stack 41:    327 92 434 410 130 234 145 
stack 42:    100 117 64 481 109 452 75 
stack 43:    436 238 361 300 54 136 74 
stack 44:    0 250 
stack 45:    1 
stack 46:    252 
stack 47:    253 
stack 48:    254 4 
stack 49:    5 255 
stack 50:    6 
stack 51:    257 
stack 52:    8 258 
stack 53:    261 260 268 10 419 12 319 
stack 54:    125 202 11 196 124 262 442 
stack 55:    460 407 418 218 286 383 181 
stack 56:    132 129 229 20 294 19 140 
stack 57:    203 102 396 272 185 159 317 
stack 58:    240 120 206 191 15 21 169 
stack 59:    164 388 63 494 146 17 404 
stack 60:    287 266 96 227 465 95 175 
stack 61:    437 384 193 369 18 58 390 
stack 62:    344 464 235 428 25 273 24 
stack 63:    271 210 184 411 188 61 221 
stack 64:    127 314 66 177 288 80 366 
stack 65:    486 484 82 139 226 105 72 
stack 66:    47 161 166 340 274 77 179 
stack 67:    284 107 150 431 324 329 157 
stack 68:    89 482 468 487 232 122 330 
stack 69:    335 444 302 278 347 55 299 
stack 70:    225 239 355 483 133 459 426 
stack 71:    199 292 27 59 228 182 34 
stack 72:    427 318 356 32 158 224 222 
stack 73:    457 70 471 298 42 392 223 
stack 74:    489 168 476 36 215 331 48 
stack 75:    376 453 33 315 291 478 461 
stack 76:    470 377 35 306 326 334 463 
stack 77:    398 417 389 381 386 41 180 
stack 78:    78 141 498 387 290 197 113 
stack 79:    365 308 135 322 467 200 337 
stack 80:    114 477 172 68 106 40 165 
stack 81:    293 246 401 123 364 456 219 
stack 82:    201 230 194 57 423 88 67 
stack 83:    447 153 309 373 488 216 405 
stack 84:    332 81 338 46 485 379 192 
stack 85:    44 358 439 147 45 440 84 
stack 86:    162 325 62 422 205 352 454 
