solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 157,25 s
objective value: 310022.56

stacks (top to bottom):
stack 0:    0 
stack 1:    1 
stack 2:    
stack 3:    253 
stack 4:    
stack 5:    5 
stack 6:    6 
stack 7:    
stack 8:    
stack 9:    455 93 260 128 341 9 
stack 10:    12 474 313 331 322 315 10 
stack 11:    262 134 350 152 272 264 261 
stack 12:    309 266 344 263 30 393 214 
stack 13:    191 487 271 131 422 275 387 
stack 14:    174 301 95 289 499 303 219 
stack 15:    129 15 90 203 358 41 64 
stack 16:    229 176 86 16 286 145 222 
stack 17:    460 105 139 98 85 151 150 
stack 18:    458 181 137 36 186 457 49 
stack 19:    248 106 390 318 328 449 127 
stack 20:    489 270 382 472 424 351 324 
stack 21:    102 104 34 430 123 434 426 
stack 22:    149 199 108 32 381 210 92 
stack 23:    138 280 329 31 212 330 50 
stack 24:    239 396 179 279 335 235 369 
stack 25:    193 323 224 168 442 198 51 
stack 26:    463 388 441 338 26 113 89 
stack 27:    305 154 249 355 451 33 27 
stack 28:    55 401 100 448 495 59 121 
stack 29:    246 459 366 377 160 91 339 
stack 30:    192 307 283 365 281 53 124 
stack 31:    386 496 185 483 352 231 445 
stack 32:    293 411 389 159 35 421 158 
stack 33:    170 466 469 75 47 361 67 
stack 34:    409 125 287 447 464 238 236 
stack 35:    397 470 228 481 184 237 490 
stack 36:    420 52 359 119 337 206 197 
stack 37:    380 391 454 444 45 196 343 
stack 38:    218 450 429 373 453 225 215 
stack 39:    244 110 107 226 383 211 178 
stack 40:    99 175 190 173 116 112 69 
stack 41:    96 232 446 162 392 294 155 
stack 42:    247 299 394 304 245 367 177 
stack 43:    202 484 56 452 88 117 485 
stack 44:    250 
stack 45:    
stack 46:    251 2 
stack 47:    3 252 
stack 48:    254 4 
stack 49:    255 
stack 50:    256 
stack 51:    257 7 
stack 52:    8 258 
stack 53:    259 60 130 187 265 213 140 
stack 54:    269 439 432 65 493 142 332 
stack 55:    11 29 84 17 18 161 334 
stack 56:    467 166 109 298 419 408 20 
stack 57:    360 23 25 120 476 13 37 
stack 58:    267 398 345 221 356 14 40 
stack 59:    312 208 19 431 205 277 371 
stack 60:    268 364 164 385 87 427 21 
stack 61:    497 78 346 273 288 416 195 
stack 62:    217 22 456 402 62 333 189 
stack 63:    97 114 438 46 278 316 83 
stack 64:    317 403 171 300 415 180 428 
stack 65:    24 473 407 285 325 240 223 
stack 66:    207 478 284 276 220 319 153 
stack 67:    115 440 342 201 80 295 274 
stack 68:    230 375 363 349 165 136 308 
stack 69:    204 302 156 486 183 28 94 
stack 70:    435 492 242 423 465 404 494 
stack 71:    410 491 74 163 126 297 482 
stack 72:    282 320 488 412 194 188 81 
stack 73:    379 479 169 399 234 327 63 
stack 74:    370 462 443 437 73 468 400 
stack 75:    111 71 414 378 340 39 311 
stack 76:    58 425 417 133 406 395 172 
stack 77:    38 243 103 157 143 374 433 
stack 78:    471 310 353 57 148 146 354 
stack 79:    182 368 475 413 292 321 79 
stack 80:    66 477 44 132 296 122 54 
stack 81:    436 290 362 216 405 314 209 
stack 82:    43 141 144 461 418 480 48 
stack 83:    70 241 227 82 72 233 498 
stack 84:    68 291 77 357 167 372 306 
stack 85:    101 200 336 61 384 42 348 
stack 86:    376 147 326 76 135 118 347 
