solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 159,80 s
objective value: 310014.06

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    2 
stack 3:    
stack 4:    4 
stack 5:    5 
stack 6:    
stack 7:    257 
stack 8:    
stack 9:    10 265 261 259 14 9 
stack 10:    418 164 196 127 276 15 157 
stack 11:    99 263 323 174 480 416 400 
stack 12:    237 18 145 467 271 109 73 
stack 13:    437 264 337 148 13 382 380 
stack 14:    19 59 494 363 411 338 125 
stack 15:    232 141 208 96 35 181 361 
stack 16:    372 352 114 29 112 91 189 
stack 17:    44 71 320 192 267 274 462 
stack 18:    90 334 414 475 486 38 27 
stack 19:    461 30 179 33 269 436 407 
stack 20:    93 385 22 126 471 466 455 
stack 21:    483 178 122 84 347 310 463 
stack 22:    32 348 305 65 399 351 273 
stack 23:    422 94 485 456 155 199 278 
stack 24:    302 137 336 376 388 458 146 
stack 25:    316 277 61 45 315 100 275 
stack 26:    102 314 177 92 211 287 430 
stack 27:    303 489 89 446 440 339 161 
stack 28:    119 241 491 288 175 58 234 
stack 29:    406 53 442 66 386 328 299 
stack 30:    396 213 110 360 74 169 121 
stack 31:    180 81 392 115 318 381 389 
stack 32:    156 50 408 107 101 326 168 
stack 33:    217 154 117 377 246 103 356 
stack 34:    393 327 459 153 424 457 413 
stack 35:    460 64 325 375 51 368 54 
stack 36:    425 335 472 309 321 159 451 
stack 37:    88 313 353 495 410 56 43 
stack 38:    193 290 80 227 409 478 230 
stack 39:    205 201 493 324 195 426 152 
stack 40:    85 470 482 204 244 452 203 
stack 41:    317 212 70 449 307 431 435 
stack 42:    295 245 249 172 68 144 243 
stack 43:    469 349 202 236 454 49 300 
stack 44:    250 0 
stack 45:    1 251 
stack 46:    252 
stack 47:    253 3 
stack 48:    254 
stack 49:    255 
stack 50:    6 
stack 51:    7 256 
stack 52:    8 258 
stack 53:    240 31 447 488 284 228 105 
stack 54:    171 270 397 260 79 419 468 
stack 55:    11 289 391 17 233 311 262 
stack 56:    12 371 52 183 398 333 322 
stack 57:    206 319 41 308 214 165 34 
stack 58:    215 272 76 432 266 373 20 
stack 59:    239 394 147 247 16 83 222 
stack 60:    453 279 282 219 384 448 390 
stack 61:    292 268 291 484 345 450 26 
stack 62:    366 350 21 481 188 441 24 
stack 63:    242 190 477 404 198 224 434 
stack 64:    343 340 87 226 312 367 111 
stack 65:    142 294 42 128 357 116 498 
stack 66:    331 182 420 421 23 439 415 
stack 67:    176 405 139 25 120 248 444 
stack 68:    166 207 369 364 301 474 28 
stack 69:    280 306 210 191 48 184 355 
stack 70:    113 72 200 149 130 194 443 
stack 71:    342 417 499 197 123 235 341 
stack 72:    281 285 170 39 118 229 46 
stack 73:    283 86 162 296 140 106 158 
stack 74:    40 344 358 293 346 67 47 
stack 75:    62 387 82 496 221 492 378 
stack 76:    329 132 63 108 143 487 465 
stack 77:    36 428 403 225 286 433 129 
stack 78:    445 124 359 186 77 354 220 
stack 79:    304 57 298 473 218 167 75 
stack 80:    479 98 187 429 37 402 395 
stack 81:    131 60 330 379 150 163 427 
stack 82:    173 134 476 209 374 438 216 
stack 83:    133 78 223 401 95 297 55 
stack 84:    370 464 238 104 231 412 185 
stack 85:    97 423 490 138 332 365 383 
stack 86:    362 151 160 69 497 136 135 
