solved with: SP.post_optimization_methods.HillClimbing
time limit: 1800.0 s
time to solve: 556,00 s
objective value: 473001.22

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    377 
stack 3:    378 
stack 4:    4 
stack 5:    5 
stack 6:    
stack 7:    7 
stack 8:    
stack 9:    9 
stack 10:    385 
stack 11:    11 
stack 12:    12 
stack 13:    388 
stack 14:    
stack 15:    15 
stack 16:    391 16 
stack 17:    
stack 18:    
stack 19:    394 
stack 20:    395 
stack 21:    
stack 22:    397 
stack 23:    398 
stack 24:    
stack 25:    25 
stack 26:    401 
stack 27:    
stack 28:    402 
stack 29:    404 
stack 30:    
stack 31:    
stack 32:    32 
stack 33:    
stack 34:    34 
stack 35:    
stack 36:    411 
stack 37:    37 412 
stack 38:    414 413 647 
stack 39:    434 425 46 
stack 40:    42 668 456 
stack 41:    45 421 55 
stack 42:    418 259 61 
stack 43:    428 634 450 
stack 44:    443 56 67 
stack 45:    54 433 484 
stack 46:    246 426 595 
stack 47:    60 239 444 
stack 48:    48 495 441 
stack 49:    467 447 733 
stack 50:    726 135 427 
stack 51:    89 436 525 
stack 52:    197 98 69 
stack 53:    747 237 430 
stack 54:    446 445 532 
stack 55:    572 457 258 
stack 56:    199 58 244 
stack 57:    453 538 121 
stack 58:    80 462 677 
stack 59:    460 633 226 
stack 60:    176 724 477 
stack 61:    655 636 106 
stack 62:    468 485 70 
stack 63:    544 224 465 
stack 64:    65 684 133 
stack 65:    97 469 712 
stack 66:    94 496 488 
stack 67:    729 455 96 
stack 68:    149 95 489 
stack 69:    86 122 675 
stack 70:    639 74 481 
stack 71:    90 315 126 
stack 72:    531 451 202 
stack 73:    691 476 483 
stack 74:    108 492 248 
stack 75:    660 502 321 
stack 76:    238 130 486 
stack 77:    664 487 743 
stack 78:    545 154 458 
stack 79:    353 87 110 
stack 80:    83 312 335 
stack 81:    570 116 298 
stack 82:    303 91 508 
stack 83:    463 170 212 
stack 84:    734 118 221 
stack 85:    92 167 635 
stack 86:    352 740 501 
stack 87:    582 552 498 
stack 88:    340 690 368 
stack 89:    140 623 567 
stack 90:    234 117 105 
stack 91:    129 307 306 
stack 92:    254 102 189 
stack 93:    748 711 127 
stack 94:    662 650 515 
stack 95:    311 671 497 
stack 96:    247 227 147 
stack 97:    236 305 158 
stack 98:    698 491 686 
stack 99:    704 266 507 
stack 100:    713 613 596 
stack 101:    694 706 511 
stack 102:    736 175 142 
stack 103:    268 332 277 
stack 104:    206 257 301 
stack 105:    156 365 141 
stack 106:    302 592 674 
stack 107:    343 519 542 
stack 108:    275 631 270 
stack 109:    522 200 601 
stack 110:    517 281 512 
stack 111:    744 699 355 
stack 112:    217 209 649 
stack 113:    225 184 304 
stack 114:    351 243 509 
stack 115:    630 201 524 
stack 116:    342 717 349 
stack 117:    182 263 168 
stack 118:    642 294 707 
stack 119:    327 293 233 
stack 120:    645 610 732 
stack 121:    341 739 198 
stack 122:    289 548 665 
stack 123:    669 627 600 
stack 124:    663 574 612 
stack 125:    194 162 210 
stack 126:    334 330 640 
stack 127:    374 741 643 
stack 128:    521 529 369 
stack 129:    183 166 174 
stack 130:    727 262 709 
stack 131:    145 276 656 
stack 132:    604 208 559 
stack 133:    614 676 357 
stack 134:    701 581 629 
stack 135:    326 185 541 
stack 136:    218 716 607 
stack 137:    557 171 287 
stack 138:    539 300 179 
stack 139:    228 679 618 
stack 140:    568 279 728 
stack 141:    249 169 547 
stack 142:    299 593 730 
stack 143:    361 648 203 
stack 144:    622 240 687 
stack 145:    177 284 292 
stack 146:    569 363 205 
stack 147:    528 195 576 
stack 148:    296 562 602 
stack 149:    324 696 564 
stack 150:    375 0 
stack 151:    1 376 
stack 152:    2 
stack 153:    3 
stack 154:    379 
stack 155:    380 
stack 156:    6 
stack 157:    382 381 
stack 158:    383 384 8 
stack 159:    
stack 160:    10 
stack 161:    386 387 
stack 162:    13 
stack 163:    
stack 164:    389 14 
stack 165:    390 
stack 166:    
stack 167:    392 17 
stack 168:    393 18 
stack 169:    19 
stack 170:    20 
stack 171:    396 21 
stack 172:    22 
stack 173:    23 
stack 174:    399 
stack 175:    24 400 
stack 176:    26 
stack 177:    27 
stack 178:    403 28 
stack 179:    29 
stack 180:    30 405 
stack 181:    406 31 
stack 182:    407 
stack 183:    33 408 
stack 184:    409 
stack 185:    35 410 
stack 186:    36 
stack 187:    38 39 
stack 188:    415 76 59 
stack 189:    40 420 43 
stack 190:    423 422 419 
stack 191:    416 41 553 
stack 192:    479 417 288 
stack 193:    49 267 44 
stack 194:    437 429 565 
stack 195:    616 50 424 
stack 196:    47 431 432 
stack 197:    454 606 53 
stack 198:    75 714 64 
stack 199:    435 325 72 
stack 200:    370 63 51 
stack 201:    438 651 66 
stack 202:    52 475 216 
stack 203:    223 440 73 
stack 204:    360 62 442 
stack 205:    78 79 155 
stack 206:    459 123 84 
stack 207:    503 57 136 
stack 208:    366 99 461 
stack 209:    291 85 132 
stack 210:    71 448 82 
stack 211:    103 571 646 
stack 212:    271 107 313 
stack 213:    308 439 160 
stack 214:    471 466 193 
stack 215:    551 188 68 
stack 216:    473 124 523 
stack 217:    470 680 449 
stack 218:    474 278 297 
stack 219:    480 478 128 
stack 220:    214 131 464 
stack 221:    314 452 165 
stack 222:    472 599 109 
stack 223:    504 661 81 
stack 224:    144 695 77 
stack 225:    111 322 143 
stack 226:    493 615 350 
stack 227:    232 280 104 
stack 228:    543 161 113 
stack 229:    286 88 721 
stack 230:    659 482 513 
stack 231:    499 115 583 
stack 232:    120 682 535 
stack 233:    137 749 345 
stack 234:    93 723 585 
stack 235:    112 316 735 
stack 236:    134 490 100 
stack 237:    658 245 588 
stack 238:    506 295 187 
stack 239:    309 685 688 
stack 240:    494 628 518 
stack 241:    191 101 738 
stack 242:    653 207 358 
stack 243:    229 125 255 
stack 244:    702 318 119 
stack 245:    252 720 139 
stack 246:    667 587 114 
stack 247:    260 555 241 
stack 248:    264 192 632 
stack 249:    253 560 533 
stack 250:    371 556 500 
stack 251:    566 373 672 
stack 252:    514 138 230 
stack 253:    520 354 186 
stack 254:    510 584 516 
stack 255:    526 558 586 
stack 256:    737 719 173 
stack 257:    715 146 235 
stack 258:    591 654 242 
stack 259:    575 282 362 
stack 260:    554 180 666 
stack 261:    534 339 546 
stack 262:    323 265 163 
stack 263:    164 505 181 
stack 264:    283 550 681 
stack 265:    731 269 364 
stack 266:    619 594 250 
stack 267:    577 256 603 
stack 268:    652 367 693 
stack 269:    331 718 213 
stack 270:    710 657 251 
stack 271:    333 561 157 
stack 272:    204 338 621 
stack 273:    196 637 540 
stack 274:    624 172 617 
stack 275:    708 344 692 
stack 276:    746 641 689 
stack 277:    597 285 742 
stack 278:    611 359 537 
stack 279:    261 336 579 
stack 280:    159 337 644 
stack 281:    178 573 148 
stack 282:    673 678 150 
stack 283:    219 273 348 
stack 284:    700 705 527 
stack 285:    231 580 153 
stack 286:    578 220 190 
stack 287:    272 211 310 
stack 288:    222 372 329 
stack 289:    609 608 151 
stack 290:    346 590 725 
stack 291:    215 683 274 
stack 292:    530 670 589 
stack 293:    605 703 319 
stack 294:    356 620 563 
stack 295:    152 549 745 
stack 296:    317 320 328 
stack 297:    598 722 638 
stack 298:    697 536 347 
stack 299:    290 626 625 
