solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 241,29 s
objective value: 211717.16

stacks (top to bottom):
stack 0:    251 
stack 1:    
stack 2:    
stack 3:    3 
stack 4:    254 
stack 5:    
stack 6:    
stack 7:    257 
stack 8:    8 
stack 9:    9 
stack 10:    10 
stack 11:    261 
stack 12:    13 12 
stack 13:    
stack 14:    
stack 15:    15 265 
stack 16:    16 
stack 17:    
stack 18:    268 
stack 19:    269 
stack 20:    
stack 21:    21 
stack 22:    22 
stack 23:    23 
stack 24:    24 
stack 25:    26 
stack 26:    27 30 
stack 27:    278 277 28 
stack 28:    279 280 32 
stack 29:    283 198 289 
stack 30:    37 284 374 
stack 31:    308 51 291 
stack 32:    295 41 53 
stack 33:    176 294 39 
stack 34:    35 204 413 
stack 35:    47 54 301 
stack 36:    38 48 153 
stack 37:    315 441 45 
stack 38:    423 49 52 
stack 39:    338 43 311 
stack 40:    68 60 312 
stack 41:    203 328 57 
stack 42:    489 187 67 
stack 43:    126 365 55 
stack 44:    419 65 235 
stack 45:    355 309 325 
stack 46:    342 324 305 
stack 47:    154 410 319 
stack 48:    230 189 316 
stack 49:    310 487 469 
stack 50:    72 364 392 
stack 51:    161 77 86 
stack 52:    76 236 170 
stack 53:    418 73 245 
stack 54:    317 397 354 
stack 55:    320 149 370 
stack 56:    71 430 353 
stack 57:    69 140 148 
stack 58:    327 457 162 
stack 59:    405 85 179 
stack 60:    339 483 433 
stack 61:    212 323 157 
stack 62:    79 421 111 
stack 63:    121 344 92 
stack 64:    352 448 340 
stack 65:    98 95 158 
stack 66:    443 465 332 
stack 67:    94 133 185 
stack 68:    247 485 167 
stack 69:    336 243 473 
stack 70:    350 478 99 
stack 71:    386 142 488 
stack 72:    242 462 459 
stack 73:    93 105 377 
stack 74:    190 411 215 
stack 75:    396 447 384 
stack 76:    400 391 497 
stack 77:    401 165 449 
stack 78:    398 425 363 
stack 79:    440 406 127 
stack 80:    194 390 130 
stack 81:    409 471 173 
stack 82:    360 375 147 
stack 83:    486 456 136 
stack 84:    227 399 155 
stack 85:    132 367 181 
stack 86:    233 122 145 
stack 87:    385 458 213 
stack 88:    451 346 394 
stack 89:    163 224 482 
stack 90:    426 206 453 
stack 91:    427 125 387 
stack 92:    343 115 408 
stack 93:    481 368 468 
stack 94:    422 379 191 
stack 95:    106 110 361 
stack 96:    480 362 129 
stack 97:    356 464 381 
stack 98:    108 234 467 
stack 99:    202 446 174 
stack 100:    436 231 393 
stack 101:    0 250 
stack 102:    1 
stack 103:    2 252 
stack 104:    253 
stack 105:    4 
stack 106:    5 
stack 107:    6 256 255 
stack 108:    7 
stack 109:    258 
stack 110:    259 
stack 111:    260 
stack 112:    11 
stack 113:    262 
stack 114:    263 
stack 115:    14 264 
stack 116:    
stack 117:    266 
stack 118:    267 
stack 119:    18 17 
stack 120:    19 
stack 121:    270 20 
stack 122:    271 
stack 123:    272 
stack 124:    273 
stack 125:    274 
stack 126:    275 276 25 
stack 127:    29 450 322 
stack 128:    306 33 96 
stack 129:    36 281 107 
stack 130:    31 44 282 
stack 131:    200 59 292 
stack 132:    46 40 293 
stack 133:    34 299 463 
stack 134:    349 152 286 
stack 135:    287 42 303 
stack 136:    285 304 104 
stack 137:    288 300 208 
stack 138:    207 56 58 
stack 139:    492 50 290 
stack 140:    135 431 298 
stack 141:    82 186 223 
stack 142:    66 296 297 
stack 143:    302 452 225 
stack 144:    221 314 84 
stack 145:    238 159 313 
stack 146:    228 74 64 
stack 147:    182 307 205 
stack 148:    249 70 246 
stack 149:    61 476 119 
stack 150:    358 100 318 
stack 151:    146 429 62 
stack 152:    63 444 237 
stack 153:    321 337 171 
stack 154:    470 81 404 
stack 155:    434 78 241 
stack 156:    484 90 120 
stack 157:    417 445 331 
stack 158:    240 326 128 
stack 159:    113 333 217 
stack 160:    218 75 112 
stack 161:    183 89 109 
stack 162:    131 357 335 
stack 163:    329 244 403 
stack 164:    80 376 180 
stack 165:    455 188 330 
stack 166:    177 371 102 
stack 167:    416 83 420 
stack 168:    91 414 192 
stack 169:    395 88 334 
stack 170:    116 348 97 
stack 171:    214 345 495 
stack 172:    219 178 432 
stack 173:    493 166 141 
stack 174:    232 114 143 
stack 175:    101 199 351 
stack 176:    184 380 435 
stack 177:    134 87 239 
stack 178:    139 438 494 
stack 179:    197 138 490 
stack 180:    196 373 248 
stack 181:    499 193 383 
stack 182:    117 439 210 
stack 183:    347 220 460 
stack 184:    222 498 168 
stack 185:    156 172 372 
stack 186:    160 216 201 
stack 187:    477 496 388 
stack 188:    382 475 479 
stack 189:    474 137 195 
stack 190:    472 415 389 
stack 191:    378 341 491 
stack 192:    402 424 211 
stack 193:    151 226 229 
stack 194:    442 150 461 
stack 195:    437 209 164 
stack 196:    144 428 169 
stack 197:    103 366 124 
stack 198:    407 369 454 
stack 199:    466 412 123 
stack 200:    118 359 175 
