solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 452,72 s
objective value: 567452.38

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    377 
stack 3:    378 379 
stack 4:    4 
stack 5:    
stack 6:    381 
stack 7:    
stack 8:    383 
stack 9:    
stack 10:    386 
stack 11:    10 
stack 12:    
stack 13:    
stack 14:    
stack 15:    15 
stack 16:    
stack 17:    
stack 18:    
stack 19:    394 
stack 20:    395 
stack 21:    
stack 22:    
stack 23:    398 
stack 24:    24 
stack 25:    410 
stack 26:    26 174 402 656 
stack 27:    428 58 28 27 
stack 28:    353 224 33 404 
stack 29:    411 34 492 408 
stack 30:    30 540 405 368 
stack 31:    645 646 50 49 
stack 32:    407 666 94 441 
stack 33:    321 35 179 721 
stack 34:    643 495 420 339 
stack 35:    158 39 605 345 
stack 36:    729 466 112 36 
stack 37:    348 659 433 37 
stack 38:    259 243 44 710 
stack 39:    250 41 416 437 
stack 40:    200 338 51 480 
stack 41:    422 185 47 690 
stack 42:    117 469 564 61 
stack 43:    270 530 52 289 
stack 44:    562 98 445 565 
stack 45:    142 221 456 442 
stack 46:    744 444 652 83 
stack 47:    87 488 443 360 
stack 48:    53 425 493 735 
stack 49:    369 150 577 424 
stack 50:    741 214 268 77 
stack 51:    458 109 545 613 
stack 52:    515 728 506 455 
stack 53:    299 325 79 547 
stack 54:    624 336 648 457 
stack 55:    88 120 225 171 
stack 56:    584 747 460 277 
stack 57:    245 434 242 532 
stack 58:    340 647 96 629 
stack 59:    612 742 718 450 
stack 60:    618 170 653 93 
stack 61:    205 520 610 699 
stack 62:    472 127 267 748 
stack 63:    66 655 675 508 
stack 64:    64 343 206 617 
stack 65:    365 67 82 116 
stack 66:    704 312 182 294 
stack 67:    578 596 69 231 
stack 68:    352 583 573 288 
stack 69:    198 121 283 291 
stack 70:    131 80 449 589 
stack 71:    462 459 309 237 
stack 72:    326 114 447 222 
stack 73:    538 144 561 149 
stack 74:    241 483 278 712 
stack 75:    730 186 504 344 
stack 76:    701 126 507 602 
stack 77:    216 212 84 527 
stack 78:    727 331 502 167 
stack 79:    228 100 308 180 
stack 80:    485 601 271 705 
stack 81:    252 651 298 620 
stack 82:    146 615 471 320 
stack 83:    708 285 302 273 
stack 84:    357 726 203 739 
stack 85:    281 526 717 639 
stack 86:    372 135 128 113 
stack 87:    362 105 189 255 
stack 88:    707 559 280 679 
stack 89:    249 295 591 192 
stack 90:    324 649 556 671 
stack 91:    599 588 516 266 
stack 92:    257 575 569 552 
stack 93:    626 235 143 161 
stack 94:    254 498 684 489 
stack 95:    301 215 207 335 
stack 96:    172 628 284 261 
stack 97:    546 638 523 188 
stack 98:    604 279 716 691 
stack 99:    361 725 108 238 
stack 100:    327 519 689 287 
stack 101:    560 138 713 544 
stack 102:    525 694 151 341 
stack 103:    511 698 496 650 
stack 104:    317 607 358 581 
stack 105:    535 669 210 700 
stack 106:    132 580 124 685 
stack 107:    534 609 274 300 
stack 108:    680 175 152 350 
stack 109:    181 528 587 359 
stack 110:    153 220 549 660 
stack 111:    145 585 594 148 
stack 112:    579 567 736 211 
stack 113:    375 0 
stack 114:    376 1 
stack 115:    2 
stack 116:    3 
stack 117:    
stack 118:    5 380 
stack 119:    6 
stack 120:    382 8 7 
stack 121:    
stack 122:    9 384 
stack 123:    385 
stack 124:    11 
