solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 27.65 s
objective value: 282003.48

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    
stack 3:    253 
stack 4:    4 
stack 5:    5 
stack 6:    256 
stack 7:    257 
stack 8:    258 
stack 9:    9 
stack 10:    
stack 11:    261 
stack 12:    12 
stack 13:    271 312 165 243 221 
stack 14:    166 153 20 264 48 
stack 15:    266 25 296 15 270 
stack 16:    33 240 332 366 176 
stack 17:    28 267 464 18 375 
stack 18:    295 55 378 31 473 
stack 19:    116 24 97 108 369 
stack 20:    272 388 318 206 322 
stack 21:    174 384 310 336 365 
stack 22:    188 106 245 39 467 
stack 23:    89 429 101 397 275 
stack 24:    136 370 385 177 189 
stack 25:    395 233 300 200 92 
stack 26:    439 167 103 237 175 
stack 27:    478 219 98 339 491 
stack 28:    195 394 71 186 461 
stack 29:    402 29 280 70 46 
stack 30:    228 112 422 376 460 
stack 31:    433 76 73 209 119 
stack 32:    142 484 479 498 451 
stack 33:    297 400 309 285 122 
stack 34:    126 150 405 102 111 
stack 35:    386 306 235 320 201 
stack 36:    426 53 72 81 358 
stack 37:    404 184 305 287 63 
stack 38:    293 406 389 231 330 
stack 39:    87 211 481 477 414 
stack 40:    215 198 90 40 159 
stack 41:    432 316 75 247 301 
stack 42:    84 454 143 354 485 
stack 43:    109 115 113 50 448 
stack 44:    236 135 110 182 123 
stack 45:    56 51 341 225 180 
stack 46:    436 121 413 468 65 
stack 47:    114 183 356 238 349 
stack 48:    140 434 196 82 430 
stack 49:    244 246 469 455 162 
stack 50:    412 77 68 351 212 
stack 51:    373 85 313 54 453 
stack 52:    226 344 421 383 178 
stack 53:    323 398 129 213 437 
stack 54:    64 403 488 191 161 
stack 55:    210 324 62 348 415 
stack 56:    307 131 474 476 377 
stack 57:    417 242 137 359 118 
stack 58:    343 317 158 86 427 
stack 59:    315 380 59 465 342 
stack 60:    250 0 
stack 61:    251 2 
stack 62:    
stack 63:    3 252 
stack 64:    254 
stack 65:    255 
stack 66:    6 
stack 67:    7 
stack 68:    8 
stack 69:    259 
stack 70:    10 260 
stack 71:    11 
stack 72:    486 352 13 262 333 
stack 73:    273 17 14 265 263 
stack 74:    164 187 168 288 220 
stack 75:    45 269 325 52 19 
stack 76:    496 277 42 340 16 
stack 77:    458 83 229 278 268 
stack 78:    441 23 303 32 93 
stack 79:    99 30 139 34 22 
stack 80:    286 335 156 472 21 
stack 81:    146 224 38 47 27 
stack 82:    179 450 279 483 88 
stack 83:    36 151 41 457 493 
stack 84:    37 276 26 234 274 
stack 85:    392 399 435 408 94 
stack 86:    35 475 440 249 132 
stack 87:    222 197 371 283 409 
stack 88:    447 337 154 128 355 
stack 89:    411 321 328 60 361 
stack 90:    423 299 120 281 425 
stack 91:    463 172 155 334 289 
stack 92:    282 347 292 428 350 
stack 93:    130 207 218 284 499 
stack 94:    223 471 248 444 490 
stack 95:    58 147 346 357 199 
stack 96:    78 482 466 304 431 
stack 97:    298 480 104 216 44 
stack 98:    149 43 294 230 319 
stack 99:    290 410 379 497 462 
stack 100:    492 49 157 205 171 
stack 101:    291 204 107 353 181 
stack 102:    241 420 391 57 134 
stack 103:    124 495 217 382 160 
stack 104:    416 372 80 96 438 
stack 105:    203 79 193 95 169 
stack 106:    360 456 133 105 390 
stack 107:    470 487 452 445 66 
stack 108:    190 407 208 163 418 
stack 109:    192 419 345 232 494 
stack 110:    127 138 374 331 393 
stack 111:    227 326 449 141 302 
stack 112:    100 327 125 194 489 
stack 113:    442 185 446 145 148 
stack 114:    396 387 338 152 362 
stack 115:    173 61 329 381 308 
stack 116:    401 424 91 367 459 
stack 117:    144 202 117 311 69 
stack 118:    363 443 214 368 74 
stack 119:    170 239 67 364 314 
