solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 147.17 s
objective value: 282004.66

stacks (top to bottom):
stack 0:    0 
stack 1:    251 
stack 2:    252 
stack 3:    
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    261 10 
stack 11:    
stack 12:    18 
stack 13:    266 282 13 19 324 
stack 14:    132 15 227 14 264 
stack 15:    171 30 228 17 283 
stack 16:    466 197 66 268 110 
stack 17:    109 120 347 311 35 
stack 18:    323 235 284 454 279 
stack 19:    430 273 337 290 349 
stack 20:    32 270 199 277 27 
stack 21:    276 278 294 112 431 
stack 22:    46 22 64 272 364 
stack 23:    23 97 71 31 195 
stack 24:    309 396 291 320 190 
stack 25:    107 287 429 453 496 
stack 26:    438 134 128 214 456 
stack 27:    205 244 288 130 293 
stack 28:    492 249 200 61 399 
stack 29:    316 489 238 218 215 
stack 30:    312 50 331 150 314 
stack 31:    451 176 359 116 143 
stack 32:    172 248 383 49 202 
stack 33:    444 369 208 348 333 
stack 34:    420 165 436 336 127 
stack 35:    404 51 178 295 389 
stack 36:    65 36 231 152 490 
stack 37:    167 473 225 307 488 
stack 38:    346 146 72 411 155 
stack 39:    135 374 418 59 373 
stack 40:    236 370 137 89 409 
stack 41:    241 201 317 136 480 
stack 42:    92 191 452 177 78 
stack 43:    376 108 100 465 330 
stack 44:    355 83 99 329 479 
stack 45:    406 229 224 63 113 
stack 46:    138 390 350 222 48 
stack 47:    219 498 421 375 405 
stack 48:    125 372 422 74 437 
stack 49:    321 299 93 157 57 
stack 50:    163 173 428 486 482 
stack 51:    403 432 196 70 303 
stack 52:    463 345 419 182 304 
stack 53:    232 60 82 90 169 
stack 54:    103 332 378 161 412 
stack 55:    371 212 340 247 96 
stack 56:    315 491 105 306 417 
stack 57:    446 175 117 145 185 
stack 58:    159 464 166 385 308 
stack 59:    151 384 484 327 239 
stack 60:    250 
stack 61:    1 
stack 62:    2 
stack 63:    3 253 4 
stack 64:    254 
stack 65:    255 5 
stack 66:    256 
stack 67:    7 257 
stack 68:    258 
stack 69:    259 
stack 70:    9 260 
stack 71:    11 
stack 72:    262 69 43 67 12 
stack 73:    289 233 139 263 358 
stack 74:    481 313 16 207 164 
stack 75:    424 265 28 25 206 
stack 76:    494 38 87 33 21 
stack 77:    267 449 20 271 181 
stack 78:    400 122 129 184 269 
stack 79:    339 354 275 91 392 
stack 80:    274 344 26 363 131 
stack 81:    471 310 40 34 462 
stack 82:    380 477 285 42 413 
stack 83:    156 448 286 476 102 
stack 84:    297 474 24 188 141 
stack 85:    106 292 140 435 300 
stack 86:    416 445 29 52 495 
stack 87:    366 186 357 53 408 
stack 88:    154 149 434 485 427 
stack 89:    450 170 469 398 280 
stack 90:    223 221 104 472 189 
stack 91:    460 144 361 213 281 
stack 92:    356 443 499 192 343 
stack 93:    301 88 39 338 467 
stack 94:    209 237 493 318 160 
stack 95:    216 183 442 45 75 
stack 96:    217 439 47 381 377 
stack 97:    386 220 115 80 37 
stack 98:    365 126 111 245 328 
stack 99:    394 158 123 148 133 
stack 100:    41 211 56 360 240 
stack 101:    44 55 58 319 470 
stack 102:    153 341 296 302 86 
stack 103:    298 382 367 95 352 
stack 104:    325 407 142 79 121 
stack 105:    62 162 483 362 94 
stack 106:    457 461 391 475 368 
stack 107:    168 401 147 179 114 
stack 108:    203 440 180 425 423 
stack 109:    98 305 76 243 447 
stack 110:    226 230 194 77 455 
stack 111:    234 441 119 118 246 
stack 112:    124 198 85 387 101 
stack 113:    342 410 81 73 388 
stack 114:    54 426 397 187 193 
stack 115:    204 395 414 468 415 
stack 116:    326 68 242 459 322 
stack 117:    210 402 353 174 351 
stack 118:    497 393 334 487 458 
stack 119:    335 478 379 433 84 
