solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 13.18 s
objective value: 282036.22

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    253 
stack 3:    
stack 4:    4 
stack 5:    5 
stack 6:    256 
stack 7:    257 
stack 8:    258 
stack 9:    9 
stack 10:    10 
stack 11:    
stack 12:    12 125 
stack 13:    365 270 208 13 204 
stack 14:    15 264 444 148 268 
stack 15:    33 36 18 271 274 
stack 16:    360 283 188 68 25 
stack 17:    141 269 73 38 296 
stack 18:    284 337 275 175 328 
stack 19:    32 306 430 431 192 
stack 20:    276 97 454 273 291 
stack 21:    368 280 304 29 298 
stack 22:    282 102 104 457 281 
stack 23:    153 57 117 443 23 
stack 24:    432 49 326 292 414 
stack 25:    155 241 51 31 44 
stack 26:    45 197 301 391 214 
stack 27:    245 286 158 37 103 
stack 28:    43 300 28 34 450 
stack 29:    137 374 108 392 120 
stack 30:    373 355 165 322 459 
stack 31:    288 479 400 42 366 
stack 32:    293 357 240 123 285 
stack 33:    195 359 193 41 475 
stack 34:    485 40 460 449 338 
stack 35:    377 35 48 437 161 
stack 36:    433 106 249 78 228 
stack 37:    246 493 385 424 56 
stack 38:    336 124 160 387 375 
stack 39:    340 99 331 63 86 
stack 40:    367 92 426 54 353 
stack 41:    478 334 497 476 171 
stack 42:    146 369 234 226 129 
stack 43:    79 151 227 361 96 
stack 44:    60 412 170 77 143 
stack 45:    413 321 350 190 490 
stack 46:    466 489 121 472 211 
stack 47:    456 447 468 343 379 
stack 48:    50 378 180 386 135 
stack 49:    88 302 159 152 451 
stack 50:    52 480 163 72 319 
stack 51:    325 203 411 313 196 
stack 52:    488 461 390 178 189 
stack 53:    111 415 69 483 114 
stack 54:    156 174 356 112 147 
stack 55:    84 380 222 402 397 
stack 56:    429 458 115 65 133 
stack 57:    198 82 184 75 399 
stack 58:    320 370 323 243 341 
stack 59:    182 455 150 67 417 
stack 60:    250 
stack 61:    251 1 
stack 62:    252 
stack 63:    2 3 
stack 64:    
stack 65:    255 254 
stack 66:    
stack 67:    6 7 
stack 68:    
stack 69:    259 
stack 70:    260 8 
stack 71:    261 
stack 72:    11 262 19 16 265 
stack 73:    263 24 14 22 267 
stack 74:    388 55 59 179 17 
stack 75:    142 176 311 295 62 
stack 76:    327 297 207 398 266 
stack 77:    448 272 299 232 181 
stack 78:    126 409 358 303 93 
stack 79:    221 498 314 145 81 
stack 80:    20 439 21 405 494 
stack 81:    277 128 482 416 201 
stack 82:    481 186 185 30 74 
stack 83:    310 401 317 231 83 
stack 84:    230 436 287 237 396 
stack 85:    194 71 169 61 134 
stack 86:    244 27 279 351 26 
stack 87:    364 187 149 278 290 
stack 88:    371 348 410 39 453 
stack 89:    423 471 465 202 218 
stack 90:    329 85 335 289 248 
stack 91:    220 434 205 467 312 
stack 92:    64 442 305 89 324 
stack 93:    470 406 441 316 90 
stack 94:    154 473 183 420 438 
stack 95:    294 445 446 95 464 
stack 96:    130 213 499 223 131 
stack 97:    206 408 215 407 462 
stack 98:    349 53 247 463 422 
stack 99:    209 345 224 376 229 
stack 100:    419 395 136 122 235 
stack 101:    219 491 339 425 474 
stack 102:    113 132 435 116 109 
stack 103:    384 382 242 110 403 
stack 104:    212 404 486 47 484 
stack 105:    393 144 452 200 389 
stack 106:    495 381 46 127 332 
stack 107:    344 210 342 140 354 
stack 108:    318 346 177 66 347 
stack 109:    98 80 101 139 496 
stack 110:    363 418 428 233 58 
stack 111:    100 238 164 362 394 
stack 112:    352 162 236 173 217 
stack 113:    172 333 167 168 487 
stack 114:    166 440 118 330 138 
stack 115:    477 119 199 421 372 
stack 116:    315 70 216 308 105 
stack 117:    239 427 307 469 309 
stack 118:    91 492 76 107 87 
stack 119:    383 157 94 191 225 
