solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 152.16 s
objective value: 281998.6

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    2 
stack 3:    
stack 4:    4 
stack 5:    
stack 6:    
stack 7:    6 
stack 8:    
stack 9:    9 
stack 10:    260 
stack 11:    16 
stack 12:    12 
stack 13:    288 328 268 149 22 
stack 14:    266 272 15 264 235 
stack 15:    291 472 403 44 118 
stack 16:    36 247 165 441 476 
stack 17:    20 174 271 289 267 
stack 18:    276 404 269 112 428 
stack 19:    240 23 92 277 483 
stack 20:    230 411 488 439 273 
stack 21:    310 154 153 274 71 
stack 22:    416 138 497 30 338 
stack 23:    275 413 74 35 342 
stack 24:    43 430 249 26 25 
stack 25:    329 94 327 41 217 
stack 26:    183 110 418 384 372 
stack 27:    109 130 166 392 199 
stack 28:    397 458 97 119 179 
stack 29:    281 57 343 31 381 
stack 30:    76 294 113 133 189 
stack 31:    37 55 485 42 438 
stack 32:    185 213 141 465 394 
stack 33:    390 159 50 78 82 
stack 34:    193 493 481 145 369 
stack 35:    437 321 446 337 45 
stack 36:    233 121 103 386 320 
stack 37:    152 484 69 335 375 
stack 38:    459 377 396 421 332 
stack 39:    435 306 85 89 116 
stack 40:    194 186 111 324 224 
stack 41:    197 80 229 203 367 
stack 42:    214 239 114 226 389 
stack 43:    198 353 210 442 429 
stack 44:    164 370 295 477 228 
stack 45:    123 415 115 105 139 
stack 46:    456 144 355 457 81 
stack 47:    349 207 225 414 51 
stack 48:    374 312 135 427 347 
stack 49:    190 167 371 385 191 
stack 50:    242 120 444 336 393 
stack 51:    182 303 432 196 453 
stack 52:    162 177 311 405 346 
stack 53:    470 407 73 134 188 
stack 54:    243 391 452 419 356 
stack 55:    102 156 388 148 200 
stack 56:    126 499 323 339 137 
stack 57:    216 395 498 406 223 
stack 58:    359 106 221 402 467 
stack 59:    184 187 344 487 101 
stack 60:    250 
stack 61:    1 251 
stack 62:    252 
stack 63:    253 3 
stack 64:    254 
stack 65:    255 5 
stack 66:    256 
stack 67:    7 257 
stack 68:    258 8 
stack 69:    259 
stack 70:    10 
stack 71:    261 11 
stack 72:    262 322 77 265 
stack 73:    263 280 480 14 13 
stack 74:    173 117 378 234 19 
stack 75:    319 143 206 333 317 
stack 76:    21 227 32 292 28 
stack 77:    18 454 331 17 297 
stack 78:    209 176 434 293 398 
stack 79:    231 462 270 290 212 
stack 80:    425 474 298 433 232 
stack 81:    282 440 40 72 455 
stack 82:    132 95 278 330 365 
stack 83:    62 287 368 313 471 
stack 84:    24 423 33 284 466 
stack 85:    345 96 108 27 29 
stack 86:    79 410 361 34 54 
stack 87:    129 38 279 307 409 
stack 88:    195 68 286 59 382 
stack 89:    47 125 169 161 285 
stack 90:    357 66 326 246 236 
stack 91:    205 87 363 175 283 
stack 92:    450 238 61 436 491 
stack 93:    496 48 98 431 127 
stack 94:    104 316 424 309 140 
stack 95:    146 170 464 46 451 
stack 96:    448 387 157 84 147 
stack 97:    171 469 52 237 131 
stack 98:    422 360 122 86 39 
stack 99:    489 93 204 380 445 
stack 100:    142 482 308 248 301 
stack 101:    300 302 172 296 208 
stack 102:    91 155 218 362 49 
stack 103:    460 220 417 304 151 
stack 104:    364 222 219 100 420 
stack 105:    136 181 354 495 412 
stack 106:    305 486 160 447 348 
stack 107:    83 180 315 449 53 
stack 108:    63 399 401 478 366 
stack 109:    299 325 341 75 318 
stack 110:    475 314 64 492 479 
stack 111:    70 58 468 88 376 
stack 112:    65 192 201 352 107 
stack 113:    379 351 67 245 473 
stack 114:    408 350 211 241 461 
stack 115:    124 463 178 56 373 
stack 116:    163 99 168 158 490 
stack 117:    494 443 244 383 202 
stack 118:    90 60 128 150 358 
stack 119:    340 215 334 426 400 
