solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 107.18 s
objective value: 256009.7

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    
stack 3:    
stack 4:    4 
stack 5:    
stack 6:    6 
stack 7:    257 
stack 8:    8 258 
stack 9:    9 
stack 10:    
stack 11:    
stack 12:    12 
stack 13:    
stack 14:    264 
stack 15:    266 15 
stack 16:    16 
stack 17:    21 17 267 95 
stack 18:    19 268 276 188 
stack 19:    183 291 292 44 
stack 20:    214 408 22 302 
stack 21:    39 424 185 274 
stack 22:    294 190 392 381 
stack 23:    304 53 273 280 
stack 24:    293 279 132 475 
stack 25:    168 369 307 28 
stack 26:    494 451 46 322 
stack 27:    327 201 498 299 
stack 28:    240 453 29 348 
stack 29:    464 59 339 34 
stack 30:    104 379 220 296 
stack 31:    37 385 354 47 
stack 32:    198 227 317 417 
stack 33:    36 141 100 118 
stack 34:    361 425 110 287 
stack 35:    485 61 488 103 
stack 36:    74 236 230 96 
stack 37:    483 497 471 306 
stack 38:    449 224 105 40 
stack 39:    346 373 315 298 
stack 40:    113 342 86 215 
stack 41:    467 482 237 41 
stack 42:    127 72 363 89 
stack 43:    157 490 179 171 
stack 44:    170 248 308 445 
stack 45:    388 51 326 399 
stack 46:    374 102 232 206 
stack 47:    300 458 169 297 
stack 48:    401 131 143 459 
stack 49:    441 134 57 435 
stack 50:    173 101 410 383 
stack 51:    493 160 340 396 
stack 52:    432 355 225 305 
stack 53:    117 421 457 335 
stack 54:    221 376 222 422 
stack 55:    316 87 147 336 
stack 56:    313 443 81 202 
stack 57:    138 367 164 359 
stack 58:    116 75 223 90 
stack 59:    76 94 204 323 
stack 60:    205 137 311 400 
stack 61:    196 125 397 338 
stack 62:    151 341 347 360 
stack 63:    69 324 199 233 
stack 64:    411 375 489 426 
stack 65:    452 78 434 495 
stack 66:    413 152 108 331 
stack 67:    158 351 128 209 
stack 68:    431 145 420 219 
stack 69:    409 320 319 154 
stack 70:    150 328 246 241 
stack 71:    380 473 419 366 
stack 72:    115 386 429 416 
stack 73:    433 163 99 119 
stack 74:    161 229 365 436 
stack 75:    250 1 
stack 76:    0 2 
stack 77:    252 
stack 78:    253 3 
stack 79:    254 
stack 80:    255 5 
stack 81:    256 
stack 82:    
stack 83:    7 
stack 84:    259 
stack 85:    10 260 
stack 86:    11 261 
stack 87:    262 
stack 88:    263 13 
stack 89:    14 
stack 90:    265 
stack 91:    20 275 
stack 92:    387 18 270 174 
stack 93:    23 269 27 285 
stack 94:    25 271 30 197 
stack 95:    67 356 277 189 
stack 96:    26 272 398 43 
stack 97:    281 484 487 242 
stack 98:    186 24 284 283 
stack 99:    289 33 333 31 
stack 100:    301 213 149 469 
stack 101:    45 212 496 135 
stack 102:    395 88 447 402 
stack 103:    136 278 377 466 
stack 104:    35 50 492 49 
stack 105:    362 162 38 42 
stack 106:    165 282 372 32 
stack 107:    54 155 368 82 
stack 108:    175 48 79 479 
stack 109:    290 343 412 286 
stack 110:    192 194 70 318 
stack 111:    140 55 210 52 
stack 112:    177 332 234 407 
stack 113:    312 288 180 295 
stack 114:    80 181 71 184 
stack 115:    191 454 476 68 
stack 116:    120 97 314 462 
stack 117:    303 446 167 159 
stack 118:    371 382 245 440 
stack 119:    182 472 329 203 
stack 120:    176 129 310 370 
stack 121:    216 62 480 56 
stack 122:    228 478 58 65 
stack 123:    231 418 389 249 
stack 124:    470 444 93 350 
stack 125:    92 109 442 153 
stack 126:    193 393 112 345 
stack 127:    481 106 126 217 
stack 128:    63 430 486 122 
stack 129:    450 405 172 364 
stack 130:    146 238 394 114 
stack 131:    477 218 60 207 
stack 132:    468 73 474 77 
stack 133:    309 334 139 111 
stack 134:    166 404 358 66 
stack 135:    461 130 244 247 
stack 136:    226 239 344 406 
stack 137:    200 321 391 64 
stack 138:    423 427 195 463 
stack 139:    456 439 337 330 
stack 140:    448 378 243 325 
stack 141:    121 148 357 91 
stack 142:    390 428 83 107 
stack 143:    84 133 460 491 
stack 144:    353 384 437 352 
stack 145:    403 124 465 156 
stack 146:    208 142 211 85 
stack 147:    178 123 349 438 
stack 148:    455 187 98 414 
stack 149:    144 499 235 415 
