solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 496.42 s
objective value: 255998.76

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    252 
stack 3:    2 
stack 4:    
stack 5:    5 
stack 6:    
stack 7:    7 
stack 8:    
stack 9:    9 
stack 10:    
stack 11:    261 
stack 12:    
stack 13:    
stack 14:    14 
stack 15:    
stack 16:    16 266 
stack 17:    195 182 65 18 
stack 18:    237 23 227 269 
stack 19:    83 29 477 57 
stack 20:    184 456 25 216 
stack 21:    121 154 272 55 
stack 22:    209 35 210 34 
stack 23:    280 27 137 293 
stack 24:    311 30 79 24 
stack 25:    246 278 303 32 
stack 26:    33 41 292 36 
stack 27:    494 466 54 213 
stack 28:    103 219 148 405 
stack 29:    145 249 341 485 
stack 30:    362 324 233 98 
stack 31:    337 281 62 42 
stack 32:    50 426 70 80 
stack 33:    179 86 61 425 
stack 34:    415 112 109 110 
stack 35:    327 393 120 69 
stack 36:    368 287 475 430 
stack 37:    307 150 365 290 
stack 38:    408 247 453 229 
stack 39:    217 427 391 73 
stack 40:    479 48 359 228 
stack 41:    107 332 377 176 
stack 42:    160 300 352 129 
stack 43:    51 469 134 144 
stack 44:    44 188 187 457 
stack 45:    498 151 234 53 
stack 46:    333 340 242 310 
stack 47:    218 85 181 205 
stack 48:    60 222 437 326 
stack 49:    122 389 81 52 
stack 50:    315 111 141 223 
stack 51:    301 460 142 186 
stack 52:    319 172 454 373 
stack 53:    91 487 442 404 
stack 54:    318 74 304 214 
stack 55:    361 419 435 432 
stack 56:    194 149 166 206 
stack 57:    204 343 461 191 
stack 58:    317 165 354 492 
stack 59:    325 467 177 402 
stack 60:    174 471 489 392 
stack 61:    329 358 128 491 
stack 62:    143 380 406 312 
stack 63:    459 429 169 63 
stack 64:    335 447 159 418 
stack 65:    338 403 344 124 
stack 66:    196 211 334 208 
stack 67:    87 330 183 376 
stack 68:    146 156 385 390 
stack 69:    139 92 483 119 
stack 70:    173 356 384 397 
stack 71:    433 161 412 497 
stack 72:    167 118 90 102 
stack 73:    135 490 203 185 
stack 74:    451 94 443 371 
stack 75:    250 0 
stack 76:    1 
stack 77:    
stack 78:    253 3 
stack 79:    4 256 254 
stack 80:    255 
stack 81:    6 
stack 82:    257 
stack 83:    8 258 
stack 84:    259 
stack 85:    10 260 
stack 86:    11 
stack 87:    262 12 
stack 88:    263 13 
stack 89:    264 265 
stack 90:    15 
stack 91:    464 31 
stack 92:    17 267 271 268 
stack 93:    243 480 416 19 
stack 94:    288 282 270 279 
stack 95:    417 21 463 20 
stack 96:    275 22 224 39 
stack 97:    283 286 434 104 
stack 98:    289 273 277 76 
stack 99:    26 45 274 296 
stack 100:    386 43 486 285 
stack 101:    276 28 306 395 
stack 102:    200 245 78 470 
stack 103:    171 298 499 117 
stack 104:    488 198 221 105 
stack 105:    458 374 123 114 
stack 106:    235 56 67 379 
stack 107:    49 439 328 387 
stack 108:    370 284 297 236 
stack 109:    291 316 158 37 
stack 110:    308 38 212 68 
stack 111:    64 400 127 465 
stack 112:    46 441 424 40 
stack 113:    231 364 96 47 
stack 114:    75 473 201 190 
stack 115:    136 452 342 95 
stack 116:    193 474 88 302 
stack 117:    369 153 444 100 
stack 118:    192 152 220 138 
stack 119:    413 383 294 482 
stack 120:    295 438 115 431 
stack 121:    140 59 345 421 
stack 122:    414 410 241 71 
stack 123:    207 313 240 164 
stack 124:    58 199 170 299 
stack 125:    131 353 363 381 
stack 126:    347 349 126 411 
stack 127:    239 409 493 309 
stack 128:    446 420 355 495 
stack 129:    180 320 244 449 
stack 130:    367 305 350 178 
stack 131:    428 323 476 372 
stack 132:    132 398 97 157 
stack 133:    399 450 468 72 
stack 134:    133 314 130 351 
stack 135:    357 472 202 336 
stack 136:    232 238 481 230 
stack 137:    66 106 125 455 
stack 138:    215 226 423 197 
stack 139:    113 108 360 77 
stack 140:    422 189 436 366 
stack 141:    321 445 248 440 
stack 142:    484 147 84 163 
stack 143:    331 396 225 93 
stack 144:    348 388 394 462 
stack 145:    175 478 155 168 
stack 146:    407 89 496 382 
stack 147:    101 346 322 116 
stack 148:    448 339 82 378 
stack 149:    162 401 99 375 
