solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 316.00 s
objective value: 282004.66

stacks (top to bottom):
stack 0:    0 
stack 1:    251 
stack 2:    252 
stack 3:    
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    10 
stack 11:    
stack 12:    261 18 
stack 13:    146 354 306 282 13 
stack 14:    416 17 117 412 409 
stack 15:    270 265 498 21 271 
stack 16:    267 471 268 368 360 
stack 17:    274 357 295 179 304 
stack 18:    298 203 286 145 314 
stack 19:    305 187 26 20 19 
stack 20:    346 191 397 115 137 
stack 21:    204 244 390 89 343 
stack 22:    445 205 41 414 116 
stack 23:    23 71 277 164 25 
stack 24:    103 384 64 361 37 
stack 25:    466 434 296 84 246 
stack 26:    297 159 291 184 34 
stack 27:    481 158 446 219 207 
stack 28:    299 33 369 387 377 
stack 29:    451 105 182 431 456 
stack 30:    163 30 216 211 280 
stack 31:    489 46 92 142 283 
stack 32:    344 370 472 56 300 
stack 33:    469 45 398 423 336 
stack 34:    376 38 83 247 177 
stack 35:    494 235 238 480 48 
stack 36:    321 220 162 367 112 
stack 37:    171 221 294 128 493 
stack 38:    424 156 438 441 487 
stack 39:    217 227 341 40 308 
stack 40:    135 97 457 99 462 
stack 41:    463 147 465 86 467 
stack 42:    241 396 303 78 488 
stack 43:    124 129 120 340 192 
stack 44:    248 242 63 66 57 
stack 45:    228 161 322 437 388 
stack 46:    350 362 436 419 181 
stack 47:    168 332 410 484 310 
stack 48:    72 223 111 328 363 
stack 49:    491 483 233 49 188 
stack 50:    77 178 486 422 126 
stack 51:    176 76 170 442 102 
stack 52:    380 406 311 212 317 
stack 53:    492 443 461 320 218 
stack 54:    339 69 348 189 458 
stack 55:    325 439 118 331 180 
stack 56:    403 420 225 133 417 
stack 57:    309 411 327 136 101 
stack 58:    315 497 371 391 155 
stack 59:    107 109 429 197 94 
stack 60:    250 
stack 61:    1 
stack 62:    2 
stack 63:    3 253 4 
stack 64:    254 
stack 65:    255 5 
stack 66:    256 
stack 67:    7 257 
stack 68:    258 
stack 69:    259 
stack 70:    9 260 
stack 71:    11 
stack 72:    430 262 266 12 351 
stack 73:    15 16 47 263 143 
stack 74:    284 14 200 264 27 
stack 75:    32 273 60 278 152 
stack 76:    154 22 279 79 269 
stack 77:    28 364 479 206 324 
stack 78:    186 333 490 95 427 
stack 79:    450 226 272 395 213 
stack 80:    374 288 243 405 496 
stack 81:    287 435 389 482 352 
stack 82:    65 39 290 275 330 
stack 83:    62 426 210 193 114 
stack 84:    122 347 24 75 240 
stack 85:    276 68 401 375 202 
stack 86:    29 209 130 293 53 
stack 87:    454 407 166 70 239 
stack 88:    172 132 382 230 185 
stack 89:    386 302 281 169 470 
stack 90:    428 289 58 449 215 
stack 91:    36 173 473 35 31 
stack 92:    326 285 459 139 131 
stack 93:    125 404 444 475 110 
stack 94:    316 54 334 245 318 
stack 95:    400 196 198 82 222 
stack 96:    394 464 93 329 61 
stack 97:    313 234 379 319 59 
stack 98:    301 199 88 52 447 
stack 99:    151 224 148 208 42 
stack 100:    342 478 144 292 43 
stack 101:    249 432 44 385 190 
stack 102:    236 474 201 121 157 
stack 103:    337 113 96 373 141 
stack 104:    153 231 421 452 399 
stack 105:    335 134 194 51 381 
stack 106:    323 229 485 378 307 
stack 107:    123 87 460 167 73 
stack 108:    50 476 80 214 408 
stack 109:    356 338 119 359 174 
stack 110:    393 55 165 440 392 
stack 111:    372 183 237 150 195 
stack 112:    81 383 85 140 349 
stack 113:    149 355 106 353 468 
stack 114:    98 232 312 90 415 
stack 115:    366 345 402 455 127 
stack 116:    477 108 100 433 74 
stack 117:    448 104 175 495 91 
stack 118:    365 138 418 425 160 
stack 119:    453 499 67 358 413 
