solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 547.72 s
objective value: 282015.6

stacks (top to bottom):
stack 0:    0 
stack 1:    251 
stack 2:    252 
stack 3:    
stack 4:    
stack 5:    255 
stack 6:    
stack 7:    7 257 
stack 8:    8 
stack 9:    9 
stack 10:    
stack 11:    11 
stack 12:    12 
stack 13:    17 31 223 22 175 
stack 14:    140 18 16 30 14 
stack 15:    138 267 52 129 155 
stack 16:    73 57 281 266 34 
stack 17:    124 25 291 236 288 
stack 18:    276 457 460 278 136 
stack 19:    67 95 194 190 279 
stack 20:    146 272 134 20 239 
stack 21:    285 346 331 225 458 
stack 22:    418 217 142 275 450 
stack 23:    26 221 402 406 443 
stack 24:    423 296 48 27 196 
stack 25:    284 342 463 472 287 
stack 26:    410 245 72 490 354 
stack 27:    38 63 466 286 29 
stack 28:    283 340 243 232 369 
stack 29:    114 431 49 337 290 
stack 30:    335 454 399 428 459 
stack 31:    372 494 51 195 32 
stack 32:    360 297 308 414 210 
stack 33:    242 132 108 224 131 
stack 34:    385 39 37 465 301 
stack 35:    464 453 209 417 96 
stack 36:    112 377 316 469 231 
stack 37:    179 198 201 105 84 
stack 38:    189 461 365 89 300 
stack 39:    326 62 65 404 325 
stack 40:    102 178 160 401 110 
stack 41:    76 292 487 488 392 
stack 42:    111 495 497 230 382 
stack 43:    470 338 81 171 237 
stack 44:    389 307 317 204 211 
stack 45:    53 240 384 345 214 
stack 46:    473 193 206 373 152 
stack 47:    169 310 353 205 432 
stack 48:    434 172 474 88 66 
stack 49:    299 485 383 421 161 
stack 50:    50 238 358 64 241 
stack 51:    249 82 489 128 320 
stack 52:    153 322 121 370 396 
stack 53:    471 409 125 55 113 
stack 54:    188 344 186 355 324 
stack 55:    436 69 435 314 411 
stack 56:    147 419 94 127 403 
stack 57:    391 226 212 100 174 
stack 58:    229 162 219 371 329 
stack 59:    83 445 120 173 70 
stack 60:    
stack 61:    250 1 
stack 62:    2 3 
stack 63:    253 
stack 64:    254 4 
stack 65:    5 256 
stack 66:    6 
stack 67:    
stack 68:    258 
stack 69:    259 
stack 70:    260 10 
stack 71:    262 261 
stack 72:    263 24 13 273 
stack 73:    395 433 203 28 304 
stack 74:    36 264 200 361 60 
stack 75:    265 315 367 393 15 
stack 76:    74 455 368 270 21 
stack 77:    79 277 269 442 420 
stack 78:    244 268 118 336 41 
stack 79:    339 165 274 19 426 
stack 80:    150 441 334 429 271 
stack 81:    327 23 381 143 430 
stack 82:    422 181 451 35 180 
stack 83:    156 104 330 56 170 
stack 84:    247 280 298 323 80 
stack 85:    352 97 43 364 374 
stack 86:    185 234 359 33 119 
stack 87:    158 425 106 456 44 
stack 88:    476 362 491 40 294 
stack 89:    439 386 438 498 166 
stack 90:    54 499 177 302 397 
stack 91:    447 197 293 496 446 
stack 92:    157 295 467 144 282 
stack 93:    405 126 148 99 207 
stack 94:    343 444 452 321 492 
stack 95:    222 357 318 289 462 
stack 96:    61 192 85 482 145 
stack 97:    130 468 303 47 478 
stack 98:    215 116 182 483 42 
stack 99:    133 480 75 375 484 
stack 100:    109 191 45 164 167 
stack 101:    92 413 486 149 248 
stack 102:    139 440 216 59 220 
stack 103:    309 46 103 312 311 
stack 104:    347 154 228 332 379 
stack 105:    366 390 86 227 356 
stack 106:    313 493 394 341 213 
stack 107:    93 400 363 407 319 
stack 108:    71 416 101 183 208 
stack 109:    350 348 351 306 415 
stack 110:    122 305 135 376 408 
stack 111:    77 117 199 58 479 
stack 112:    168 475 378 424 184 
stack 113:    141 328 78 388 481 
stack 114:    477 398 380 246 98 
stack 115:    123 176 159 412 387 
stack 116:    115 90 87 107 137 
stack 117:    427 235 233 151 333 
stack 118:    449 437 187 448 202 
stack 119:    349 91 163 218 68 
