solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 438.12 s
objective value: 282004.66

stacks (top to bottom):
stack 0:    250 
stack 1:    
stack 2:    
stack 3:    
stack 4:    254 
stack 5:    
stack 6:    256 6 
stack 7:    257 
stack 8:    8 
stack 9:    
stack 10:    
stack 11:    11 
stack 12:    12 
stack 13:    49 15 440 305 263 
stack 14:    160 289 17 328 352 
stack 15:    241 283 16 385 242 
stack 16:    401 34 46 379 212 
stack 17:    282 31 356 65 348 
stack 18:    410 20 476 279 314 
stack 19:    493 405 475 359 275 
stack 20:    477 240 235 84 327 
stack 21:    44 97 285 331 433 
stack 22:    30 278 130 460 22 
stack 23:    281 27 423 144 95 
stack 24:    350 484 143 488 292 
stack 25:    471 230 353 190 310 
stack 26:    382 205 211 113 296 
stack 27:    75 312 248 325 386 
stack 28:    341 280 195 388 32 
stack 29:    375 489 145 400 149 
stack 30:    206 485 290 96 367 
stack 31:    52 139 119 308 219 
stack 32:    294 87 284 288 66 
stack 33:    438 197 464 148 472 
stack 34:    121 309 39 320 293 
stack 35:    181 313 186 455 54 
stack 36:    301 67 457 45 50 
stack 37:    378 128 376 363 172 
stack 38:    337 198 323 246 306 
stack 39:    123 239 74 498 478 
stack 40:    295 201 111 60 297 
stack 41:    161 86 474 395 136 
stack 42:    434 179 244 465 216 
stack 43:    446 185 339 351 380 
stack 44:    396 360 499 330 103 
stack 45:    449 59 307 450 110 
stack 46:    372 178 362 98 466 
stack 47:    187 387 129 225 343 
stack 48:    366 125 194 208 99 
stack 49:    77 118 347 68 100 
stack 50:    147 142 344 158 193 
stack 51:    319 428 58 80 106 
stack 52:    104 224 228 177 403 
stack 53:    430 243 61 419 63 
stack 54:    217 114 154 222 115 
stack 55:    452 470 231 427 157 
stack 56:    421 497 146 126 83 
stack 57:    326 468 232 480 89 
stack 58:    311 461 167 213 444 
stack 59:    221 445 426 420 120 
stack 60:    0 
stack 61:    1 251 
stack 62:    2 252 
stack 63:    3 
stack 64:    4 253 
stack 65:    255 5 
stack 66:    7 
stack 67:    
stack 68:    258 
stack 69:    259 9 
stack 70:    10 260 
stack 71:    262 261 
stack 72:    483 21 13 267 
stack 73:    226 264 14 333 196 
stack 74:    141 271 266 265 286 
stack 75:    369 409 28 127 184 
stack 76:    18 117 57 431 23 
stack 77:    116 383 418 404 19 
stack 78:    322 268 364 270 321 
stack 79:    381 448 269 38 377 
stack 80:    64 273 156 131 33 
stack 81:    272 24 29 473 70 
stack 82:    482 384 25 73 40 
stack 83:    454 72 188 408 459 
stack 84:    358 51 417 274 69 
stack 85:    276 412 399 153 150 
stack 86:    26 365 220 391 496 
stack 87:    277 189 287 413 338 
stack 88:    163 429 495 406 443 
stack 89:    43 42 234 492 439 
stack 90:    291 335 447 122 93 
stack 91:    318 218 36 76 71 
stack 92:    53 112 456 481 41 
stack 93:    302 354 176 78 35 
stack 94:    300 402 37 425 173 
stack 95:    79 236 171 490 238 
stack 96:    336 340 92 155 299 
stack 97:    47 368 486 137 202 
stack 98:    374 55 91 107 389 
stack 99:    298 199 458 133 215 
stack 100:    204 316 415 467 392 
stack 101:    451 170 453 424 334 
stack 102:    342 463 317 109 357 
stack 103:    245 332 56 175 394 
stack 104:    494 105 48 303 411 
stack 105:    152 192 85 135 203 
stack 106:    88 81 371 183 370 
stack 107:    210 82 441 349 180 
stack 108:    304 346 432 487 398 
stack 109:    227 249 435 229 209 
stack 110:    159 102 442 165 416 
stack 111:    162 101 437 166 207 
stack 112:    233 397 200 169 361 
stack 113:    422 138 174 182 214 
stack 114:    407 373 223 247 134 
stack 115:    491 62 324 355 390 
stack 116:    462 329 414 164 191 
stack 117:    94 108 90 436 151 
stack 118:    315 479 469 393 140 
stack 119:    237 345 168 124 132 
