solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 72.30 s
objective value: 282004.66

stacks (top to bottom):
stack 0:    0 
stack 1:    251 
stack 2:    252 
stack 3:    
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    10 
stack 11:    
stack 12:    261 18 
stack 13:    393 444 483 473 263 
stack 14:    15 380 28 14 479 
stack 15:    267 123 271 415 27 
stack 16:    494 454 279 480 143 
stack 17:    46 158 64 229 19 
stack 18:    313 108 201 291 25 
stack 19:    60 77 230 397 275 
stack 20:    98 274 216 408 431 
stack 21:    232 223 282 357 307 
stack 22:    154 484 42 281 409 
stack 23:    289 129 449 485 328 
stack 24:    30 29 422 119 425 
stack 25:    238 329 184 218 48 
stack 26:    296 43 225 26 110 
stack 27:    321 99 215 303 283 
stack 28:    228 372 398 45 488 
stack 29:    163 212 61 417 413 
stack 30:    463 345 306 111 423 
stack 31:    173 493 419 193 336 
stack 32:    430 156 211 293 75 
stack 33:    428 120 285 421 247 
stack 34:    325 290 80 112 127 
stack 35:    219 146 298 331 360 
stack 36:    41 288 187 440 152 
stack 37:    168 420 210 140 496 
stack 38:    416 50 312 363 351 
stack 39:    135 186 130 89 349 
stack 40:    297 294 150 214 91 
stack 41:    149 384 299 74 160 
stack 42:    344 441 117 387 246 
stack 43:    346 474 93 364 200 
stack 44:    376 316 432 139 233 
stack 45:    165 370 115 392 180 
stack 46:    400 87 459 375 467 
stack 47:    323 231 69 435 343 
stack 48:    401 194 350 126 470 
stack 49:    315 124 249 207 142 
stack 50:    378 361 90 322 433 
stack 51:    125 176 76 209 442 
stack 52:    386 205 495 476 412 
stack 53:    236 72 317 169 352 
stack 54:    394 410 224 71 462 
stack 55:    337 486 245 458 141 
stack 56:    461 81 340 434 164 
stack 57:    356 132 248 82 240 
stack 58:    418 183 472 145 114 
stack 59:    105 134 175 182 436 
stack 60:    250 
stack 61:    1 
stack 62:    2 
stack 63:    3 253 4 
stack 64:    254 
stack 65:    255 5 
stack 66:    256 
stack 67:    7 257 
stack 68:    258 
stack 69:    259 
stack 70:    9 260 
stack 71:    11 
stack 72:    276 262 242 167 12 
stack 73:    366 17 414 13 195 
stack 74:    481 284 83 34 264 
stack 75:    265 278 179 304 102 
stack 76:    16 220 266 268 189 
stack 77:    342 159 396 269 206 
stack 78:    172 273 191 35 20 
stack 79:    270 24 498 21 213 
stack 80:    443 38 23 22 389 
stack 81:    241 371 235 272 84 
stack 82:    326 446 407 464 277 
stack 83:    39 353 222 302 388 
stack 84:    217 234 58 383 85 
stack 85:    445 334 162 362 137 
stack 86:    354 319 49 359 482 
stack 87:    36 44 379 429 208 
stack 88:    170 244 243 237 280 
stack 89:    305 174 67 31 318 
stack 90:    88 55 487 338 96 
stack 91:    497 489 32 311 460 
stack 92:    92 448 33 133 155 
stack 93:    301 287 66 197 116 
stack 94:    68 438 286 185 314 
stack 95:    374 465 59 95 94 
stack 96:    439 109 47 499 300 
stack 97:    367 295 161 447 37 
stack 98:    138 292 453 348 333 
stack 99:    309 40 411 327 385 
stack 100:    469 118 52 468 131 
stack 101:    107 403 63 202 373 
stack 102:    424 203 73 475 358 
stack 103:    226 204 128 377 456 
stack 104:    178 104 402 56 427 
stack 105:    426 390 51 53 455 
stack 106:    451 62 221 239 113 
stack 107:    339 227 147 308 78 
stack 108:    54 478 166 121 70 
stack 109:    466 477 347 148 100 
stack 110:    492 355 452 136 399 
stack 111:    122 151 153 320 381 
stack 112:    199 382 144 86 330 
stack 113:    335 404 198 79 157 
stack 114:    365 106 196 188 368 
stack 115:    457 391 341 405 181 
stack 116:    450 171 369 490 324 
stack 117:    491 332 192 437 57 
stack 118:    65 103 310 190 177 
stack 119:    471 97 406 395 101 
