solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 384.74 s
objective value: 282027.72

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    
stack 3:    3 
stack 4:    254 4 
stack 5:    5 
stack 6:    
stack 7:    
stack 8:    257 
stack 9:    259 
stack 10:    260 
stack 11:    261 
stack 12:    262 
stack 13:    268 394 16 386 264 
stack 14:    207 484 15 276 195 
stack 15:    265 23 266 449 271 
stack 16:    20 343 269 378 24 
stack 17:    273 287 373 39 18 
stack 18:    469 366 468 194 289 
stack 19:    92 157 284 270 35 
stack 20:    275 87 239 57 107 
stack 21:    149 300 25 464 219 
stack 22:    294 130 409 422 278 
stack 23:    29 467 396 27 367 
stack 24:    66 151 186 247 282 
stack 25:    331 199 215 75 238 
stack 26:    313 280 60 277 32 
stack 27:    113 34 45 37 93 
stack 28:    427 31 454 410 485 
stack 29:    143 126 321 290 139 
stack 30:    456 424 439 184 192 
stack 31:    353 182 227 102 417 
stack 32:    119 120 183 342 336 
stack 33:    78 346 229 104 67 
stack 34:    412 213 357 286 478 
stack 35:    444 193 461 52 401 
stack 36:    91 387 425 161 413 
stack 37:    46 497 495 64 173 
stack 38:    242 403 123 498 134 
stack 39:    44 344 170 315 47 
stack 40:    108 174 224 362 175 
stack 41:    142 311 135 150 41 
stack 42:    365 302 341 185 65 
stack 43:    462 481 218 494 339 
stack 44:    223 382 465 103 487 
stack 45:    297 452 176 397 70 
stack 46:    416 407 389 473 181 
stack 47:    474 122 168 155 364 
stack 48:    351 340 433 141 349 
stack 49:    306 475 225 492 89 
stack 50:    332 96 493 208 98 
stack 51:    472 171 310 442 72 
stack 52:    414 236 483 177 322 
stack 53:    80 111 383 430 147 
stack 54:    133 110 432 368 379 
stack 55:    241 95 458 197 221 
stack 56:    329 172 201 380 240 
stack 57:    178 79 317 158 334 
stack 58:    109 118 463 71 435 
stack 59:    415 81 146 360 74 
stack 60:    0 250 
stack 61:    2 
stack 62:    1 252 
stack 63:    253 
stack 64:    
stack 65:    255 
stack 66:    6 256 
stack 67:    7 
stack 68:    8 258 9 
stack 69:    10 
stack 70:    
stack 71:    11 13 
stack 72:    263 14 496 12 
stack 73:    447 477 48 350 22 
stack 74:    204 450 61 312 491 
stack 75:    267 19 248 212 17 
stack 76:    21 243 448 326 100 
stack 77:    226 28 283 246 152 
stack 78:    237 230 188 347 83 
stack 79:    482 129 281 274 272 
stack 80:    205 97 279 411 189 
stack 81:    291 138 211 50 30 
stack 82:    112 438 209 56 233 
stack 83:    303 235 187 381 440 
stack 84:    445 361 169 390 293 
stack 85:    115 385 301 121 26 
stack 86:    490 202 423 43 33 
stack 87:    457 372 408 220 441 
stack 88:    68 348 391 320 298 
stack 89:    101 167 69 354 285 
stack 90:    198 489 288 73 352 
stack 91:    295 38 459 124 345 
stack 92:    245 404 319 140 419 
stack 93:    164 40 325 309 466 
stack 94:    318 305 358 200 418 
stack 95:    488 58 446 426 42 
stack 96:    292 405 84 451 36 
stack 97:    402 55 399 144 338 
stack 98:    429 49 299 398 480 
stack 99:    434 232 63 190 99 
stack 100:    148 437 499 88 375 
stack 101:    231 228 127 114 377 
stack 102:    54 296 314 359 203 
stack 103:    105 77 82 131 179 
stack 104:    371 222 370 153 443 
stack 105:    51 393 244 335 145 
stack 106:    420 53 59 154 156 
stack 107:    384 304 137 471 330 
stack 108:    486 453 165 327 356 
stack 109:    395 316 400 90 392 
stack 110:    374 307 106 94 333 
stack 111:    159 455 116 369 234 
stack 112:    196 376 470 62 162 
stack 113:    479 214 216 217 436 
stack 114:    86 406 136 337 249 
stack 115:    328 324 355 125 191 
stack 116:    363 388 323 180 163 
stack 117:    117 76 210 308 166 
stack 118:    428 206 128 476 85 
stack 119:    132 460 431 421 160 
