solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 118.71 s
objective value: 281999.78

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    
stack 3:    254 3 
stack 4:    
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    8 
stack 9:    
stack 10:    
stack 11:    261 
stack 12:    
stack 13:    50 482 186 270 267 
stack 14:    354 310 264 173 268 
stack 15:    60 293 38 23 142 
stack 16:    280 271 266 178 17 
stack 17:    402 460 486 444 488 
stack 18:    357 87 342 63 117 
stack 19:    269 468 495 92 152 
stack 20:    273 375 46 287 298 
stack 21:    25 22 331 130 44 
stack 22:    121 276 231 439 94 
stack 23:    213 384 134 56 477 
stack 24:    285 296 396 135 31 
stack 25:    82 200 125 408 240 
stack 26:    292 305 179 368 61 
stack 27:    28 172 219 151 29 
stack 28:    99 158 57 392 480 
stack 29:    281 406 365 211 316 
stack 30:    159 440 148 183 243 
stack 31:    437 197 32 246 367 
stack 32:    438 116 68 432 141 
stack 33:    377 185 204 160 81 
stack 34:    111 156 113 445 393 
stack 35:    481 189 195 47 492 
stack 36:    359 212 457 449 53 
stack 37:    410 450 369 491 297 
stack 38:    411 303 127 45 351 
stack 39:    229 498 207 39 307 
stack 40:    404 466 380 190 84 
stack 41:    383 441 470 452 235 
stack 42:    150 49 364 52 341 
stack 43:    454 234 248 166 93 
stack 44:    412 144 217 353 497 
stack 45:    138 332 326 101 192 
stack 46:    216 321 69 238 446 
stack 47:    376 301 340 182 128 
stack 48:    162 330 118 474 170 
stack 49:    188 77 224 427 370 
stack 50:    343 463 208 346 476 
stack 51:    472 58 167 424 242 
stack 52:    366 319 91 344 415 
stack 53:    226 153 320 314 177 
stack 54:    388 86 163 218 435 
stack 55:    73 464 245 59 194 
stack 56:    202 456 201 315 126 
stack 57:    223 309 65 210 214 
stack 58:    103 228 363 447 373 
stack 59:    85 479 442 417 230 
stack 60:    250 0 
stack 61:    251 
stack 62:    2 252 
stack 63:    253 
stack 64:    4 
stack 65:    5 255 
stack 66:    6 
stack 67:    257 7 258 
stack 68:    
stack 69:    9 259 
stack 70:    260 10 
stack 71:    11 262 
stack 72:    490 14 263 12 15 
stack 73:    13 24 20 265 18 
stack 74:    16 74 206 21 26 
stack 75:    409 278 333 275 274 
stack 76:    107 19 221 398 193 
stack 77:    175 83 161 203 220 
stack 78:    430 146 249 237 451 
stack 79:    400 169 110 36 324 
stack 80:    389 34 382 436 362 
stack 81:    473 33 30 475 469 
stack 82:    272 27 337 277 484 
stack 83:    453 284 157 291 459 
stack 84:    40 311 288 461 426 
stack 85:    403 171 279 462 434 
stack 86:    282 164 139 283 455 
stack 87:    300 108 286 239 448 
stack 88:    129 431 122 145 419 
stack 89:    313 347 294 105 355 
stack 90:    143 165 72 478 199 
stack 91:    43 168 247 356 41 
stack 92:    489 360 372 62 227 
stack 93:    329 290 381 102 394 
stack 94:    112 51 75 37 471 
stack 95:    97 328 35 339 494 
stack 96:    428 289 458 104 379 
stack 97:    67 345 196 425 70 
stack 98:    391 184 421 140 349 
stack 99:    198 114 42 335 299 
stack 100:    399 485 418 350 348 
stack 101:    147 318 327 397 176 
stack 102:    308 115 205 401 233 
stack 103:    123 131 149 295 390 
stack 104:    338 312 429 420 100 
stack 105:    334 174 302 487 137 
stack 106:    414 209 180 64 48 
stack 107:    387 181 371 155 306 
stack 108:    385 71 352 66 378 
stack 109:    154 132 325 374 358 
stack 110:    496 413 395 76 79 
stack 111:    416 98 215 120 317 
stack 112:    304 467 88 422 225 
stack 113:    106 80 55 96 136 
stack 114:    236 407 241 54 222 
stack 115:    483 493 191 89 124 
stack 116:    187 109 336 386 433 
stack 117:    232 322 78 499 244 
stack 118:    443 323 423 465 361 
stack 119:    405 95 119 90 133 
