solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 190.40 s
objective value: 281996.16

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    252 
stack 3:    3 
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    257 
stack 8:    
stack 9:    259 
stack 10:    
stack 11:    261 
stack 12:    
stack 13:    268 13 14 138 17 
stack 14:    88 18 106 16 185 
stack 15:    34 274 267 413 265 
stack 16:    234 477 432 27 42 
stack 17:    246 227 448 191 379 
stack 18:    272 31 29 325 369 
stack 19:    407 21 228 447 269 
stack 20:    214 215 316 395 209 
stack 21:    364 476 288 485 494 
stack 22:    149 427 360 157 122 
stack 23:    205 183 23 26 115 
stack 24:    276 282 202 328 70 
stack 25:    28 229 281 468 236 
stack 26:    216 402 428 71 457 
stack 27:    130 483 286 33 170 
stack 28:    404 178 147 123 363 
stack 29:    390 388 193 96 225 
stack 30:    100 414 452 32 39 
stack 31:    41 284 378 144 233 
stack 32:    53 411 424 356 36 
stack 33:    126 330 400 470 50 
stack 34:    190 429 310 247 164 
stack 35:    285 397 308 422 81 
stack 36:    51 294 66 161 114 
stack 37:    83 287 478 90 398 
stack 38:    103 319 417 311 160 
stack 39:    112 355 142 465 289 
stack 40:    367 40 416 168 69 
stack 41:    78 68 474 418 343 
stack 42:    419 368 113 137 460 
stack 43:    128 56 180 210 293 
stack 44:    361 109 387 133 380 
stack 45:    107 493 136 487 450 
stack 46:    333 458 339 87 358 
stack 47:    331 456 148 76 362 
stack 48:    72 61 55 384 433 
stack 49:    412 391 464 75 301 
stack 50:    187 108 95 194 192 
stack 51:    213 307 206 385 354 
stack 52:    399 217 482 77 85 
stack 53:    371 426 462 186 223 
stack 54:    111 481 353 366 440 
stack 55:    453 140 408 467 129 
stack 56:    248 97 492 445 99 
stack 57:    162 406 245 208 165 
stack 58:    497 454 196 348 60 
stack 59:    132 93 64 82 326 
stack 60:    0 250 
stack 61:    1 
stack 62:    2 
stack 63:    253 
stack 64:    254 4 
stack 65:    5 255 
stack 66:    256 
stack 67:    7 
stack 68:    258 
stack 69:    9 8 
stack 70:    10 260 
stack 71:    11 12 
stack 72:    420 263 271 264 262 
stack 73:    277 266 249 222 386 
stack 74:    278 143 318 152 275 
stack 75:    19 280 15 291 22 
stack 76:    120 101 46 491 38 
stack 77:    303 49 337 373 35 
stack 78:    273 48 221 121 340 
stack 79:    342 102 270 20 44 
stack 80:    25 372 347 396 197 
stack 81:    238 344 459 297 219 
stack 82:    439 198 30 124 314 
stack 83:    415 469 346 54 423 
stack 84:    24 292 127 295 80 
stack 85:    401 167 65 484 421 
stack 86:    409 341 118 471 279 
stack 87:    240 376 243 324 375 
stack 88:    116 105 304 446 201 
stack 89:    63 156 315 150 381 
stack 90:    175 125 377 173 357 
stack 91:    224 283 239 182 313 
stack 92:    496 244 79 199 338 
stack 93:    47 232 300 145 334 
stack 94:    241 317 37 242 155 
stack 95:    473 296 444 431 237 
stack 96:    179 290 62 374 305 
stack 97:    211 299 320 159 359 
stack 98:    323 52 403 104 425 
stack 99:    430 200 443 154 466 
stack 100:    188 91 489 349 166 
stack 101:    153 442 475 486 43 
stack 102:    370 410 207 176 74 
stack 103:    220 189 405 472 119 
stack 104:    298 495 226 135 92 
stack 105:    437 45 350 490 488 
stack 106:    306 131 480 204 302 
stack 107:    322 434 231 171 498 
stack 108:    321 57 435 393 230 
stack 109:    382 98 394 438 195 
stack 110:    94 212 73 345 86 
stack 111:    184 327 332 139 67 
stack 112:    329 134 89 158 59 
stack 113:    351 309 110 203 451 
stack 114:    218 181 235 174 449 
stack 115:    163 479 58 461 441 
stack 116:    336 177 84 335 169 
stack 117:    499 455 151 392 436 
stack 118:    172 365 352 383 146 
stack 119:    141 312 463 389 117 
