solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 172,20 s
objective value: 282005.84

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    2 
stack 3:    
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    
stack 8:    8 
stack 9:    9 
stack 10:    
stack 11:    262 11 
stack 12:    
stack 13:    13 317 25 267 22 
stack 14:    20 15 264 292 268 
stack 15:    266 207 129 132 18 
stack 16:    197 270 70 414 229 
stack 17:    90 37 281 100 91 
stack 18:    322 162 340 449 482 
stack 19:    472 495 320 83 442 
stack 20:    227 308 434 280 451 
stack 21:    212 38 271 21 432 
stack 22:    117 136 23 101 276 
stack 23:    177 273 370 167 48 
stack 24:    29 50 154 65 347 
stack 25:    159 161 124 285 67 
stack 26:    410 355 234 294 286 
stack 27:    310 481 52 223 277 
stack 28:    363 344 478 185 421 
stack 29:    53 87 288 378 436 
stack 30:    335 59 302 99 298 
stack 31:    300 81 341 368 453 
stack 32:    497 164 343 34 493 
stack 33:    42 82 332 176 458 
stack 34:    85 79 357 55 342 
stack 35:    239 233 143 362 58 
stack 36:    236 422 172 496 95 
stack 37:    72 194 287 318 180 
stack 38:    208 213 220 480 411 
stack 39:    383 358 246 120 63 
stack 40:    401 290 110 218 465 
stack 41:    191 80 116 439 407 
stack 42:    149 400 174 93 190 
stack 43:    43 349 113 329 462 
stack 44:    45 178 336 157 345 
stack 45:    444 214 221 189 76 
stack 46:    468 66 415 106 356 
stack 47:    88 426 324 424 173 
stack 48:    427 78 395 60 397 
stack 49:    151 179 492 369 312 
stack 50:    375 393 441 142 210 
stack 51:    366 337 69 381 326 
stack 52:    230 487 62 201 464 
stack 53:    133 330 181 479 483 
stack 54:    456 305 97 386 417 
stack 55:    222 188 474 461 125 
stack 56:    316 103 153 249 425 
stack 57:    158 165 182 333 418 
stack 58:    364 431 166 147 402 
stack 59:    64 196 121 183 351 
stack 60:    250 
stack 61:    1 251 
stack 62:    0 252 
stack 63:    253 3 
stack 64:    255 4 254 
stack 65:    5 
stack 66:    256 
stack 67:    257 7 
stack 68:    258 
stack 69:    259 
stack 70:    260 10 
stack 71:    261 
stack 72:    198 382 17 328 12 
stack 73:    237 155 263 274 265 
stack 74:    28 374 14 16 40 
stack 75:    297 39 284 217 156 
stack 76:    475 114 225 26 499 
stack 77:    283 269 31 488 490 
stack 78:    195 46 205 187 486 
stack 79:    140 428 235 19 193 
stack 80:    203 24 440 51 44 
stack 81:    446 489 112 494 248 
stack 82:    296 137 295 272 408 
stack 83:    160 309 339 89 33 
stack 84:    56 275 338 413 371 
stack 85:    238 278 372 216 184 
stack 86:    394 27 244 228 385 
stack 87:    126 224 419 209 232 
stack 88:    467 30 163 111 323 
stack 89:    491 199 279 35 192 
stack 90:    115 152 243 291 61 
stack 91:    36 282 301 107 498 
stack 92:    289 304 454 32 476 
stack 93:    169 469 47 398 293 
stack 94:    448 463 361 98 311 
stack 95:    73 348 247 443 144 
stack 96:    387 200 138 86 54 
stack 97:    470 405 139 360 396 
stack 98:    354 128 429 119 380 
stack 99:    231 438 390 299 416 
stack 100:    392 77 314 109 41 
stack 101:    206 306 242 240 346 
stack 102:    68 245 450 377 135 
stack 103:    303 471 170 484 319 
stack 104:    307 315 241 384 359 
stack 105:    435 455 71 215 204 
stack 106:    168 437 94 130 127 
stack 107:    49 331 353 445 447 
stack 108:    457 57 118 376 473 
stack 109:    399 459 75 367 433 
stack 110:    373 150 108 477 327 
stack 111:    352 134 74 131 391 
stack 112:    466 485 325 403 175 
stack 113:    102 409 406 350 226 
stack 114:    92 313 219 389 321 
stack 115:    404 423 388 202 122 
stack 116:    148 145 420 123 186 
stack 117:    430 452 412 96 84 
stack 118:    104 171 146 379 105 
stack 119:    365 460 334 141 211 
