solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 162,43 s
objective value: 281991.28

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    252 
stack 3:    
stack 4:    4 
stack 5:    
stack 6:    256 
stack 7:    
stack 8:    
stack 9:    
stack 10:    
stack 11:    11 
stack 12:    12 
stack 13:    264 374 13 47 222 
stack 14:    270 470 269 321 204 
stack 15:    16 112 265 437 267 
stack 16:    401 185 220 30 17 
stack 17:    161 386 73 20 108 
stack 18:    273 183 305 484 271 
stack 19:    275 32 343 469 466 
stack 20:    55 74 39 187 21 
stack 21:    53 371 272 27 36 
stack 22:    126 23 384 476 459 
stack 23:    277 25 286 383 452 
stack 24:    50 439 353 405 468 
stack 25:    42 101 180 453 427 
stack 26:    82 475 370 113 168 
stack 27:    95 111 281 206 69 
stack 28:    415 279 176 61 109 
stack 29:    31 344 102 236 282 
stack 30:    115 301 116 372 338 
stack 31:    171 147 104 310 182 
stack 32:    247 151 403 487 178 
stack 33:    435 230 376 356 200 
stack 34:    381 189 471 97 492 
stack 35:    37 246 498 60 287 
stack 36:    289 89 399 143 479 
stack 37:    472 296 71 75 65 
stack 38:    114 137 463 241 290 
stack 39:    325 375 214 194 40 
stack 40:    242 394 315 293 458 
stack 41:    345 78 210 445 52 
stack 42:    43 393 131 414 292 
stack 43:    486 140 45 249 411 
stack 44:    44 307 191 295 87 
stack 45:    160 421 107 438 238 
stack 46:    319 419 365 489 354 
stack 47:    96 327 493 170 309 
stack 48:    68 340 312 216 184 
stack 49:    483 395 392 363 234 
stack 50:    443 198 57 162 426 
stack 51:    63 397 186 361 146 
stack 52:    190 413 324 155 149 
stack 53:    129 373 329 430 85 
stack 54:    67 391 382 499 364 
stack 55:    436 100 94 429 389 
stack 56:    124 58 311 491 223 
stack 57:    444 228 482 84 367 
stack 58:    218 239 316 145 248 
stack 59:    333 334 169 231 461 
stack 60:    0 250 
stack 61:    1 251 
stack 62:    2 
stack 63:    3 253 
stack 64:    254 
stack 65:    6 255 
stack 66:    5 
stack 67:    7 257 
stack 68:    8 258 
stack 69:    9 259 
stack 70:    260 10 
stack 71:    261 
stack 72:    202 262 477 14 15 
stack 73:    360 263 398 105 26 
stack 74:    268 229 132 280 266 
stack 75:    118 318 446 416 291 
stack 76:    110 76 368 18 449 
stack 77:    323 494 153 424 278 
stack 78:    369 196 22 313 347 
stack 79:    19 306 380 159 92 
stack 80:    193 297 385 387 276 
stack 81:    29 72 174 54 407 
stack 82:    24 302 208 35 38 
stack 83:    227 440 164 28 237 
stack 84:    339 274 433 188 41 
stack 85:    359 83 328 450 336 
stack 86:    304 212 464 213 294 
stack 87:    454 79 127 451 243 
stack 88:    474 240 156 496 362 
stack 89:    288 422 284 120 300 
stack 90:    303 412 46 49 33 
stack 91:    299 283 103 417 172 
stack 92:    448 34 90 81 77 
stack 93:    425 467 99 51 377 
stack 94:    285 130 332 432 98 
stack 95:    480 355 244 158 148 
stack 96:    497 211 308 431 217 
stack 97:    233 122 163 447 134 
stack 98:    488 152 337 205 331 
stack 99:    181 473 125 173 175 
stack 100:    91 402 342 485 341 
stack 101:    462 177 326 192 418 
stack 102:    442 56 167 219 378 
stack 103:    144 150 298 330 322 
stack 104:    314 346 70 358 408 
stack 105:    420 195 456 207 165 
stack 106:    434 396 136 457 404 
stack 107:    201 225 48 455 166 
stack 108:    199 142 203 117 423 
stack 109:    138 478 350 141 59 
stack 110:    410 460 221 80 352 
stack 111:    406 379 62 139 351 
stack 112:    317 441 366 215 428 
stack 113:    93 349 465 348 335 
stack 114:    119 64 209 490 121 
stack 115:    123 388 357 495 179 
stack 116:    390 66 226 88 86 
stack 117:    232 400 224 106 157 
stack 118:    128 135 481 197 245 
stack 119:    409 154 133 235 320 
