solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 784,25 s
objective value: 1177708.16

stacks (top to bottom):
stack 0:    
stack 1:    501 
stack 2:    2 
stack 3:    
stack 4:    
stack 5:    4 5 
stack 6:    
stack 7:    
stack 8:    
stack 9:    509 
stack 10:    
stack 11:    
stack 12:    512 
stack 13:    513 
stack 14:    
stack 15:    15 
stack 16:    16 
stack 17:    17 
stack 18:    18 
stack 19:    19 
stack 20:    
stack 21:    23 554 123 925 528 216 
stack 22:    289 226 522 45 66 455 
stack 23:    586 523 967 897 551 24 
stack 24:    25 80 634 144 553 524 
stack 25:    584 308 874 62 839 987 
stack 26:    38 399 536 288 50 794 
stack 27:    160 753 276 27 352 945 
stack 28:    334 883 576 900 436 60 
stack 29:    31 820 649 529 726 991 
stack 30:    639 828 34 456 35 430 
stack 31:    801 157 69 439 599 999 
stack 32:    547 113 774 386 532 159 
stack 33:    890 616 792 847 965 256 
stack 34:    542 882 545 566 766 181 
stack 35:    842 592 970 48 544 384 
stack 36:    204 598 918 118 600 657 
stack 37:    924 65 749 907 947 484 
stack 38:    855 295 46 582 560 194 
stack 39:    292 328 879 443 822 585 
stack 40:    260 258 58 912 609 759 
stack 41:    44 892 47 563 880 82 
stack 42:    274 63 460 451 42 321 
stack 43:    104 647 75 310 426 552 
stack 44:    210 829 638 581 55 677 
stack 45:    917 497 110 374 628 167 
stack 46:    775 211 265 765 498 201 
stack 47:    427 230 981 77 577 830 
stack 48:    196 812 744 273 449 913 
stack 49:    413 463 777 742 691 93 
stack 50:    199 556 995 316 336 411 
stack 51:    558 797 932 431 877 410 
stack 52:    849 102 601 570 840 396 
stack 53:    482 468 713 758 785 960 
stack 54:    867 255 944 738 826 471 
stack 55:    231 452 220 158 827 440 
stack 56:    791 119 564 623 795 403 
stack 57:    579 717 926 76 208 494 
stack 58:    846 64 61 824 331 90 
stack 59:    561 95 175 237 734 419 
stack 60:    425 927 457 790 573 133 
stack 61:    254 910 719 278 149 963 
stack 62:    833 298 689 198 364 583 
stack 63:    723 645 164 126 424 865 
stack 64:    580 248 831 138 720 111 
stack 65:    565 94 441 200 667 105 
stack 66:    420 687 415 975 257 936 
stack 67:    969 469 701 434 71 130 
stack 68:    919 333 366 574 834 799 
stack 69:    86 79 171 664 615 389 
stack 70:    340 128 964 354 711 627 
stack 71:    762 946 390 277 764 89 
stack 72:    674 87 650 587 239 986 
stack 73:    252 588 373 488 619 755 
stack 74:    377 268 952 299 659 84 
stack 75:    843 465 342 732 327 786 
stack 76:    370 894 804 698 773 772 
stack 77:    406 607 857 165 459 445 
stack 78:    269 223 985 825 284 217 
stack 79:    618 993 589 803 190 391 
stack 80:    940 694 644 303 646 195 
stack 81:    982 345 798 781 253 348 
stack 82:    285 247 757 109 101 823 
stack 83:    294 923 422 304 98 169 
stack 84:    610 339 311 906 262 784 
stack 85:    99 219 793 957 973 221 
stack 86:    145 928 392 641 745 238 
stack 87:    838 851 613 350 735 168 
stack 88:    191 901 636 479 835 941 
stack 89:    182 718 114 725 700 245 
stack 90:    699 681 845 813 493 464 
stack 91:    215 103 685 629 652 669 
stack 92:    322 380 309 974 690 643 
stack 93:    712 228 682 124 604 240 
stack 94:    478 383 937 769 97 407 
stack 95:    287 889 137 621 453 807 
stack 96:    236 491 746 193 780 806 
stack 97:    162 147 290 418 323 474 
stack 98:    767 908 895 950 338 818 
stack 99:    125 361 207 115 472 750 
stack 100:    385 143 921 754 998 705 
stack 101:    500 0 
stack 102:    1 
stack 103:    502 
stack 104:    503 
stack 105:    3 
stack 106:    504 505 
stack 107:    506 6 
stack 108:    508 507 7 
stack 109:    8 
stack 110:    9 
stack 111:    510 10 
stack 112:    11 
stack 113:    511 12 
stack 114:    13 
stack 115:    14 514 
stack 116:    515 
stack 117:    516 
stack 118:    517 
stack 119:    518 
stack 120:    519 
stack 121:    521 189 20 930 43 520 
stack 122:    203 21 525 224 57 54 
stack 123:    920 538 360 22 861 527 
stack 124:    534 135 301 41 26 710 
stack 125:    36 702 52 129 530 153 
stack 126:    668 968 202 654 30 37 
stack 127:    526 537 555 32 28 959 
stack 128:    227 197 444 935 953 296 
stack 129:    535 684 575 902 29 543 
stack 130:    787 533 808 541 49 56 
stack 131:    40 997 608 531 703 548 
stack 132:    173 355 776 266 853 33 
stack 133:    736 539 218 279 470 74 
stack 134:    302 183 651 721 92 51 
stack 135:    232 88 375 381 752 872 
stack 136:    706 768 83 163 174 886 
stack 137:    251 888 475 100 462 696 
stack 138:    852 590 96 571 640 369 
stack 139:    166 603 884 39 346 898 
stack 140:    683 670 192 875 568 393 
stack 141:    229 437 611 540 805 476 
