solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 783,79 s
objective value: 1110934.2

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    502 
stack 3:    
stack 4:    
stack 5:    
stack 6:    506 
stack 7:    507 
stack 8:    8 
stack 9:    9 
stack 10:    
stack 11:    511 
stack 12:    512 
stack 13:    13 
stack 14:    14 
stack 15:    15 
stack 16:    
stack 17:    
stack 18:    
stack 19:    
stack 20:    521 
stack 21:    21 
stack 22:    22 
stack 23:    23 
stack 24:    524 
stack 25:    81 527 862 526 950 
stack 26:    26 200 645 556 332 
stack 27:    388 536 529 33 27 
stack 28:    29 532 401 647 547 
stack 29:    276 860 151 704 543 
stack 30:    448 104 69 941 538 
stack 31:    814 930 337 163 746 
stack 32:    48 215 687 380 184 
stack 33:    46 47 202 550 51 
stack 34:    809 34 551 472 632 
stack 35:    878 430 995 99 542 
stack 36:    929 38 53 691 824 
stack 37:    879 697 40 482 544 
stack 38:    58 59 281 242 72 
stack 39:    496 583 116 545 648 
stack 40:    205 839 790 540 383 
stack 41:    767 143 294 770 569 
stack 42:    195 44 578 84 43 
stack 43:    494 763 90 559 549 
stack 44:    185 753 217 71 858 
stack 45:    557 181 319 61 57 
stack 46:    714 473 573 251 322 
stack 47:    610 673 350 646 582 
stack 48:    483 489 265 588 996 
stack 49:    563 914 247 150 282 
stack 50:    577 616 920 662 758 
stack 51:    881 441 300 97 225 
stack 52:    664 915 892 793 103 
stack 53:    591 816 234 947 692 
stack 54:    592 435 772 454 305 
stack 55:    679 896 690 100 77 
stack 56:    769 132 619 273 449 
stack 57:    486 723 992 269 724 
stack 58:    421 890 871 756 176 
stack 59:    775 750 406 734 875 
stack 60:    240 585 725 87 321 
stack 61:    402 63 815 155 694 
stack 62:    625 866 114 324 62 
stack 63:    92 913 907 991 977 
stack 64:    268 66 379 963 689 
stack 65:    595 594 796 726 768 
stack 66:    241 887 571 173 785 
stack 67:    741 75 676 987 678 
stack 68:    336 96 156 74 408 
stack 69:    728 76 316 934 198 
stack 70:    754 674 586 837 899 
stack 71:    801 708 799 73 681 
stack 72:    260 446 727 840 83 
stack 73:    923 190 88 784 748 
stack 74:    442 459 847 85 391 
stack 75:    363 455 306 134 848 
stack 76:    972 345 140 208 444 
stack 77:    98 705 226 953 468 
stack 78:    407 882 344 959 680 
stack 79:    813 328 94 404 142 
stack 80:    299 256 903 438 154 
stack 81:    471 938 136 425 912 
stack 82:    427 412 820 943 654 
stack 83:    909 400 182 196 897 
