solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 813,22 s
objective value: 1110931.76

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    
stack 3:    502 
stack 4:    
stack 5:    5 
stack 6:    506 
stack 7:    507 
stack 8:    8 
stack 9:    509 
stack 10:    
stack 11:    
stack 12:    
stack 13:    
stack 14:    514 
stack 15:    
stack 16:    15 
stack 17:    
stack 18:    518 
stack 19:    19 
stack 20:    20 
stack 21:    521 
stack 22:    
stack 23:    522 
stack 24:    24 
stack 25:    220 993 25 537 
stack 26:    534 527 586 26 531 
stack 27:    496 954 548 529 149 
stack 28:    494 430 573 341 28 
stack 29:    72 533 608 887 549 
stack 30:    667 393 203 276 543 
stack 31:    472 730 40 699 33 
stack 32:    32 146 133 743 222 
stack 33:    59 794 704 618 561 
stack 34:    480 152 60 38 870 
stack 35:    62 545 740 574 853 
stack 36:    160 931 383 539 47 
stack 37:    540 396 696 902 180 
stack 38:    669 569 42 475 314 
stack 39:    739 54 425 866 115 
stack 40:    643 471 171 271 58 
stack 41:    881 123 394 83 245 
stack 42:    414 966 405 557 816 
stack 43:    286 717 194 121 51 
stack 44:    302 610 257 798 629 
stack 45:    712 951 734 550 219 
stack 46:    990 546 584 845 875 
stack 47:    85 645 630 962 676 
stack 48:    572 601 191 732 48 
stack 49:    356 67 775 622 758 
stack 50:    863 55 949 559 451 
stack 51:    556 702 468 602 70 
stack 52:    481 774 626 421 181 
stack 53:    457 945 312 232 206 
stack 54:    718 752 321 989 916 
stack 55:    362 841 895 111 751 
stack 56:    589 950 789 57 254 
stack 57:    567 607 805 299 656 
stack 58:    748 942 971 735 756 
stack 59:    565 97 469 88 906 
stack 60:    592 654 376 563 239 
stack 61:    594 218 800 167 401 
stack 62:    674 84 617 478 497 
stack 63:    859 963 69 918 431 
stack 64:    883 386 499 729 404 
stack 65:    593 329 647 476 463 
stack 66:    224 915 985 809 407 
stack 67:    653 598 73 995 807 
stack 68:    231 603 769 128 177 
stack 69:    579 108 703 854 305 
stack 70:    173 767 204 606 994 
stack 71:    336 147 187 824 214 
stack 72:    120 829 74 164 692 
stack 73:    600 455 861 689 839 
stack 74:    588 648 873 877 119 
stack 75:    663 491 145 93 694 
stack 76:    388 837 381 234 917 
stack 77:    907 225 86 924 199 
stack 78:    237 261 438 418 290 
stack 79:    965 920 977 303 223 
stack 80:    274 292 284 195 644 
stack 81:    369 439 291 368 620 
stack 82:    233 450 117 91 298 
stack 83:    896 423 287 765 251 
stack 84:    99 228 830 722 135 
stack 85:    912 260 90 932 923 
stack 86:    757 345 265 279 799 
stack 87:    122 842 154 886 850 
stack 88:    655 275 803 697 179 
stack 89:    374 158 934 738 637 
stack 90:    846 306 331 852 205 
stack 91:    131 880 864 112 801 
stack 92:    184 353 272 250 385 
stack 93:    811 953 975 355 365 
stack 94:    174 783 116 467 150 
stack 95:    144 310 634 132 687 
stack 96:    961 615 650 823 277 
stack 97:    627 684 106 869 813 
stack 98:    944 486 461 398 307 
stack 99:    682 427 828 725 821 
stack 100:    101 453 211 780 186 
stack 101:    878 967 982 706 483 
stack 102:    938 129 937 105 683 
stack 103:    244 860 293 151 110 
stack 104:    346 666 400 342 104 
stack 105:    473 762 395 838 409 
stack 106:    474 899 470 162 688 
stack 107:    695 212 330 879 391 
stack 108:    178 256 678 847 871 
stack 109:    987 263 334 882 619 
stack 110:    843 781 943 715 763 
stack 111:    410 672 253 118 724 
stack 112:    972 283 746 974 940 
stack 113:    446 872 776 134 999 
stack 114:    136 399 380 163 701 
stack 115:    202 124 315 925 919 
stack 116:    710 685 243 375 660 
stack 117:    323 793 207 675 434 
stack 118:    796 768 411 240 397 
stack 119:    155 770 456 419 359 
stack 120:    0 500 
stack 121:    501 
stack 122:    503 2 
stack 123:    3 
stack 124:    4 504 
stack 125:    505 
stack 126:    6 
stack 127:    7 
stack 128:    508 
stack 129:    9 
stack 130:    510 10 
stack 131:    511 11 
stack 132:    512 12 
stack 133:    13 513 
stack 134:    14 
stack 135:    515 
stack 136:    16 516 
stack 137:    17 517 
stack 138:    
stack 139:    18 519 
stack 140:    520 
stack 141:    21 22 
stack 142:    
stack 143:    523 23 
stack 144:    524 525 
stack 145:    46 27 552 526 558 
stack 146:    50 217 582 728 36 
stack 147:    528 428 142 53 52 
stack 148:    39 30 107 536 78 
stack 149:    361 316 998 530 29 
stack 150:    547 532 930 300 31 
stack 151:    420 759 259 978 43 
stack 152:    200 535 34 402 659 
stack 153:    700 709 45 778 41 
stack 154:    983 35 553 851 37 
stack 155:    538 61 246 555 49 
stack 156:    273 541 201 373 633 
stack 157:    542 416 92 779 597 
stack 158:    392 366 583 997 946 
stack 159:    56 445 301 948 349 
stack 160:    745 264 933 370 68 
stack 161:    973 815 317 189 322 
stack 162:    337 44 544 927 623 
stack 163:    890 761 581 324 575 
stack 164:    955 679 490 564 482 
stack 165:    636 848 716 210 551 
stack 166:    87 96 102 817 988 
stack 167:    755 65 127 595 114 
stack 168:    599 840 449 760 442 
stack 169:    631 941 898 578 868 
stack 170:    169 227 297 812 63 
stack 171:    429 664 340 459 320 
stack 172:    165 802 294 562 554 
stack 173:    258 711 344 749 652 
stack 174:    130 138 339 723 352 
stack 175:    159 640 94 560 80 
stack 176:    639 230 262 571 325 
stack 177:    641 66 568 625 929 
stack 178:    269 777 835 857 79 
stack 179:    591 332 810 249 786 
stack 180:    448 443 238 614 668 
stack 181:    358 686 326 909 452 
stack 182:    126 196 820 221 772 
stack 183:    566 580 819 818 64 
stack 184:    170 188 910 670 642 
stack 185:    587 570 677 71 782 
stack 186:    939 662 827 357 498 
stack 187:    959 77 198 926 884 
stack 188:    832 367 952 447 651 
stack 189:    705 213 577 82 935 
stack 190:    168 296 795 876 624 
stack 191:    140 229 81 576 742 
stack 192:    773 141 585 750 804 
stack 193:    319 822 360 889 76 
stack 194:    658 661 252 485 432 
stack 195:    75 753 888 487 89 
stack 196:    960 741 236 137 477 
stack 197:    268 936 267 95 726 
stack 198:    311 855 905 766 454 
stack 199:    248 313 719 874 744 
stack 200:    489 657 713 458 226 
stack 201:    384 109 139 747 406 
stack 202:    922 433 901 984 371 
stack 203:    389 441 914 464 282 
stack 204:    665 969 964 808 270 
stack 205:    928 308 176 714 183 
stack 206:    98 911 862 412 175 
stack 207:    957 338 143 348 492 
stack 208:    611 100 825 609 266 
stack 209:    460 596 991 788 387 
stack 210:    708 590 379 422 172 
stack 211:    865 785 646 894 968 
stack 212:    295 390 333 247 408 
stack 213:    242 440 733 255 280 
stack 214:    754 771 347 737 216 
stack 215:    241 604 335 681 979 
stack 216:    897 156 720 281 215 
stack 217:    605 616 921 790 621 
stack 218:    792 891 444 893 466 
stack 219:    309 764 721 849 495 
stack 220:    980 885 182 318 484 
stack 221:    814 304 904 986 903 
stack 222:    970 103 288 161 190 
stack 223:    947 698 424 426 415 
stack 224:    488 351 612 826 148 
stack 225:    844 731 354 632 364 
stack 226:    892 193 209 649 403 
stack 227:    113 417 638 350 166 
stack 228:    958 125 992 707 437 
stack 229:    834 465 278 382 197 
stack 230:    806 372 856 285 691 
stack 231:    613 908 289 327 680 
stack 232:    956 435 671 378 976 
stack 233:    693 690 328 787 377 
stack 234:    628 913 784 858 900 
stack 235:    363 153 157 436 836 
stack 236:    185 996 867 833 673 
stack 237:    736 235 831 981 493 
stack 238:    208 479 462 343 192 
stack 239:    635 413 797 727 791 
