solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 854,42 s
objective value: 1110920.82

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    
stack 3:    3 
stack 4:    
stack 5:    505 5 
stack 6:    
stack 7:    
stack 8:    8 7 
stack 9:    509 
stack 10:    
stack 11:    11 
stack 12:    
stack 13:    513 
stack 14:    
stack 15:    
stack 16:    
stack 17:    518 
stack 18:    19 
stack 19:    
stack 20:    
stack 21:    521 
stack 22:    522 
stack 23:    
stack 24:    
stack 25:    574 26 564 525 906 
stack 26:    273 904 373 57 29 
stack 27:    30 34 28 826 61 
stack 28:    532 37 540 39 529 
stack 29:    42 530 31 900 429 
stack 30:    60 860 73 438 956 
stack 31:    531 533 592 631 43 
stack 32:    259 829 79 944 759 
stack 33:    38 93 367 430 388 
stack 34:    129 534 139 307 554 
stack 35:    630 785 82 137 401 
stack 36:    52 556 949 698 836 
stack 37:    640 551 194 928 44 
stack 38:    796 146 647 70 41 
stack 39:    862 91 675 869 195 
stack 40:    661 749 230 40 205 
stack 41:    578 596 642 466 77 
stack 42:    545 763 497 107 543 
stack 43:    788 590 153 113 940 
stack 44:    548 616 766 936 674 
stack 45:    812 589 325 659 341 
stack 46:    72 549 562 628 803 
stack 47:    683 790 354 621 54 
stack 48:    830 591 624 852 271 
stack 49:    922 56 824 424 889 
stack 50:    336 733 566 275 795 
stack 51:    228 626 422 68 946 
stack 52:    745 103 302 361 555 
stack 53:    610 267 925 127 74 
stack 54:    461 692 71 782 968 
stack 55:    198 236 558 81 330 
stack 56:    84 853 225 801 777 
stack 57:    634 557 756 584 203 
stack 58:    396 813 723 586 164 
stack 59:    149 804 585 326 619 
stack 60:    382 923 565 476 820 
stack 61:    427 360 568 618 700 
stack 62:    903 650 94 893 706 
stack 63:    933 915 63 426 843 
stack 64:    786 606 605 142 147 
stack 65:    473 436 570 918 901 
stack 66:    295 485 965 366 78 
stack 67:    839 384 298 676 583 
stack 68:    827 239 292 92 744 
stack 69:    339 831 379 973 577 
stack 70:    815 356 991 629 85 
stack 71:    709 80 349 309 654 
stack 72:    805 937 105 595 638 
stack 73:    88 263 179 645 809 
stack 74:    791 108 109 787 299 
stack 75:    467 407 483 966 101 
stack 76:    425 762 874 892 458 
stack 77:    878 169 451 433 859 
stack 78:    214 167 781 410 496 
stack 79:    938 445 665 408 752 
stack 80:    385 413 769 365 175 
stack 81:    168 985 891 736 491 
stack 82:    959 907 393 370 920 
stack 83:    310 611 775 301 319 
stack 84:    879 982 475 248 808 
stack 85:    735 331 643 670 708 
stack 86:    757 133 253 818 207 
stack 87:    832 457 313 754 703 
stack 88:    800 858 437 135 768 
stack 89:    348 224 335 479 390 
stack 90:    323 327 883 126 197 
stack 91:    452 369 192 300 771 
stack 92:    286 622 490 627 729 
stack 93:    359 264 416 609 242 
stack 94:    950 705 269 270 306 
stack 95:    837 246 751 792 196 
stack 96:    926 773 311 909 395 
stack 97:    886 998 924 161 607 
stack 98:    140 731 343 872 988 
stack 99:    387 371 939 689 934 
stack 100:    681 943 254 636 747 
stack 101:    217 163 220 470 346 
stack 102:    717 115 443 469 377 
stack 103:    255 821 209 329 719 
stack 104:    352 315 233 232 797 
stack 105:    652 739 864 162 715 
stack 106:    380 471 899 106 394 
stack 107:    256 657 753 848 320 
stack 108:    678 251 953 722 334 
stack 109:    778 492 696 231 875 
stack 110:    846 840 999 188 996 
stack 111:    332 702 720 221 713 
stack 112:    623 644 743 172 707 
stack 113:    472 851 649 432 398 
stack 114:    774 710 216 318 464 
stack 115:    358 212 219 134 182 
stack 116:    441 199 969 993 454 
stack 117:    942 499 166 952 176 
stack 118:    806 761 250 381 728 
stack 119:    887 210 288 910 353 
stack 120:    500 
stack 121:    0 1 
stack 122:    501 2 502 
stack 123:    503 
stack 124:    4 504 
stack 125:    
stack 126:    506 6 
stack 127:    507 
stack 128:    508 
stack 129:    9 
stack 130:    10 510 
stack 131:    511 
stack 132:    512 12 
stack 133:    13 
stack 134:    14 514 
stack 135:    15 515 
stack 136:    16 516 
stack 137:    517 
stack 138:    17 18 
stack 139:    519 
stack 140:    20 520 
stack 141:    21 
stack 142:    22 
stack 143:    523 23 
stack 144:    24 524 
stack 145:    526 75 682 25 36 
stack 146:    664 489 414 527 27 
stack 147:    460 979 66 32 417 
stack 148:    528 477 535 930 637 
stack 149:    868 539 33 559 646 
stack 150:    741 929 281 593 65 
stack 151:    35 378 921 69 789 
stack 152:    897 235 289 560 76 
stack 153:    421 48 191 141 538 
stack 154:    594 64 45 276 546 
stack 155:    47 794 855 802 49 
stack 156:    635 870 822 536 760 
stack 157:    392 258 537 50 725 
stack 158:    854 67 541 249 724 
stack 159:    614 487 95 604 83 
stack 160:    828 123 948 602 114 
stack 161:    984 345 547 632 881 
stack 162:    498 561 165 542 758 
stack 163:    110 737 711 544 51 
stack 164:    173 138 405 99 351 
stack 165:    419 350 53 362 945 
stack 166:    403 55 847 243 46 
stack 167:    580 206 767 482 59 
stack 168:    431 890 588 951 552 
stack 169:    550 316 871 200 446 
stack 170:    120 183 845 567 814 
stack 171:    62 742 902 151 87 
stack 172:    655 882 571 960 994 
stack 173:    726 241 989 641 553 
stack 174:    598 981 575 193 712 
stack 175:    587 468 131 297 285 
stack 176:    581 125 435 964 962 
stack 177:    474 748 58 453 734 
stack 178:    914 279 667 694 569 
stack 179:    686 428 573 277 86 
stack 180:    563 98 459 738 677 
stack 181:    835 663 290 572 180 
stack 182:    268 615 372 158 721 
stack 183:    305 265 633 96 190 
stack 184:    980 576 931 90 282 
stack 185:    449 597 121 240 423 
stack 186:    450 579 955 420 342 
stack 187:    89 223 695 484 455 
stack 188:    261 600 873 978 465 
stack 189:    765 444 293 825 582 
stack 190:    648 911 601 119 480 
stack 191:    612 799 714 701 462 
stack 192:    124 660 317 599 229 
stack 193:    672 328 204 833 97 
stack 194:    957 849 170 375 651 
stack 195:    260 954 613 156 913 
stack 196:    418 440 287 363 245 
stack 197:    174 227 776 283 688 
stack 198:    495 104 226 603 181 
stack 199:    171 807 102 411 620 
stack 200:    463 995 100 927 986 
stack 201:    478 303 730 972 810 
stack 202:    145 397 178 291 861 
stack 203:    266 186 364 238 970 
stack 204:    977 280 917 704 856 
stack 205:    935 187 355 971 784 
stack 206:    409 691 658 257 662 
stack 207:    143 947 304 697 201 
stack 208:    727 740 284 447 202 
stack 209:    404 237 399 793 144 
stack 210:    865 866 987 894 222 
stack 211:    896 679 389 941 783 
stack 212:    117 834 718 111 118 
stack 213:    932 838 884 488 132 
stack 214:    262 608 357 116 321 
stack 215:    159 322 857 963 338 
stack 216:    895 391 997 779 314 
stack 217:    844 247 406 211 376 
stack 218:    992 863 888 344 842 
stack 219:    990 481 919 136 112 
stack 220:    150 442 274 244 666 
stack 221:    750 680 312 811 148 
stack 222:    128 368 400 699 690 
stack 223:    976 671 961 668 639 
stack 224:    885 687 755 685 816 
stack 225:    154 850 448 296 880 
stack 226:    798 958 974 746 374 
stack 227:    155 770 975 684 656 
stack 228:    152 669 912 653 493 
stack 229:    386 817 189 772 215 
stack 230:    412 185 486 877 347 
stack 231:    908 324 456 160 780 
stack 232:    867 673 213 967 294 
stack 233:    333 732 693 916 157 
stack 234:    278 234 841 337 876 
stack 235:    898 617 177 983 823 
stack 236:    402 208 415 764 434 
stack 237:    819 340 383 184 494 
stack 238:    122 252 272 218 308 
stack 239:    130 716 439 905 625 
