solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 770,79 s
objective value: 1110920.9

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    502 
stack 3:    
stack 4:    
stack 5:    505 
stack 6:    506 
stack 7:    507 
stack 8:    8 
stack 9:    9 
stack 10:    10 
stack 11:    11 
stack 12:    
stack 13:    13 
stack 14:    
stack 15:    515 
stack 16:    516 
stack 17:    518 
stack 18:    
stack 19:    19 
stack 20:    
stack 21:    521 
stack 22:    22 
stack 23:    
stack 24:    24 
stack 25:    29 528 53 33 568 
stack 26:    535 156 83 531 430 
stack 27:    936 538 27 32 615 
stack 28:    207 52 759 529 542 
stack 29:    30 439 957 402 986 
stack 30:    41 530 47 39 689 
stack 31:    540 558 35 539 808 
stack 32:    571 37 258 43 819 
stack 33:    999 404 620 34 920 
stack 34:    818 146 48 36 536 
stack 35:    57 757 548 368 600 
stack 36:    626 655 51 185 106 
stack 37:    79 573 115 742 344 
stack 38:    827 279 927 967 44 
stack 39:    177 567 153 208 919 
stack 40:    543 668 882 295 589 
stack 41:    557 566 559 561 681 
stack 42:    544 271 574 49 654 
stack 43:    243 591 59 815 826 
stack 44:    63 183 731 964 354 
stack 45:    909 579 97 807 70 
stack 46:    155 580 323 230 95 
stack 47:    555 781 465 736 339 
stack 48:    307 803 455 490 570 
stack 49:    982 929 889 954 55 
stack 50:    552 955 710 887 786 
stack 51:    349 749 901 189 590 
stack 52:    82 147 233 421 800 
stack 53:    66 913 479 204 972 
stack 54:    76 847 976 900 996 
stack 55:    363 199 608 598 150 
stack 56:    627 450 963 160 84 
stack 57:    91 680 80 793 94 
stack 58:    451 327 582 187 394 
stack 59:    292 467 493 983 73 
stack 60:    60 619 139 431 375 
stack 61:    735 939 72 810 874 
stack 62:    130 224 965 562 361 
stack 63:    772 331 870 950 569 
stack 64:    320 666 241 979 264 
stack 65:    256 276 245 845 251 
stack 66:    211 406 480 466 594 
stack 67:    751 809 117 448 253 
stack 68:    392 601 922 90 342 
stack 69:    587 778 659 151 804 
stack 70:    178 971 74 423 732 
stack 71:    248 175 131 463 977 
stack 72:    126 910 433 305 87 
stack 73:    760 81 622 662 805 
stack 74:    637 416 132 96 653 
stack 75:    166 329 928 104 866 
stack 76:    933 697 242 592 182 
stack 77:    852 646 118 405 768 
stack 78:    792 883 728 382 297 
stack 79:    498 102 811 197 296 
stack 80:    840 196 663 599 225 
stack 81:    308 652 877 888 869 
stack 82:    484 497 934 783 399 
stack 83:    491 953 240 113 978 
stack 84:    220 917 142 417 924 
stack 85:    265 981 858 820 962 
stack 86:    833 390 961 825 720 
stack 87:    647 937 862 694 313 
stack 88:    796 384 773 222 716 
stack 89:    737 843 705 893 717 
stack 90:    698 351 387 696 801 
stack 91:    868 485 747 312 761 
stack 92:    252 834 726 262 411 
stack 93:    350 865 355 906 341 
stack 94:    454 234 860 435 180 
stack 95:    489 286 470 447 918 
stack 96:    338 120 891 744 145 
stack 97:    157 408 152 469 172 
stack 98:    613 135 357 206 457 
stack 99:    409 301 461 938 369 
stack 100:    727 492 975 413 707 
stack 101:    894 459 205 940 994 
stack 102:    371 410 326 306 609 
stack 103:    272 310 161 848 885 
stack 104:    377 771 216 960 842 
stack 105:    260 114 739 849 905 
stack 106:    352 396 984 774 134 
stack 107:    324 764 107 266 319 
stack 108:    440 249 277 328 309 
stack 109:    682 941 140 931 838 
stack 110:    494 129 419 952 948 
stack 111:    303 278 621 460 294 
stack 112:    712 184 633 932 270 
stack 113:    831 335 414 167 201 
stack 114:    863 210 285 356 944 
stack 115:    119 336 946 752 856 
stack 116:    317 729 745 823 403 
stack 117:    496 814 629 321 275 
stack 118:    911 436 388 397 441 
stack 119:    215 246 832 635 464 
stack 120:    500 501 
stack 121:    1 
stack 122:    2 
stack 123:    503 3 
stack 124:    4 
stack 125:    5 504 
stack 126:    6 
stack 127:    7 
stack 128:    509 508 
stack 129:    
stack 130:    510 
stack 131:    511 
stack 132:    12 512 
stack 133:    513 
stack 134:    514 14 
stack 135:    15 
stack 136:    16 
stack 137:    17 517 
stack 138:    18 
stack 139:    519 
stack 140:    520 20 
stack 141:    21 
stack 142:    522 
stack 143:    23 523 
stack 144:    524 
stack 145:    26 302 553 525 25 
stack 146:    526 718 541 165 346 
stack 147:    31 970 28 527 554 
stack 148:    537 298 551 828 715 
stack 149:    228 64 56 930 672 
stack 150:    578 110 40 67 534 
stack 151:    71 547 748 62 111 
stack 152:    776 546 577 532 912 
stack 153:    345 719 533 628 895 
stack 154:    61 429 903 227 549 
stack 155:    545 853 648 596 46 
stack 156:    880 610 54 556 985 
stack 157:    68 232 595 314 700 
stack 158:    291 550 50 902 38 
stack 159:    123 42 723 193 100 
stack 160:    259 181 789 816 839 
stack 161:    425 897 325 412 560 
stack 162:    791 650 576 162 475 
stack 163:    426 427 855 45 572 
stack 164:    713 565 169 602 330 
stack 165:    203 661 617 78 980 
stack 166:    657 218 588 257 988 
stack 167:    966 75 656 644 198 
stack 168:    597 89 195 254 806 
stack 169:    333 844 452 88 951 
stack 170:    854 586 231 690 607 
stack 171:    625 850 616 921 585 
stack 172:    664 477 641 623 583 
stack 173:    611 925 669 86 456 
stack 174:    358 288 898 581 959 
stack 175:    676 65 273 766 706 
stack 176:    733 926 235 679 603 
stack 177:    127 476 255 128 563 
stack 178:    472 391 660 58 385 
stack 179:    593 992 740 575 564 
stack 180:    69 678 755 630 867 
stack 181:    244 148 724 432 758 
stack 182:    665 174 861 987 85 
stack 183:    606 366 702 876 896 
stack 184:    990 315 398 103 701 
stack 185:    487 141 168 738 221 
stack 186:    642 418 777 389 171 
stack 187:    907 468 263 973 949 
stack 188:    268 691 671 636 584 
stack 189:    236 788 604 640 137 
stack 190:    686 359 453 77 997 
stack 191:    471 722 837 92 478 
stack 192:    743 458 401 93 817 
stack 193:    116 379 942 284 121 
stack 194:    974 101 675 300 875 
stack 195:    495 763 750 108 287 
stack 196:    795 289 99 908 407 
stack 197:    794 105 881 709 693 
stack 198:    703 154 685 442 836 
stack 199:    343 935 191 98 674 
stack 200:    998 851 673 677 711 
stack 201:    122 612 824 699 762 
stack 202:    695 380 947 769 179 
stack 203:    393 878 299 144 857 
stack 204:    219 835 194 261 164 
stack 205:    316 281 968 779 871 
stack 206:    445 192 443 658 481 
stack 207:    892 864 311 488 213 
stack 208:    424 780 993 250 280 
stack 209:    821 334 173 956 784 
stack 210:    639 812 449 790 708 
stack 211:    420 332 799 884 282 
stack 212:    943 614 337 360 353 
stack 213:    886 704 386 754 237 
stack 214:    186 340 415 688 462 
stack 215:    651 714 229 474 782 
stack 216:    428 202 692 378 915 
stack 217:    916 798 822 945 422 
stack 218:    797 347 446 438 638 
stack 219:    770 872 190 238 209 
stack 220:    991 267 618 634 365 
stack 221:    765 483 746 239 631 
stack 222:    787 223 176 136 721 
stack 223:    109 995 124 684 112 
stack 224:    899 370 605 841 373 
stack 225:    624 725 486 200 247 
stack 226:    133 989 482 400 859 
stack 227:    362 367 879 734 293 
stack 228:    125 670 499 830 188 
stack 229:    322 395 802 645 381 
stack 230:    923 444 667 756 632 
stack 231:    785 364 143 730 904 
stack 232:    775 914 687 873 226 
stack 233:    138 283 290 383 437 
stack 234:    159 741 304 158 643 
stack 235:    170 434 149 767 969 
stack 236:    753 274 649 318 829 
stack 237:    683 217 958 372 473 
stack 238:    374 890 846 214 813 
stack 239:    269 212 376 348 163 
