solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 798,51 s
objective value: 1228863.04

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    
stack 3:    3 
stack 4:    4 
stack 5:    505 5 
stack 6:    
stack 7:    7 
stack 8:    508 
stack 9:    509 
stack 10:    510 
stack 11:    511 
stack 12:    
stack 13:    
stack 14:    
stack 15:    
stack 16:    516 517 16 
stack 17:    25 187 737 679 518 
stack 18:    760 28 20 680 306 537 951 
stack 19:    533 522 521 775 406 449 677 
stack 20:    398 55 336 380 155 975 388 
stack 21:    969 768 419 791 843 526 751 
stack 22:    151 218 143 99 469 741 758 
stack 23:    152 186 132 900 414 534 531 
stack 24:    403 253 724 227 145 331 527 
stack 25:    428 528 401 745 485 271 34 
stack 26:    455 587 483 146 429 409 749 
stack 27:    39 27 617 116 32 248 40 
stack 28:    53 239 29 651 223 538 397 
stack 29:    235 535 148 590 711 568 189 
stack 30:    123 702 656 170 605 846 33 
stack 31:    947 628 61 930 678 457 63 
stack 32:    166 413 193 630 36 738 51 
stack 33:    580 286 237 904 995 84 383 
stack 34:    230 976 549 76 616 645 43 
stack 35:    962 183 599 891 307 597 546 
stack 36:    658 393 114 368 543 282 425 
stack 37:    875 783 46 665 690 654 261 
stack 38:    747 585 621 638 721 548 561 
stack 39:    742 121 251 232 639 491 54 
stack 40:    856 540 379 257 967 299 128 
stack 41:    41 882 896 136 782 134 49 
stack 42:    42 443 81 312 542 50 268 
stack 43:    222 778 65 629 797 156 691 
stack 44:    622 952 652 550 567 649 291 
stack 45:    137 129 911 273 893 161 929 
stack 46:    94 58 451 562 987 417 212 
stack 47:    913 957 98 371 657 313 892 
stack 48:    346 608 633 434 790 988 164 
stack 49:    302 958 126 755 670 118 864 
stack 50:    141 928 985 772 773 80 672 
stack 51:    744 786 258 591 169 97 937 
stack 52:    56 421 348 296 100 765 78 
stack 53:    363 748 570 117 71 197 408 
stack 54:    610 327 207 556 325 147 498 
stack 55:    576 290 184 905 158 564 814 
stack 56:    991 712 238 753 444 698 901 
stack 57:    79 855 558 850 936 963 115 
stack 58:    847 779 885 596 482 634 624 
stack 59:    844 244 614 667 821 464 185 
stack 60:    191 88 732 774 566 644 153 
stack 61:    689 903 647 332 832 341 977 
stack 62:    981 358 339 399 761 442 162 
stack 63:    809 636 796 798 949 330 686 
stack 64:    488 68 935 756 384 204 666 
stack 65:    319 579 594 682 264 167 889 
stack 66:    816 819 484 915 729 685 830 
stack 67:    754 385 334 933 75 907 297 
stack 68:    69 700 246 420 159 83 959 
stack 69:    898 461 659 573 835 135 642 
stack 70:    74 479 293 943 650 240 800 
stack 71:    822 267 255 787 631 236 400 
stack 72:    581 946 378 376 108 794 757 
stack 73:    942 663 82 762 899 450 320 
stack 74:    215 955 355 595 432 205 612 
stack 75:    150 945 626 687 764 175 861 
stack 76:    308 435 367 387 840 180 195 
stack 77:    653 310 982 318 364 382 869 
stack 78:    676 345 494 178 851 972 171 
stack 79:    675 354 668 586 868 895 165 
stack 80:    619 404 956 713 459 342 274 
stack 81:    213 805 412 427 92 437 897 
stack 82:    475 827 863 174 714 655 803 
stack 83:    849 726 289 231 394 350 671 
stack 84:    366 311 723 250 326 353 357 
stack 85:    618 799 347 776 683 377 883 
stack 86:    0 500 
stack 87:    501 
stack 88:    2 502 1 
stack 89:    503 
stack 90:    504 
stack 91:    
stack 92:    506 6 
stack 93:    507 
stack 94:    8 
stack 95:    9 
stack 96:    10 
stack 97:    11 
stack 98:    512 12 
stack 99:    13 513 
stack 100:    514 
stack 101:    14 15 515 
stack 102:    519 
stack 103:    24 693 17 402 260 85 912 
stack 104:    47 525 520 944 18 572 19 
stack 105:    22 317 220 466 211 21 489 
stack 106:    918 541 973 592 344 694 524 
stack 107:    242 259 460 233 60 486 23 
stack 108:    262 574 243 971 989 381 362 
stack 109:    478 44 529 138 886 759 523 
stack 110:    287 603 70 845 998 801 31 
stack 111:    426 431 553 990 447 337 154 
stack 112:    906 324 916 30 26 704 954 
stack 113:    718 842 454 736 607 547 104 
stack 114:    295 551 430 600 824 781 867 
stack 115:    333 739 710 37 140 436 623 
stack 116:    766 177 559 35 423 837 530 
stack 117:    52 493 532 920 86 188 860 
stack 118:    921 106 280 536 269 57 695 
stack 119:    77 544 833 208 263 265 681 
stack 120:    304 941 119 294 101 554 416 
stack 121:    876 315 817 788 277 470 73 
stack 122:    415 284 352 602 604 48 557 
stack 123:    806 733 45 38 620 539 727 
stack 124:    314 173 555 179 974 720 292 
stack 125:    323 375 226 673 709 465 771 
stack 126:    731 110 728 545 707 458 109 
stack 127:    872 396 950 770 688 669 410 
stack 128:    831 285 340 684 926 743 784 
stack 129:    351 407 111 613 245 940 439 
stack 130:    917 172 565 221 89 811 696 
stack 131:    852 64 877 909 641 858 820 
stack 132:    279 701 122 349 927 780 288 
stack 133:    708 468 997 480 369 142 386 
stack 134:    881 563 734 823 499 925 593 
stack 135:    637 62 986 970 836 256 854 
stack 136:    216 181 862 646 571 59 552 
stack 137:    272 359 934 968 456 390 627 
stack 138:    983 735 992 481 914 632 746 
stack 139:    931 980 182 448 192 922 395 
stack 140:    829 224 249 66 391 217 640 
stack 141:    95 598 583 418 763 648 283 
stack 142:    445 305 90 477 839 994 575 
stack 143:    965 887 560 452 361 880 578 
stack 144:    160 229 874 910 462 752 276 
stack 145:    127 908 888 923 389 996 924 
stack 146:    139 72 993 569 953 960 107 
stack 147:    815 825 715 606 210 932 692 
stack 148:    496 374 67 149 984 662 281 
stack 149:    853 660 674 316 476 343 611 
stack 150:    130 228 785 365 866 328 370 
stack 151:    961 865 433 871 582 635 878 
stack 152:    848 812 194 201 144 322 490 
stack 153:    902 199 999 467 808 615 725 
stack 154:    270 157 254 703 131 278 879 
stack 155:    661 202 495 120 589 777 664 
stack 156:    93 275 834 767 584 309 487 
stack 157:    716 890 303 857 321 719 300 
stack 158:    795 789 870 392 266 298 105 
stack 159:    750 441 697 964 329 103 252 
stack 160:    804 424 859 948 168 966 699 
stack 161:    722 113 198 453 356 372 463 
stack 162:    234 807 802 163 609 405 474 
stack 163:    884 338 577 214 133 219 373 
stack 164:    87 706 978 247 96 492 176 
stack 165:    643 938 438 939 473 740 301 
stack 166:    705 91 446 196 190 810 838 
stack 167:    792 793 124 894 472 919 360 
stack 168:    125 203 497 112 841 411 440 
stack 169:    730 813 979 828 206 241 601 
stack 170:    225 818 826 769 625 471 200 
