solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 779,07 s
objective value: 1228863.06

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    2 
stack 3:    
stack 4:    4 
stack 5:    5 
stack 6:    506 
stack 7:    507 
stack 8:    
stack 9:    
stack 10:    
stack 11:    511 
stack 12:    12 
stack 13:    
stack 14:    514 
stack 15:    16 15 
stack 16:    19 
stack 17:    523 497 615 30 295 17 
stack 18:    380 574 277 156 519 992 731 
stack 19:    211 95 200 861 542 520 522 
stack 20:    621 26 954 747 322 109 858 
stack 21:    525 920 854 198 449 413 321 
stack 22:    942 681 227 534 216 809 835 
stack 23:    690 240 80 385 837 103 691 
stack 24:    61 528 25 801 986 753 329 
stack 25:    958 422 248 755 955 365 301 
stack 26:    709 924 972 572 480 40 821 
stack 27:    28 27 268 412 783 855 945 
stack 28:    281 485 46 53 460 581 43 
stack 29:    35 223 729 45 530 529 632 
stack 30:    400 222 362 52 263 272 904 
stack 31:    696 549 856 164 249 31 925 
stack 32:    38 251 213 596 171 553 250 
stack 33:    586 589 142 461 541 740 39 
stack 34:    941 334 294 254 658 535 37 
stack 35:    626 36 182 930 685 761 592 
stack 36:    744 764 965 58 115 565 668 
stack 37:    578 569 352 41 561 435 348 
stack 38:    473 92 428 490 583 923 680 
stack 39:    279 112 224 562 580 979 242 
stack 40:    715 763 252 305 284 830 546 
stack 41:    695 829 356 275 439 116 625 
stack 42:    106 807 293 739 73 42 114 
stack 43:    158 742 111 50 335 405 998 
stack 44:    857 69 55 571 386 209 474 
stack 45:    590 552 445 344 792 682 932 
stack 46:    399 558 984 741 233 916 265 
stack 47:    74 674 579 827 564 716 573 
stack 48:    91 207 777 256 206 429 296 
stack 49:    815 190 302 100 720 137 640 
stack 50:    823 199 953 134 833 303 120 
stack 51:    464 337 555 868 789 482 170 
stack 52:    229 727 78 54 676 56 677 
stack 53:    771 735 602 185 897 554 444 
stack 54:    107 900 201 670 872 289 487 
stack 55:    758 933 968 60 666 346 825 
stack 56:    689 912 699 989 805 292 418 
stack 57:    623 636 641 62 72 479 408 
stack 58:    436 609 202 124 570 371 948 
stack 59:    258 291 782 239 714 880 476 
stack 60:    877 652 146 377 266 600 601 
stack 61:    484 154 333 895 976 169 133 
stack 62:    798 308 785 187 937 246 824 
stack 63:    938 639 635 319 704 901 70 
stack 64:    481 300 775 326 393 988 196 
