solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 765,91 s
objective value: 1228875.17

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    2 
stack 3:    503 
stack 4:    504 
stack 5:    505 
stack 6:    6 
stack 7:    
stack 8:    8 
stack 9:    9 
stack 10:    10 
stack 11:    
stack 12:    
stack 13:    
stack 14:    514 
stack 15:    
stack 16:    516 
stack 17:    517 519 21 17 18 19 
stack 18:    752 137 407 961 764 899 204 
stack 19:    859 293 888 83 410 529 22 
stack 20:    711 434 626 921 977 318 520 
stack 21:    31 360 900 553 762 252 876 
stack 22:    775 535 759 280 522 245 895 
stack 23:    304 23 525 43 524 38 287 
stack 24:    347 258 466 92 320 380 97 
stack 25:    867 34 384 317 625 557 915 
stack 26:    778 845 693 259 134 251 709 
stack 27:    696 571 661 683 747 72 531 
stack 28:    208 42 704 29 292 682 73 
stack 29:    238 497 629 549 176 151 333 
stack 30:    608 930 491 534 240 842 782 
stack 31:    753 339 85 675 541 77 621 
stack 32:    550 486 149 303 230 962 36 
stack 33:    71 353 35 540 533 152 335 
stack 34:    925 536 220 274 237 563 431 
stack 35:    75 494 542 924 991 129 865 
stack 36:    109 585 483 805 543 938 404 
stack 37:    214 349 41 723 588 39 56 
stack 38:    316 559 84 496 988 953 846 
stack 39:    98 597 567 277 99 495 356 
stack 40:    590 40 824 284 484 298 821 
stack 41:    150 45 826 797 679 573 328 
stack 42:    705 207 923 976 44 68 995 
stack 43:    674 228 582 706 492 670 67 
stack 44:    271 473 544 725 382 437 616 
stack 45:    702 302 289 217 877 749 189 
stack 46:    664 51 206 242 996 63 667 
stack 47:    264 558 125 656 790 659 393 
stack 48:    984 671 576 955 628 153 847 
stack 49:    49 632 754 193 792 685 718 
stack 50:    232 449 554 852 346 166 390 
stack 51:    411 406 742 223 414 681 889 
stack 52:    604 459 383 617 421 837 894 
stack 53:    595 963 485 387 415 470 605 
stack 54:    319 254 734 209 65 954 133 
stack 55:    82 359 55 465 722 454 203 
stack 56:    870 180 142 607 249 799 478 
stack 57:    994 871 565 809 695 569 394 
stack 58:    270 640 779 951 190 672 354 
stack 59:    568 281 751 777 64 946 869 
stack 60:    600 560 409 432 840 882 931 
stack 61:    425 247 435 399 643 735 226 
stack 62:    381 611 389 909 651 412 87 
stack 63:    952 997 105 374 710 586 343 
stack 64:    832 369 703 90 438 712 124 
stack 65:    943 739 613 452 297 928 398 
stack 66:    615 391 315 575 572 386 985 
stack 67:    308 883 197 419 783 489 342 
stack 68:    959 218 423 776 110 811 687 
stack 69:    644 765 635 469 474 177 490 
stack 70:    141 312 256 990 956 375 225 
stack 71:    81 839 78 800 443 838 647 
stack 72:    680 910 624 362 784 673 372 
stack 73:    907 719 115 128 447 184 246 
stack 74:    707 781 145 971 622 136 652 
stack 75:    363 850 822 700 123 442 649 
stack 76:    780 618 730 896 482 785 227 
stack 77:    472 212 213 488 89 968 912 
stack 78:    224 960 352 980 477 658 866 
stack 79:    662 745 371 746 196 295 816 
stack 80:    619 403 897 653 599 737 100 
stack 81:    263 350 112 119 468 331 108 
stack 82:    313 684 594 163 817 998 200 
stack 83:    351 861 623 101 827 455 820 
stack 84:    323 111 677 610 395 272 231 
stack 85:    789 476 138 113 904 880 650 
stack 86:    
stack 87:    500 1 501 
stack 88:    502 
stack 89:    3 
stack 90:    4 
stack 91:    5 
stack 92:    506 
stack 93:    507 7 
stack 94:    508 
stack 95:    
stack 96:    510 509 
stack 97:    11 
stack 98:    511 
stack 99:    513 12 13 512 
stack 100:    14 
stack 101:    515 15 
stack 102:    16 20 
stack 103:    74 523 901 760 201 668 122 
stack 104:    518 848 32 436 433 451 165 
stack 105:    26 345 983 958 539 130 430 
stack 106:    28 732 807 185 630 736 50 
stack 107:    116 676 521 37 527 453 174 
stack 108:    729 844 444 530 30 160 25 
stack 109:    305 211 275 692 627 793 499 
stack 110:    239 731 24 261 757 903 893 
stack 111:    829 726 52 427 873 27 286 
stack 112:    545 964 467 546 526 140 528 
stack 113:    341 236 767 344 908 728 721 
stack 114:    532 121 424 581 929 853 114 
stack 115:    348 810 849 701 715 537 400 
stack 116:    60 855 388 167 890 107 338 
stack 117:    678 798 120 396 738 164 290 
stack 118:    804 355 146 583 439 53 774 
stack 119:    835 33 310 127 169 325 311 
stack 120:    61 192 755 210 158 750 768 
stack 121:    913 170 935 645 340 296 555 
stack 122:    708 243 216 480 902 566 591 
stack 123:    463 578 162 538 885 79 942 
stack 124:    106 278 993 860 426 857 195 
stack 125:    694 812 833 215 936 981 858 
stack 126:    596 156 46 159 926 657 868 
stack 127:    429 464 606 69 183 336 446 
stack 128:    54 131 48 741 188 986 950 
stack 129:    609 253 891 862 379 918 769 
stack 130:    66 155 636 428 314 761 916 
stack 131:    884 178 392 906 172 191 886 
stack 132:    851 268 461 135 655 47 878 
stack 133:    638 547 408 548 422 143 168 
stack 134:    57 584 250 917 235 420 794 
stack 135:    770 70 974 479 831 260 975 
stack 136:    733 697 154 257 265 370 551 
stack 137:    967 552 854 397 269 330 376 
stack 138:    642 689 148 327 601 80 301 
stack 139:    932 660 881 58 562 947 934 
stack 140:    233 949 556 279 874 91 690 
stack 141:    62 727 919 475 580 614 202 
stack 142:    574 456 401 579 76 377 966 
stack 143:    337 365 561 806 788 992 564 
stack 144:    933 244 440 823 326 291 577 
stack 145:    234 758 457 756 309 59 481 
stack 146:    378 795 637 598 144 262 982 
stack 147:    887 808 198 181 94 819 460 
stack 148:    803 139 863 654 699 612 631 
stack 149:    299 405 691 843 940 786 199 
stack 150:    714 987 332 276 937 802 743 
stack 151:    329 322 879 970 570 856 96 
stack 152:    948 194 357 633 713 487 945 
stack 153:    173 834 324 241 989 361 796 
stack 154:    273 818 368 95 911 978 666 
stack 155:    836 147 744 255 367 161 402 
stack 156:    448 801 814 306 717 979 922 
stack 157:    648 748 471 941 205 641 724 
stack 158:    972 373 219 766 307 688 602 
stack 159:    493 593 665 187 740 813 441 
stack 160:    358 914 282 825 663 669 450 
stack 161:    603 266 589 787 294 620 791 
stack 162:    413 999 93 366 222 300 841 
stack 163:    772 416 646 288 905 171 132 
stack 164:    875 773 720 118 898 418 385 
stack 165:    267 686 864 182 965 927 944 
stack 166:    157 716 248 88 103 179 221 
stack 167:    175 763 102 126 186 830 462 
stack 168:    892 815 592 417 920 86 939 
stack 169:    973 828 283 634 639 957 364 
stack 170:    321 969 872 117 458 285 498 
stack 171:    334 229 698 445 104 587 771 
