solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 361,42 s
objective value: 628093.61

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    
stack 3:    3 
stack 4:    4 
stack 5:    
stack 6:    6 
stack 7:    382 
stack 8:    8 
stack 9:    9 
stack 10:    
stack 11:    11 
stack 12:    
stack 13:    13 
stack 14:    
stack 15:    
stack 16:    391 
stack 17:    
stack 18:    
stack 19:    28 20 503 23 403 
stack 20:    112 685 576 220 42 
stack 21:    85 346 260 284 40 
stack 22:    705 34 634 450 26 
stack 23:    555 207 27 544 99 
stack 24:    644 135 316 399 25 
stack 25:    259 748 179 713 432 
stack 26:    250 682 418 362 182 
stack 27:    409 52 102 407 529 
stack 28:    181 421 737 731 447 
stack 29:    229 83 736 423 225 
stack 30:    408 87 482 190 746 
stack 31:    508 659 38 35 32 
stack 32:    33 417 416 44 435 
stack 33:    566 287 65 721 280 
stack 34:    521 169 475 51 213 
stack 35:    536 288 185 539 57 
stack 36:    621 307 47 125 168 
stack 37:    515 167 468 428 77 
stack 38:    645 141 593 609 103 
stack 39:    41 498 525 684 149 
stack 40:    49 469 224 371 158 
stack 41:    352 514 649 453 64 
stack 42:    420 72 157 67 183 
stack 43:    464 124 349 623 43 
stack 44:    117 364 248 542 177 
stack 45:    564 335 625 549 204 
stack 46:    55 58 439 172 571 
stack 47:    193 433 548 69 441 
stack 48:    309 216 187 48 643 
stack 49:    437 629 607 60 490 
stack 50:    547 533 448 329 238 
stack 51:    610 527 239 485 327 
stack 52:    500 592 427 146 669 
stack 53:    304 473 568 588 62 
stack 54:    446 601 100 597 465 
stack 55:    188 512 516 734 677 
stack 56:    61 675 663 342 565 
stack 57:    477 325 301 519 455 
stack 58:    552 336 618 139 708 
stack 59:    59 129 689 650 90 
stack 60:    583 661 271 79 483 
stack 61:    440 98 511 286 749 
stack 62:    613 678 662 101 724 
stack 63:    350 599 679 162 76 
stack 64:    366 184 150 567 234 
stack 65:    328 687 121 357 258 
stack 66:    707 70 66 209 276 
stack 67:    598 78 699 291 479 
stack 68:    211 272 486 545 73 
stack 69:    144 457 578 654 279 
stack 70:    670 535 171 247 556 
stack 71:    560 452 559 637 275 
stack 72:    140 744 253 619 595 
stack 73:    638 206 739 231 720 
stack 74:    331 728 94 196 617 
stack 75:    194 612 300 646 630 
stack 76:    648 347 702 579 730 
stack 77:    504 265 553 368 616 
stack 78:    620 113 324 745 480 
stack 79:    354 526 320 97 632 
stack 80:    697 127 313 227 374 
stack 81:    114 584 323 491 703 
stack 82:    118 681 91 507 348 
stack 83:    719 110 680 255 277 
stack 84:    334 611 315 722 602 
stack 85:    543 718 476 228 262 
stack 86:    178 706 333 652 269 
stack 87:    472 170 308 478 191 
stack 88:    266 627 215 195 688 
stack 89:    570 696 108 208 550 
stack 90:    0 375 
stack 91:    1 376 
stack 92:    377 2 
stack 93:    378 
stack 94:    379 
stack 95:    5 380 
stack 96:    381 
stack 97:    383 7 
stack 98:    
stack 99:    
stack 100:    385 10 
stack 101:    386 384 
stack 102:    12 387 
stack 103:    388 
stack 104:    15 14 389 
stack 105:    390 
stack 106:    16 
stack 107:    392 17 
stack 108:    18 393 729 242 
stack 109:    19 305 394 635 551 
stack 110:    21 395 24 488 396 
stack 111:    656 116 415 397 261 
stack 112:    657 22 426 537 454 
stack 113:    153 81 226 434 398 
stack 114:    523 501 402 494 54 
stack 115:    460 419 93 353 400 
stack 116:    401 404 668 148 37 
stack 117:    406 405 31 210 221 
stack 118:    422 293 413 459 30 
stack 119:    175 45 132 29 163 
stack 120:    358 412 319 292 296 
stack 121:    36 569 180 471 424 
stack 122:    425 111 88 590 39 
stack 123:    274 451 251 577 410 
stack 124:    128 361 502 53 742 
stack 125:    701 317 532 710 74 
stack 126:    136 436 493 411 709 
stack 127:    430 173 71 119 691 
stack 128:    735 738 283 414 46 
stack 129:    50 574 186 343 726 
stack 130:    223 474 546 715 495 
stack 131:    267 174 431 510 256 
stack 132:    156 605 367 299 580 
stack 133:    197 499 562 622 443 
stack 134:    732 120 540 233 312 
stack 135:    581 642 600 658 651 
stack 136:    591 365 445 130 147 
stack 137:    561 554 306 243 298 
stack 138:    444 330 96 714 563 
stack 139:    585 95 143 68 285 
stack 140:    80 683 528 245 212 
stack 141:    497 438 517 614 743 
stack 142:    268 520 264 538 89 
stack 143:    429 530 107 673 695 
stack 144:    322 56 237 104 252 
stack 145:    214 126 461 442 75 
stack 146:    137 575 557 492 106 
stack 147:    466 254 524 122 360 
stack 148:    589 152 700 372 63 
stack 149:    370 155 513 672 522 
stack 150:    154 109 151 351 505 
stack 151:    222 636 541 344 594 
stack 152:    716 219 244 484 310 
stack 153:    332 741 138 318 633 
stack 154:    489 470 338 105 241 
stack 155:    161 449 230 164 302 
stack 156:    257 84 587 572 281 
stack 157:    232 712 639 166 628 
stack 158:    653 240 86 631 295 
stack 159:    246 647 217 463 462 
stack 160:    249 311 573 356 341 
stack 161:    289 660 711 359 604 
stack 162:    218 608 278 531 192 
stack 163:    326 321 665 263 694 
stack 164:    693 666 134 603 717 
stack 165:    82 340 282 664 671 
stack 166:    586 626 692 458 467 
stack 167:    142 558 235 236 314 
stack 168:    131 205 294 145 496 
stack 169:    481 456 686 203 615 
stack 170:    704 690 534 676 727 
stack 171:    201 725 270 363 487 
stack 172:    200 339 606 506 733 
stack 173:    198 355 369 160 123 
stack 174:    159 290 667 202 747 
stack 175:    303 199 297 596 115 
stack 176:    176 674 509 373 740 
stack 177:    698 273 723 92 518 
stack 178:    133 641 582 624 337 
stack 179:    655 345 165 189 640 
