solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 385,99 s
objective value: 628127.52

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    2 
stack 3:    3 
stack 4:    
stack 5:    5 
stack 6:    
stack 7:    382 
stack 8:    
stack 9:    
stack 10:    
stack 11:    
stack 12:    12 
stack 13:    13 
stack 14:    
stack 15:    
stack 16:    
stack 17:    17 
stack 18:    19 
stack 19:    143 475 21 635 25 
stack 20:    713 50 401 22 229 
stack 21:    144 662 23 497 200 
stack 22:    484 666 416 628 681 
stack 23:    120 533 314 361 414 
stack 24:    421 24 634 607 274 
stack 25:    471 31 720 697 122 
stack 26:    27 39 415 476 38 
stack 27:    226 160 587 201 459 
stack 28:    435 98 30 33 41 
stack 29:    672 534 647 693 72 
stack 30:    417 653 689 47 231 
stack 31:    591 407 247 291 93 
stack 32:    546 618 410 419 175 
stack 33:    88 612 746 615 411 
stack 34:    195 295 75 130 251 
stack 35:    151 498 425 572 35 
stack 36:    668 707 423 557 364 
stack 37:    522 203 703 600 139 
stack 38:    503 652 598 312 727 
stack 39:    518 449 487 531 112 
stack 40:    523 643 204 583 447 
stack 41:    671 528 736 152 564 
stack 42:    706 690 77 337 62 
stack 43:    288 335 559 482 675 
stack 44:    134 472 420 553 705 
stack 45:    584 78 427 220 54 
stack 46:    619 448 633 678 536 
stack 47:    313 148 702 457 319 
stack 48:    272 109 490 477 499 
stack 49:    121 424 369 582 548 
stack 50:    589 567 194 53 76 
stack 51:    439 222 223 478 169 
stack 52:    170 307 188 330 340 
stack 53:    236 649 431 269 578 
stack 54:    632 725 305 262 603 
stack 55:    82 127 521 716 300 
stack 56:    185 137 346 126 58 
stack 57:    734 166 721 741 178 
stack 58:    69 350 552 63 183 
stack 59:    73 704 556 123 676 
stack 60:    71 541 547 344 333 
stack 61:    561 469 493 89 442 
stack 62:    544 580 270 114 244 
stack 63:    156 507 573 623 491 
stack 64:    441 694 601 90 132 
stack 65:    710 698 519 685 357 
stack 66:    181 575 228 70 315 
stack 67:    84 129 688 242 240 
stack 68:    325 164 197 673 520 
stack 69:    85 103 136 569 210 
stack 70:    604 308 373 249 667 
stack 71:    641 107 510 450 639 
stack 72:    92 172 338 616 74 
stack 73:    208 656 586 159 657 
stack 74:    565 266 211 352 232 
stack 75:    465 193 513 644 743 
stack 76:    495 651 630 135 602 
stack 77:    504 456 142 246 171 
stack 78:    297 230 726 225 599 
stack 79:    146 86 235 218 362 
stack 80:    177 206 207 735 267 
stack 81:    732 243 655 248 461 
stack 82:    526 687 158 646 674 
stack 83:    509 205 153 273 125 
stack 84:    316 233 486 368 95 
stack 85:    460 554 517 94 192 
stack 86:    155 323 278 349 512 
stack 87:    606 96 568 329 665 
stack 88:    540 360 212 106 306 
stack 89:    731 317 744 719 150 
stack 90:    375 0 
stack 91:    376 1 
stack 92:    377 
stack 93:    378 
stack 94:    380 4 
stack 95:    379 
stack 96:    6 
stack 97:    7 381 
stack 98:    384 383 8 
stack 99:    9 
stack 100:    385 10 
stack 101:    386 
stack 102:    11 387 
stack 103:    388 
stack 104:    389 14 
stack 105:    390 15 
stack 106:    391 
stack 107:    393 16 
stack 108:    18 392 440 
stack 109:    260 395 399 397 404 
stack 110:    429 594 20 686 394 
stack 111:    147 691 396 289 29 
stack 112:    28 574 398 592 40 
stack 113:    413 402 264 26 83 
stack 114:    712 505 400 60 44 
stack 115:    636 326 579 59 321 
stack 116:    202 492 161 365 215 
stack 117:    279 403 560 37 485 
stack 118:    723 624 42 405 348 
stack 119:    432 370 426 87 708 
stack 120:    190 418 715 163 527 
stack 121:    32 406 34 51 408 
stack 122:    302 241 467 412 189 
stack 123:    219 422 409 45 36 
stack 124:    52 354 49 463 679 
stack 125:    309 563 167 444 538 
stack 126:    303 318 168 110 116 
stack 127:    64 111 631 104 55 
stack 128:    483 446 502 514 696 
stack 129:    133 434 650 57 310 
stack 130:    738 496 524 480 46 
stack 131:    658 131 259 468 683 
stack 132:    43 209 227 128 239 
stack 133:    258 747 282 91 261 
stack 134:    535 659 102 530 458 
stack 135:    539 488 277 56 61 
stack 136:    124 605 438 566 609 
stack 137:    293 443 608 451 253 
stack 138:    640 48 176 454 162 
stack 139:    433 263 238 714 660 
stack 140:    428 154 140 65 287 
stack 141:    108 343 570 453 614 
stack 142:    626 245 729 66 119 
stack 143:    138 625 542 217 724 
stack 144:    97 739 588 298 141 
stack 145:    334 430 286 748 620 
stack 146:    182 367 100 372 680 
stack 147:    191 283 345 537 255 
stack 148:    290 341 184 186 292 
stack 149:    692 275 257 436 717 
