solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 349,51 s
objective value: 628097.31

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    377 
stack 3:    2 378 
stack 4:    4 
stack 5:    5 
stack 6:    
stack 7:    7 
stack 8:    
stack 9:    384 
stack 10:    
stack 11:    386 
stack 12:    387 
stack 13:    13 
stack 14:    
stack 15:    15 
stack 16:    
stack 17:    
stack 18:    18 
stack 19:    406 146 260 38 475 
stack 20:    552 703 314 44 400 
stack 21:    25 629 726 32 28 
stack 22:    105 42 398 26 41 
stack 23:    641 171 48 550 738 
stack 24:    369 733 561 418 37 
stack 25:    676 598 81 625 430 
stack 26:    502 182 605 495 36 
stack 27:    29 164 259 410 714 
stack 28:    262 549 405 436 737 
stack 29:    404 409 124 523 633 
stack 30:    270 617 615 415 45 
stack 31:    746 330 425 34 35 
stack 32:    154 487 216 43 265 
stack 33:    303 219 76 197 372 
stack 34:    91 50 500 690 169 
stack 35:    659 682 504 681 39 
stack 36:    411 46 225 47 686 
stack 37:    447 422 506 243 446 
stack 38:    40 679 434 85 507 
stack 39:    417 593 345 646 669 
stack 40:    103 366 167 282 660 
stack 41:    58 432 127 312 548 
stack 42:    215 640 429 729 180 
stack 43:    267 305 563 630 423 
stack 44:    444 663 111 193 355 
stack 45:    246 628 212 611 498 
stack 46:    421 54 354 545 721 
stack 47:    635 351 181 469 701 
stack 48:    555 666 261 264 66 
stack 49:    599 497 52 491 463 
stack 50:    338 84 473 340 137 
stack 51:    115 521 431 280 622 
stack 52:    707 125 482 439 515 
stack 53:    53 55 116 711 131 
stack 54:    517 589 600 70 539 
stack 55:    719 57 613 102 71 
stack 56:    595 433 334 655 332 
stack 57:    461 367 238 620 632 
stack 58:    308 75 603 119 547 
stack 59:    542 275 360 326 451 
stack 60:    717 658 98 227 318 
stack 61:    566 278 364 160 468 
stack 62:    586 109 647 373 170 
stack 63:    453 532 571 607 597 
stack 64:    557 122 187 678 673 
stack 65:    677 158 80 315 327 
stack 66:    519 522 456 96 585 
stack 67:    452 288 650 110 694 
stack 68:    529 627 94 239 592 
stack 69:    92 730 458 556 531 
stack 70:    731 178 537 455 126 
stack 71:    266 724 147 325 526 
stack 72:    624 357 220 336 572 
stack 73:    736 240 342 464 535 
stack 74:    580 471 198 350 696 
stack 75:    139 123 610 254 528 
stack 76:    685 221 619 322 185 
stack 77:    492 233 163 153 302 
stack 78:    665 229 89 256 148 
stack 79:    514 289 189 152 462 
stack 80:    162 283 144 508 533 
stack 81:    567 664 671 186 649 
stack 82:    702 108 488 645 712 
