solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 379,57 s
objective value: 628094.79

stacks (top to bottom):
stack 0:    0 
stack 1:    
stack 2:    
stack 3:    
stack 4:    
stack 5:    
stack 6:    381 
stack 7:    
stack 8:    
stack 9:    
stack 10:    
stack 11:    386 
stack 12:    
stack 13:    
stack 14:    14 
stack 15:    
stack 16:    16 
stack 17:    392 
stack 18:    24 
stack 19:    680 425 471 19 395 
stack 20:    735 30 20 609 444 
stack 21:    91 399 650 562 443 
stack 22:    408 351 397 31 531 
stack 23:    469 77 416 412 704 
stack 24:    567 306 34 25 32 
stack 25:    60 415 364 424 27 
stack 26:    365 410 402 551 274 
stack 27:    414 206 728 420 411 
stack 28:    291 67 499 228 716 
stack 29:    52 171 672 54 33 
stack 30:    623 296 405 47 55 
stack 31:    406 178 521 522 422 
stack 32:    162 407 172 101 38 
stack 33:    430 440 749 235 525 
stack 34:    297 221 35 51 370 
stack 35:    688 239 103 536 426 
stack 36:    117 512 48 599 106 
stack 37:    419 229 69 649 626 
stack 38:    280 509 612 45 634 
stack 39:    604 56 543 574 542 
stack 40:    99 427 130 601 42 
stack 41:    72 44 129 287 500 
stack 42:    71 662 354 606 590 
stack 43:    668 608 455 289 552 
stack 44:    344 540 102 727 587 
stack 45:    88 61 179 423 741 
stack 46:    549 451 514 503 70 
stack 47:    150 151 50 648 481 
stack 48:    261 513 184 624 546 
stack 49:    447 104 163 516 166 
stack 50:    327 743 76 505 494 
stack 51:    144 371 570 498 187 
stack 52:    589 699 245 192 193 
stack 53:    244 713 255 431 225 
stack 54:    84 445 294 644 350 
stack 55:    58 336 86 219 530 
stack 56:    598 665 64 246 434 
stack 57:    347 313 62 148 223 
stack 58:    160 149 65 457 275 
stack 59:    75 731 477 485 619 
stack 60:    517 177 118 564 594 
stack 61:    222 139 267 708 310 
stack 62:    639 95 325 263 126 
stack 63:    526 638 230 63 282 
stack 64:    303 185 550 490 462 
stack 65:    356 339 723 334 739 
stack 66:    242 66 560 271 532 
stack 67:    629 268 544 671 82 
stack 68:    214 124 312 319 74 
stack 69:    109 710 566 571 576 
stack 70:    256 548 618 718 464 
stack 71:    133 620 292 112 465 
stack 72:    180 488 247 188 717 
stack 73:    290 152 657 711 460 
stack 74:    605 578 299 331 523 
stack 75:    586 483 85 660 111 
stack 76:    461 123 208 218 237 
stack 77:    456 666 153 194 147 
stack 78:    541 558 637 729 322 
stack 79:    493 175 691 622 361 
stack 80:    273 345 367 169 304 
stack 81:    474 695 647 520 352 
stack 82:    335 105 492 663 721 
stack 83:    295 683 253 146 277 
stack 84:    585 694 684 213 596 
stack 85:    125 159 211 625 119 
stack 86:    182 518 654 315 630 
stack 87:    746 677 687 161 276 
stack 88:    740 98 472 524 491 
stack 89:    279 631 674 165 497 
stack 90:    375 
stack 91:    1 376 
stack 92:    3 377 
stack 93:    378 2 
stack 94:    4 379 
stack 95:    5 380 
stack 96:    6 
stack 97:    382 7 
stack 98:    8 383 
stack 99:    9 384 
stack 100:    385 10 
stack 101:    11 
stack 102:    387 12 
stack 103:    13 388 
stack 104:    390 389 
stack 105:    15 
stack 106:    17 391 
stack 107:    18 
stack 108:    393 409 
stack 109:    394 121 396 21 635 
stack 110:    640 22 403 401 398 
stack 111:    40 269 28 135 641 
stack 112:    332 725 557 583 23 
stack 113:    400 368 452 470 417 
stack 114:    348 661 145 418 26 
stack 115:    433 39 510 372 320 
stack 116:    404 563 259 272 719 
stack 117:    154 195 36 689 413 
stack 118:    29 421 437 653 480 
stack 119:    266 669 359 374 205 
stack 120:    573 709 362 572 353 
stack 121:    254 41 436 323 81 
stack 122:    189 309 676 128 701 
stack 123:    357 678 224 628 435 
stack 124:    43 360 487 305 183 
stack 125:    429 442 87 201 651 
stack 126:    168 37 89 703 363 
stack 127:    610 682 607 286 561 
stack 128:    600 258 685 340 173 
stack 129:    341 241 233 459 174 
stack 130:    94 734 337 496 632 
stack 131:    156 745 343 232 486 
stack 132:    307 278 738 730 659 
stack 133:    346 529 714 53 642 
stack 134:    473 646 655 57 614 
stack 135:    46 78 80 568 555 
stack 136:    200 73 49 318 448 
stack 137:    204 132 328 96 545 
stack 138:    428 539 83 251 553 
stack 139:    215 191 747 582 355 
stack 140:    454 495 59 603 565 
stack 141:    715 736 636 79 342 
stack 142:    742 321 602 458 110 
stack 143:    240 579 203 190 584 
stack 144:    284 592 441 330 597 
stack 145:    113 664 438 580 595 
stack 146:    569 737 107 199 693 
stack 147:    432 262 519 686 108 
stack 148:    231 209 252 478 675 
stack 149:    446 68 308 504 170 
stack 150:    450 611 131 288 167 
stack 151:    679 588 248 616 698 
stack 152:    181 212 554 298 226 
stack 153:    453 449 260 535 696 
stack 154:    281 575 645 197 439 
stack 155:    120 476 643 293 116 
stack 156:    234 285 366 176 238 
stack 157:    301 633 264 591 317 
stack 158:    316 559 463 137 358 
stack 159:    333 724 697 227 593 
stack 160:    136 210 115 534 90 
stack 161:    700 506 527 329 482 
stack 162:    528 142 533 489 508 
stack 163:    283 122 652 507 243 
stack 164:    311 692 134 581 186 
stack 165:    707 732 615 300 114 
stack 166:    349 250 467 100 369 
stack 167:    484 468 314 617 537 
stack 168:    141 338 236 475 621 
stack 169:    556 577 681 515 92 
stack 170:    324 249 217 207 720 
stack 171:    744 164 216 690 479 
stack 172:    143 627 155 373 667 
stack 173:    198 127 302 501 705 
stack 174:    547 722 265 658 726 
stack 175:    613 656 157 712 97 
stack 176:    270 202 196 748 673 
stack 177:    138 140 220 733 706 
stack 178:    93 511 502 257 702 
stack 179:    670 326 158 466 538 
