solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 345,33 s
objective value: 692248.46

stacks (top to bottom):
stack 0:    375 
stack 1:    
stack 2:    377 
stack 3:    378 
stack 4:    
stack 5:    380 
stack 6:    381 
stack 7:    
stack 8:    
stack 9:    384 
stack 10:    385 
stack 11:    386 
stack 12:    387 
stack 13:    17 388 
stack 14:    737 395 137 24 392 260 14 
stack 15:    570 52 185 49 568 446 302 
stack 16:    611 428 402 169 640 398 397 
stack 17:    250 400 722 216 112 46 23 
stack 18:    18 414 26 22 253 530 152 
stack 19:    617 475 401 66 330 656 474 
stack 20:    202 131 274 688 407 215 20 
stack 21:    438 267 175 248 661 631 412 
stack 22:    81 628 576 25 405 444 532 
stack 23:    571 373 601 86 403 224 134 
stack 24:    424 44 655 625 304 561 713 
stack 25:    434 50 360 546 254 179 249 
stack 26:    38 413 293 347 485 534 55 
stack 27:    731 62 538 35 580 641 725 
stack 28:    411 633 539 733 612 109 660 
stack 29:    705 416 256 695 357 605 478 
stack 30:    111 148 33 602 673 594 30 
stack 31:    454 233 359 67 221 31 692 
stack 32:    95 315 214 193 745 130 644 
stack 33:    502 266 79 350 36 456 681 
stack 34:    516 283 144 160 115 706 598 
stack 35:    559 499 719 451 582 452 572 
stack 36:    600 278 730 238 273 604 574 
stack 37:    367 680 153 510 229 473 286 
stack 38:    654 417 630 670 277 431 172 
stack 39:    59 462 165 291 437 629 494 
stack 40:    614 514 458 127 70 98 426 
stack 41:    128 455 579 430 255 306 425 
stack 42:    508 191 503 264 585 595 363 
stack 43:    547 459 89 422 120 488 124 
stack 44:    230 735 335 61 151 325 78 
stack 45:    550 435 540 341 353 106 45 
stack 46:    342 427 181 219 749 64 333 
stack 47:    729 522 491 603 93 242 99 
stack 48:    649 336 133 168 135 370 457 
stack 49:    696 674 551 203 596 653 543 
stack 50:    697 114 694 484 477 741 138 
stack 51:    126 676 108 90 678 275 58 
stack 52:    544 356 210 651 92 271 667 
stack 53:    354 213 448 107 226 197 339 
stack 54:    675 593 231 309 553 372 217 
stack 55:    744 157 548 307 241 349 557 
stack 56:    182 355 199 290 187 578 71 
stack 57:    664 218 88 517 346 75 294 
stack 58:    222 239 464 554 720 486 183 
stack 59:    573 140 492 668 643 526 541 
stack 60:    141 724 72 337 648 714 621 
stack 61:    669 321 270 314 498 567 672 
stack 62:    348 711 699 704 125 77 173 
stack 63:    642 626 351 497 746 739 583 
stack 64:    702 481 581 698 440 296 104 
stack 65:    0 376 
stack 66:    2 1 
stack 67:    
stack 68:    3 
stack 69:    379 4 
stack 70:    5 
stack 71:    6 
stack 72:    382 7 
stack 73:    383 8 
stack 74:    9 
stack 75:    10 
stack 76:    11 
stack 77:    12 390 
stack 78:    463 404 423 13 587 624 257 
stack 79:    276 201 389 189 116 220 533 
stack 80:    280 207 57 74 16 97 15 
stack 81:    606 369 305 690 558 391 156 
stack 82:    531 206 132 716 584 329 635 
stack 83:    204 19 565 393 701 29 396 
stack 84:    634 482 556 232 394 620 700 
stack 85:    445 28 323 164 205 328 615 
stack 86:    76 113 21 743 300 281 480 
stack 87:    40 27 268 742 555 103 299 
stack 88:    235 196 158 68 409 117 53 
stack 89:    399 418 51 506 406 200 560 
stack 90:    282 415 327 85 736 364 332 
stack 91:    313 155 647 734 312 368 366 
stack 92:    259 147 101 687 671 123 186 
stack 93:    365 324 537 34 466 340 721 
stack 94:    47 717 686 317 689 549 524 
stack 95:    150 591 174 37 479 223 682 
stack 96:    139 32 408 146 129 102 449 
stack 97:    622 520 652 39 262 192 577 
stack 98:    188 627 162 94 610 227 410 
stack 99:    527 747 362 469 529 738 665 
stack 100:    562 358 43 326 149 289 237 
stack 101:    420 727 646 639 334 212 121 
stack 102:    566 718 432 632 48 319 586 
stack 103:    421 84 178 487 318 82 608 
stack 104:    523 542 122 509 607 316 65 
stack 105:    100 453 338 211 247 41 63 
stack 106:    495 467 638 292 419 343 493 
stack 107:    443 619 42 512 170 518 54 
stack 108:    91 285 732 450 468 301 310 
stack 109:    180 552 709 87 525 663 344 
stack 110:    597 119 429 569 69 637 666 
stack 111:    447 511 284 712 258 195 83 
stack 112:    263 56 234 684 159 683 269 
stack 113:    442 535 297 650 298 208 331 
stack 114:    536 703 483 105 261 501 645 
stack 115:    519 489 110 439 167 194 613 
stack 116:    352 748 245 322 161 251 609 
stack 117:    588 288 145 710 345 433 465 
stack 118:    723 470 545 154 507 272 740 
stack 119:    80 441 371 228 303 662 500 
stack 120:    265 708 505 320 236 564 246 
stack 121:    295 73 599 476 118 592 715 
stack 122:    96 707 308 677 163 471 287 
stack 123:    616 490 244 142 166 679 496 
stack 124:    472 311 461 726 243 176 436 
stack 125:    60 658 590 252 693 657 623 
stack 126:    728 504 136 563 515 171 589 
stack 127:    460 659 190 209 691 225 513 
stack 128:    177 143 528 618 279 198 184 
stack 129:    374 361 636 575 521 240 685 
