solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 414,38 s
objective value: 692266.64

stacks (top to bottom):
stack 0:    375 
stack 1:    376 
stack 2:    1 
stack 3:    
stack 4:    
stack 5:    380 
stack 6:    
stack 7:    382 
stack 8:    383 
stack 9:    
stack 10:    10 
stack 11:    13 
stack 12:    387 
stack 13:    389 203 
stack 14:    20 76 153 132 695 16 553 
stack 15:    465 464 443 56 201 367 735 
stack 16:    671 267 356 44 328 676 25 
stack 17:    704 394 539 392 670 650 196 
stack 18:    50 23 260 218 18 600 709 
stack 19:    314 456 422 251 560 68 307 
stack 20:    691 677 397 513 352 143 520 
stack 21:    396 91 437 315 500 547 449 
stack 22:    413 729 531 618 414 405 233 
stack 23:    75 63 259 477 115 116 587 
stack 24:    475 32 642 36 404 641 261 
stack 25:    43 74 681 122 412 502 746 
stack 26:    327 234 71 83 109 136 524 
stack 27:    95 741 559 407 156 730 329 
stack 28:    716 338 29 644 667 92 39 
stack 29:    276 353 30 293 33 51 101 
stack 30:    189 237 171 721 262 34 521 
stack 31:    732 150 180 431 70 163 207 
stack 32:    469 674 281 537 497 591 579 
stack 33:    365 728 603 574 372 230 138 
stack 34:    87 679 448 613 302 634 323 
stack 35:    289 541 135 263 42 305 424 
stack 36:    619 736 165 107 235 631 687 
stack 37:    284 572 288 349 699 278 177 
stack 38:    527 69 594 40 646 628 140 
stack 39:    345 440 583 320 748 418 486 
stack 40:    48 343 161 321 188 190 172 
stack 41:    683 304 174 525 696 530 332 
stack 42:    747 739 86 558 114 295 673 
stack 43:    326 80 661 458 507 192 588 
stack 44:    713 441 225 442 151 296 523 
stack 45:    354 147 556 287 127 476 651 
stack 46:    317 487 248 608 616 229 243 
stack 47:    238 632 144 270 459 300 609 
stack 48:    361 710 605 152 468 169 82 
stack 49:    562 546 658 505 466 606 545 
stack 50:    446 308 718 181 569 57 470 
stack 51:    508 358 726 350 703 182 73 
stack 52:    638 111 212 648 684 66 268 
stack 53:    112 187 693 231 702 573 532 
stack 54:    708 517 473 656 734 310 104 
stack 55:    434 745 146 625 55 286 324 
stack 56:    255 209 357 715 119 663 193 
stack 57:    585 535 100 359 162 273 141 
stack 58:    436 657 529 145 337 371 604 
stack 59:    495 185 224 247 623 744 578 
stack 60:    331 496 176 738 612 160 239 
stack 61:    586 341 700 110 636 743 183 
stack 62:    740 445 205 467 584 159 250 
stack 63:    518 108 89 534 99 362 714 
stack 64:    575 81 215 319 85 566 577 
stack 65:    0 
stack 66:    
stack 67:    2 
stack 68:    377 3 378 
stack 69:    4 379 
stack 70:    5 6 
stack 71:    381 
stack 72:    7 
stack 73:    8 384 
stack 74:    9 
stack 75:    385 
stack 76:    11 386 
stack 77:    12 
stack 78:    14 301 395 388 24 299 640 
stack 79:    390 538 318 515 245 722 84 
stack 80:    31 297 391 28 15 131 455 
stack 81:    360 593 155 374 355 503 489 
stack 82:    655 97 17 410 720 148 402 
stack 83:    126 749 408 438 393 254 22 
stack 84:    635 19 21 719 522 78 484 
stack 85:    514 717 266 742 417 444 400 
stack 86:    564 272 59 398 184 125 290 
stack 87:    601 46 474 426 472 37 482 
stack 88:    420 403 401 279 216 419 351 
stack 89:    429 675 133 624 335 399 79 
stack 90:    483 364 334 516 232 423 705 
stack 91:    630 461 430 471 52 200 26 
stack 92:    480 65 35 680 105 453 27 
stack 93:    510 373 330 123 659 194 58 
stack 94:    685 170 557 53 271 570 336 
stack 95:    561 88 103 340 406 672 252 
stack 96:    370 342 38 723 724 258 582 
stack 97:    67 415 563 121 309 499 64 
stack 98:    543 186 542 643 490 54 447 
stack 99:    213 690 512 94 409 596 366 
stack 100:    226 363 526 725 664 435 241 
stack 101:    41 411 149 312 154 665 221 
stack 102:    228 198 645 202 627 347 544 
stack 103:    313 498 425 478 249 130 102 
stack 104:    49 195 47 614 210 652 197 
stack 105:    416 134 615 98 617 306 701 
stack 106:    264 494 139 173 501 62 339 
stack 107:    550 731 244 45 157 554 93 
stack 108:    580 421 217 622 219 694 712 
stack 109:    428 493 325 344 439 491 204 
stack 110:    733 565 452 137 610 660 280 
stack 111:    294 303 274 240 166 179 450 
stack 112:    242 689 168 528 124 265 492 
stack 113:    277 368 548 269 164 504 649 
stack 114:    463 662 175 549 682 506 211 
stack 115:    462 167 178 451 246 206 113 
stack 116:    427 236 488 433 540 285 626 
stack 117:    479 581 737 222 90 117 706 
stack 118:    589 120 519 511 457 214 607 
stack 119:    611 129 707 227 692 257 199 
stack 120:    454 128 686 432 555 106 688 
stack 121:    220 568 698 668 576 72 292 
stack 122:    275 590 460 60 633 654 481 
stack 123:    639 595 223 509 551 208 333 
stack 124:    533 621 253 567 592 348 571 
stack 125:    711 666 369 118 647 678 77 
stack 126:    291 653 346 322 142 61 598 
stack 127:    727 602 620 282 552 697 316 
stack 128:    256 637 669 311 536 599 96 
stack 129:    191 485 158 283 597 298 629 
