solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 315,50 s
objective value: 692237.52

stacks (top to bottom):
stack 0:    
stack 1:    376 
stack 2:    2 
stack 3:    3 
stack 4:    
stack 5:    
stack 6:    381 
stack 7:    
stack 8:    
stack 9:    
stack 10:    
stack 11:    385 
stack 12:    387 15 
stack 13:    388 21 
stack 14:    16 389 23 413 469 737 557 
stack 15:    399 24 17 216 213 533 416 
stack 16:    98 43 50 392 699 396 470 
stack 17:    229 518 685 421 190 717 411 
stack 18:    19 184 40 729 439 244 310 
stack 19:    307 270 556 135 653 635 427 
stack 20:    22 189 67 20 323 206 688 
stack 21:    35 49 650 512 529 712 708 
stack 22:    580 259 734 99 400 194 545 
stack 23:    398 256 638 528 434 159 119 
stack 24:    719 33 179 620 488 30 71 
stack 25:    337 238 694 628 402 316 27 
stack 26:    407 404 521 601 453 70 587 
stack 27:    54 673 126 273 742 462 405 
stack 28:    547 114 422 368 408 526 157 
stack 29:    490 621 736 505 564 464 127 
stack 30:    519 468 175 579 591 110 225 
stack 31:    37 94 481 463 440 147 707 
stack 32:    627 107 513 199 196 252 62 
stack 33:    248 478 306 581 447 48 735 
stack 34:    145 134 611 730 546 104 679 
stack 35:    239 537 624 726 264 46 588 
stack 36:    696 299 502 361 41 691 569 
stack 37:    465 644 153 630 680 112 116 
stack 38:    724 333 507 92 313 672 352 
stack 39:    235 105 249 123 281 77 144 
stack 40:    318 656 640 115 443 90 55 
stack 41:    583 262 423 687 426 205 433 
stack 42:    683 565 664 106 298 548 288 
stack 43:    615 76 435 78 516 224 82 
stack 44:    714 64 456 657 295 678 524 
stack 45:    436 143 269 58 137 722 203 
stack 46:    201 223 493 618 111 647 297 
stack 47:    703 510 458 314 605 613 466 
stack 48:    165 623 102 125 163 356 745 
stack 49:    185 349 674 245 506 88 374 
stack 50:    608 596 155 592 425 282 148 
stack 51:    692 484 261 359 267 287 450 
stack 52:    508 66 572 354 108 173 164 
stack 53:    180 625 167 325 731 181 276 
stack 54:    541 331 339 475 186 617 549 
stack 55:    721 485 643 219 527 732 68 
stack 56:    309 301 334 744 467 95 369 
stack 57:    284 268 81 437 73 327 293 
stack 58:    728 242 553 725 477 246 226 
stack 59:    103 578 698 652 573 154 457 
stack 60:    258 559 101 322 255 348 207 
stack 61:    151 74 193 191 328 600 715 
stack 62:    520 87 214 84 570 733 300 
stack 63:    324 240 220 445 342 72 370 
stack 64:    291 363 441 283 595 693 117 
stack 65:    375 0 
stack 66:    1 
stack 67:    377 
stack 68:    378 
stack 69:    4 379 
stack 70:    5 380 
stack 71:    6 
stack 72:    382 7 
stack 73:    8 383 
stack 74:    384 9 
stack 75:    10 
stack 76:    11 386 
stack 77:    12 
stack 78:    124 14 232 146 45 514 13 
stack 79:    280 748 391 390 260 227 393 
stack 80:    449 607 326 128 406 574 204 
stack 81:    397 403 716 329 629 257 428 
stack 82:    149 641 412 31 279 18 414 
stack 83:    395 424 522 584 44 531 350 
stack 84:    394 202 210 200 290 552 566 
stack 85:    576 619 29 636 53 474 455 
stack 86:    622 509 28 577 218 727 343 
stack 87:    554 511 401 120 419 26 25 
stack 88:    499 494 723 69 330 711 160 
stack 89:    482 586 294 562 109 515 360 
stack 90:    616 612 539 503 459 598 660 
stack 91:    38 243 609 651 308 52 79 
stack 92:    254 530 675 555 355 91 285 
stack 93:    60 83 695 713 677 347 278 
stack 94:    373 150 237 637 311 187 667 
stack 95:    100 136 542 304 174 452 364 
stack 96:    97 517 32 409 654 718 188 
stack 97:    250 504 710 312 36 171 372 
stack 98:    59 432 332 357 182 551 34 
stack 99:    39 277 649 266 286 212 366 
stack 100:    410 558 681 233 129 415 195 
stack 101:    749 340 706 705 42 575 289 
stack 102:    418 476 743 341 444 461 471 
stack 103:    234 614 676 96 451 209 709 
stack 104:    169 536 346 57 141 351 473 
stack 105:    634 671 631 420 702 561 430 
stack 106:    118 739 317 170 646 158 122 
stack 107:    417 335 138 690 668 648 738 
stack 108:    166 498 544 345 296 438 610 
stack 109:    274 700 446 93 534 594 358 
stack 110:    89 139 315 47 152 585 645 
stack 111:    489 272 336 684 271 642 217 
stack 112:    663 560 480 442 168 697 241 
stack 113:    429 222 51 479 133 228 460 
stack 114:    658 292 666 319 633 86 567 
stack 115:    604 365 741 686 431 263 142 
stack 116:    211 486 253 582 172 56 131 
stack 117:    746 161 454 362 662 176 602 
stack 118:    178 525 236 265 230 63 571 
stack 119:    140 344 177 448 130 353 590 
stack 120:    192 320 497 626 563 491 532 
stack 121:    661 371 639 535 231 543 215 
stack 122:    523 550 367 740 487 247 61 
stack 123:    720 321 495 221 492 132 501 
stack 124:    568 208 704 589 603 75 659 
stack 125:    593 682 183 597 338 500 472 
stack 126:    302 305 747 540 599 538 85 
stack 127:    670 496 655 606 303 197 113 
stack 128:    483 156 701 632 689 665 198 
stack 129:    275 80 162 669 121 65 251 
