solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 345,62 s
objective value: 692252.08

stacks (top to bottom):
stack 0:    
stack 1:    
stack 2:    
stack 3:    3 
stack 4:    379 
stack 5:    
stack 6:    6 
stack 7:    7 
stack 8:    
stack 9:    
stack 10:    10 
stack 11:    11 
stack 12:    12 
stack 13:    32 16 550 
stack 14:    475 14 554 471 112 46 24 
stack 15:    741 390 135 15 260 391 652 
stack 16:    403 18 47 131 174 233 473 
stack 17:    500 373 540 578 277 348 395 
stack 18:    372 244 401 86 349 58 108 
stack 19:    27 394 445 65 49 616 222 
stack 20:    614 357 589 692 739 694 103 
stack 21:    252 200 199 343 36 433 512 
stack 22:    298 368 667 656 466 438 411 
stack 23:    595 420 740 278 545 446 399 
stack 24:    193 40 100 718 231 404 534 
stack 25:    129 630 342 87 405 57 565 
stack 26:    237 365 551 202 270 560 155 
stack 27:    42 662 421 439 672 525 712 
stack 28:    144 408 549 679 67 53 38 
stack 29:    673 487 489 518 702 168 691 
stack 30:    428 167 696 37 683 483 44 
stack 31:    524 701 282 55 215 521 452 
stack 32:    670 478 345 459 166 229 410 
stack 33:    93 329 158 542 249 48 248 
stack 34:    41 490 50 425 418 220 413 
stack 35:    283 35 576 284 695 116 113 
stack 36:    323 415 267 97 156 43 190 
stack 37:    110 505 210 339 663 126 546 
stack 38:    257 148 121 482 374 503 713 
stack 39:    448 234 256 367 526 198 685 
stack 40:    265 454 645 488 218 170 417 
stack 41:    79 710 745 564 571 709 119 
stack 42:    604 618 582 169 332 514 69 
stack 43:    262 143 302 327 529 728 431 
stack 44:    638 548 422 427 742 544 189 
stack 45:    223 353 511 123 109 697 486 
stack 46:    527 516 62 479 703 310 138 
stack 47:    274 461 650 285 707 337 561 
stack 48:    315 280 101 735 552 715 128 
stack 49:    90 268 78 674 513 654 642 
stack 50:    588 543 115 570 201 106 519 
stack 51:    664 188 186 133 82 235 568 
stack 52:    553 300 485 738 191 593 213 
stack 53:    435 139 340 677 74 628 187 
stack 54:    743 338 678 250 105 91 671 
stack 55:    320 92 541 464 499 351 556 
stack 56:    328 275 195 496 643 449 84 
stack 57:    318 617 689 306 594 720 94 
stack 58:    73 107 660 173 153 104 520 
stack 59:    241 227 330 157 204 736 584 
stack 60:    208 442 364 502 245 66 118 
stack 61:    177 165 140 224 726 205 124 
stack 62:    629 682 212 76 531 146 626 
stack 63:    606 125 363 305 468 352 279 
stack 64:    371 261 355 89 301 276 254 
stack 65:    375 
stack 66:    2 376 0 
stack 67:    1 377 
stack 68:    378 
stack 69:    4 
stack 70:    380 
stack 71:    5 381 
stack 72:    382 
stack 73:    383 8 
stack 74:    9 384 
stack 75:    385 
stack 76:    386 
stack 77:    387 
stack 78:    572 668 13 388 194 225 522 
stack 79:    23 361 356 51 407 389 612 
stack 80:    20 183 400 63 19 102 22 
stack 81:    631 29 537 393 575 269 392 
stack 82:    151 52 406 17 596 409 698 
stack 83:    297 30 291 396 737 591 635 
stack 84:    647 693 402 610 221 665 653 
stack 85:    429 440 21 331 398 651 648 
stack 86:    732 747 597 611 523 397 423 
stack 87:    134 676 130 61 634 680 465 
stack 88:    555 26 495 714 314 607 28 
stack 89:    624 430 180 472 458 150 590 
stack 90:    137 731 749 31 25 441 214 
stack 91:    581 621 152 230 426 414 56 
stack 92:    538 178 501 609 608 481 574 
stack 93:    562 727 669 81 33 72 312 
stack 94:    311 226 185 239 424 175 476 
stack 95:    287 359 559 271 451 192 296 
stack 96:    644 641 494 744 666 480 579 
stack 97:    149 240 539 362 416 497 321 
stack 98:    532 558 528 708 181 70 334 
stack 99:    746 675 263 721 625 309 34 
stack 100:    704 207 127 322 592 182 341 
stack 101:    412 136 77 506 163 145 228 
stack 102:    659 723 491 264 164 266 633 
stack 103:    585 358 335 601 59 324 419 
stack 104:    733 45 347 39 251 567 456 
stack 105:    120 649 646 88 639 83 477 
stack 106:    159 162 681 114 598 580 706 
stack 107:    259 583 443 95 316 573 600 
stack 108:    238 613 686 236 455 54 60 
stack 109:    350 289 292 308 176 603 326 
stack 110:    344 286 217 748 507 179 346 
stack 111:    577 730 354 587 492 434 688 
stack 112:    319 290 655 474 510 517 508 
stack 113:    700 557 599 432 605 535 154 
stack 114:    729 705 242 563 232 533 147 
stack 115:    333 122 216 632 64 172 460 
stack 116:    197 627 288 161 437 184 111 
stack 117:    687 515 142 295 325 313 80 
stack 118:    160 719 453 255 509 724 684 
stack 119:    457 636 273 272 469 462 219 
stack 120:    661 637 366 99 493 258 196 
stack 121:    243 447 450 536 470 690 369 
stack 122:    658 640 132 717 566 620 294 
stack 123:    75 85 619 203 722 530 98 
stack 124:    436 68 247 504 602 304 317 
stack 125:    725 293 253 569 498 657 211 
stack 126:    303 615 586 463 467 141 171 
stack 127:    246 622 281 716 444 734 699 
stack 128:    336 360 206 547 370 307 299 
stack 129:    711 117 623 209 96 71 484 
