solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 214.93 s
objective value: 256031.5

stacks (top to bottom):
stack 0:    
stack 1:    252 
stack 2:    
stack 3:    
stack 4:    4 
stack 5:    5 
stack 6:    6 
stack 7:    7 
stack 8:    258 
stack 9:    260 
stack 10:    
stack 11:    
stack 12:    
stack 13:    13 
stack 14:    
stack 15:    15 16 
stack 16:    266 
stack 17:    24 273 282 316 
stack 18:    274 18 20 270 
stack 19:    19 484 272 269 
stack 20:    363 26 30 31 
stack 21:    313 308 43 285 
stack 22:    193 33 22 93 
stack 23:    237 467 28 292 
stack 24:    495 459 291 123 
stack 25:    208 189 287 283 
stack 26:    286 41 279 276 
stack 27:    311 277 223 27 
stack 28:    318 47 111 427 
stack 29:    56 314 300 373 
stack 30:    310 98 115 499 
stack 31:    401 356 303 349 
stack 32:    295 483 403 122 
stack 33:    439 477 402 52 
stack 34:    34 284 37 456 
stack 35:    375 86 103 471 
stack 36:    331 239 102 48 
stack 37:    147 429 307 210 
stack 38:    84 362 340 417 
stack 39:    330 425 149 91 
stack 40:    302 177 238 443 
stack 41:    387 75 90 487 
stack 42:    234 494 46 160 
stack 43:    187 207 337 490 
stack 44:    306 53 384 489 
stack 45:    482 192 391 436 
stack 46:    413 179 221 229 
stack 47:    381 437 58 359 
stack 48:    57 87 351 109 
stack 49:    450 245 399 410 
stack 50:    371 319 446 70 
stack 51:    361 198 378 420 
stack 52:    190 79 72 353 
stack 53:    218 397 145 315 
stack 54:    113 383 365 447 
stack 55:    174 163 334 139 
stack 56:    165 498 424 435 
stack 57:    335 416 327 133 
stack 58:    309 386 496 322 
stack 59:    62 175 77 394 
stack 60:    382 444 449 367 
stack 61:    119 474 434 463 
stack 62:    138 219 430 343 
stack 63:    180 366 342 95 
stack 64:    395 479 227 460 
stack 65:    148 172 372 82 
stack 66:    377 324 104 99 
stack 67:    162 438 231 101 
stack 68:    143 368 360 481 
stack 69:    216 105 118 240 
stack 70:    155 414 166 213 
stack 71:    156 332 116 204 
stack 72:    475 230 488 88 
stack 73:    476 431 125 461 
stack 74:    161 153 453 442 
stack 75:    250 0 
stack 76:    251 
stack 77:    1 2 
stack 78:    253 3 
stack 79:    254 
stack 80:    
stack 81:    256 255 
stack 82:    257 
stack 83:    8 
stack 84:    9 259 
stack 85:    10 261 
stack 86:    12 11 
stack 87:    262 263 
stack 88:    264 
stack 89:    14 
stack 90:    265 
stack 91:    17 268 
stack 92:    469 267 405 114 
stack 93:    247 32 243 64 
stack 94:    468 271 35 21 
stack 95:    428 38 203 59 
stack 96:    296 80 159 183 
stack 97:    325 281 493 275 
stack 98:    25 23 201 440 
stack 99:    164 182 289 151 
stack 100:    288 49 132 426 
stack 101:    42 65 158 301 
stack 102:    137 29 97 409 
stack 103:    278 280 304 294 
stack 104:    422 458 392 298 
stack 105:    244 293 492 297 
stack 106:    355 94 226 358 
stack 107:    290 76 44 299 
stack 108:    106 465 126 200 
stack 109:    40 66 117 457 
stack 110:    36 242 199 396 
stack 111:    478 448 45 441 
stack 112:    39 350 194 305 
stack 113:    462 312 433 71 
stack 114:    341 389 411 236 
stack 115:    142 406 152 385 
stack 116:    55 374 232 127 
stack 117:    455 169 134 74 
stack 118:    241 344 388 150 
stack 119:    249 144 50 464 
stack 120:    419 452 60 73 
stack 121:    412 61 421 78 
stack 122:    206 418 68 323 
stack 123:    69 393 470 81 
stack 124:    197 408 415 67 
stack 125:    178 228 347 345 
stack 126:    136 445 168 51 
stack 127:    92 171 184 130 
stack 128:    486 186 320 54 
stack 129:    225 491 63 432 
stack 130:    224 485 472 110 
stack 131:    466 336 326 211 
stack 132:    480 400 215 235 
stack 133:    357 128 333 129 
stack 134:    220 454 248 246 
stack 135:    317 85 352 191 
stack 136:    390 379 404 398 
stack 137:    167 173 202 120 
stack 138:    131 89 181 195 
stack 139:    176 451 146 96 
stack 140:    209 423 370 354 
stack 141:    124 135 369 380 
stack 142:    222 376 140 338 
stack 143:    141 364 321 212 
stack 144:    217 121 205 328 
stack 145:    188 339 154 83 
stack 146:    233 407 157 185 
stack 147:    196 497 107 108 
stack 148:    348 112 329 214 
stack 149:    170 100 346 473 
