solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 208.07 s
objective value: 256036.38

stacks (top to bottom):
stack 0:    0 
stack 1:    251 
stack 2:    2 
stack 3:    
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    7 
stack 8:    
stack 9:    9 259 
stack 10:    
stack 11:    261 
stack 12:    12 
stack 13:    13 
stack 14:    264 
stack 15:    15 
stack 16:    18 
stack 17:    27 152 268 269 
stack 18:    276 333 19 429 
stack 19:    270 272 464 274 
stack 20:    20 22 422 59 
stack 21:    488 298 285 392 
stack 22:    376 277 431 30 
stack 23:    466 282 280 219 
stack 24:    31 157 35 95 
stack 25:    288 117 43 26 
stack 26:    441 287 418 238 
stack 27:    481 372 281 454 
stack 28:    92 306 301 293 
stack 29:    384 41 487 189 
stack 30:    434 37 197 461 
stack 31:    457 340 394 71 
stack 32:    146 283 305 430 
stack 33:    453 450 286 335 
stack 34:    295 395 245 492 
stack 35:    490 375 343 141 
stack 36:    38 292 210 289 
stack 37:    57 406 416 495 
stack 38:    443 342 382 325 
stack 39:    56 45 291 435 
stack 40:    300 303 387 177 
stack 41:    324 48 46 123 
stack 42:    479 379 411 44 
stack 43:    472 130 297 483 
stack 44:    94 212 323 337 
stack 45:    126 214 469 222 
stack 46:    244 390 349 131 
stack 47:    355 112 489 302 
stack 48:    428 236 407 419 
stack 49:    142 322 383 83 
stack 50:    103 135 321 84 
stack 51:    378 91 475 63 
stack 52:    311 72 205 397 
stack 53:    132 195 327 341 
stack 54:    115 385 124 143 
stack 55:    377 400 62 76 
stack 56:    326 319 320 175 
stack 57:    125 204 351 224 
stack 58:    207 199 229 334 
stack 59:    318 129 137 110 
stack 60:    448 381 170 136 
stack 61:    312 496 104 485 
stack 62:    70 89 458 438 
stack 63:    80 484 409 88 
stack 64:    78 213 354 201 
stack 65:    116 249 478 345 
stack 66:    364 437 316 149 
stack 67:    473 153 420 445 
stack 68:    439 491 121 456 
stack 69:    425 459 82 329 
stack 70:    228 470 156 188 
stack 71:    225 367 192 186 
stack 72:    231 165 159 368 
stack 73:    423 365 413 191 
stack 74:    405 169 396 211 
stack 75:    
stack 76:    1 250 
stack 77:    252 253 
stack 78:    254 
stack 79:    255 3 4 
stack 80:    5 
stack 81:    256 257 
stack 82:    258 
stack 83:    8 
stack 84:    
stack 85:    10 260 
stack 86:    11 
stack 87:    262 
stack 88:    263 
stack 89:    14 
stack 90:    265 
stack 91:    17 266 267 
stack 92:    16 39 271 273 
stack 93:    460 209 58 25 
stack 94:    284 34 336 215 
stack 95:    21 67 174 33 
stack 96:    194 344 47 446 
stack 97:    53 426 65 447 
stack 98:    23 339 216 315 
stack 99:    28 24 32 29 
stack 100:    275 202 361 182 
stack 101:    64 278 73 296 
stack 102:    36 442 493 451 
stack 103:    218 147 168 314 
stack 104:    114 179 40 279 
stack 105:    462 299 193 467 
stack 106:    148 455 421 366 
stack 107:    403 167 402 313 
stack 108:    433 181 436 393 
stack 109:    75 498 109 144 
stack 110:    449 290 332 444 
stack 111:    232 74 310 223 
stack 112:    158 294 107 494 
stack 113:    358 432 317 50 
stack 114:    217 309 415 54 
stack 115:    171 465 42 106 
stack 116:    49 404 68 308 
stack 117:    176 350 161 474 
stack 118:    374 427 154 477 
stack 119:    51 61 118 55 
stack 120:    424 93 52 206 
stack 121:    69 480 241 346 
stack 122:    359 221 220 96 
stack 123:    399 66 98 369 
stack 124:    196 187 60 198 
stack 125:    476 119 440 471 
stack 126:    304 203 371 183 
stack 127:    113 243 347 352 
stack 128:    463 360 370 77 
stack 129:    97 389 101 468 
stack 130:    233 105 363 166 
stack 131:    414 248 127 307 
stack 132:    356 239 90 122 
stack 133:    357 140 108 133 
stack 134:    85 150 388 151 
stack 135:    200 237 380 362 
stack 136:    234 482 486 178 
stack 137:    87 452 173 386 
stack 138:    226 410 172 373 
stack 139:    242 134 246 128 
stack 140:    391 499 120 240 
stack 141:    348 102 79 162 
stack 142:    145 86 163 227 
stack 143:    230 139 398 412 
stack 144:    138 190 164 497 
stack 145:    338 417 401 185 
stack 146:    155 330 160 100 
stack 147:    81 111 353 180 
stack 148:    408 99 331 235 
stack 149:    247 208 328 184 
