solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 216.44 s
objective value: 256003.64

stacks (top to bottom):
stack 0:    0 
stack 1:    1 
stack 2:    252 
stack 3:    
stack 4:    
stack 5:    255 
stack 6:    6 
stack 7:    257 
stack 8:    258 
stack 9:    
stack 10:    
stack 11:    11 
stack 12:    
stack 13:    263 
stack 14:    14 
stack 15:    15 
stack 16:    17 
stack 17:    282 132 62 280 
stack 18:    283 18 373 269 
stack 19:    223 270 395 20 
stack 20:    279 275 24 372 
stack 21:    381 34 474 364 
stack 22:    320 30 288 31 
stack 23:    116 241 23 274 
stack 24:    29 412 40 277 
stack 25:    26 389 25 420 
stack 26:    46 287 71 36 
stack 27:    362 151 449 298 
stack 28:    477 92 431 50 
stack 29:    326 312 289 314 
stack 30:    43 139 416 490 
stack 31:    39 227 436 478 
stack 32:    304 291 244 129 
stack 33:    48 414 51 67 
stack 34:    469 345 59 124 
stack 35:    70 316 183 54 
stack 36:    159 366 184 37 
stack 37:    386 297 301 107 
stack 38:    121 428 401 460 
stack 39:    58 80 76 440 
stack 40:    57 202 323 189 
stack 41:    75 125 311 363 
stack 42:    180 361 481 65 
stack 43:    136 240 299 127 
stack 44:    44 190 111 117 
stack 45:    458 340 463 47 
stack 46:    233 204 452 131 
stack 47:    165 115 447 207 
stack 48:    300 109 60 454 
stack 49:    96 209 135 237 
stack 50:    225 112 86 411 
stack 51:    350 437 133 145 
stack 52:    215 85 355 203 
stack 53:    419 405 232 439 
stack 54:    453 185 166 378 
stack 55:    424 388 343 218 
stack 56:    497 66 491 176 
stack 57:    432 475 392 472 
stack 58:    89 365 220 61 
stack 59:    98 464 106 315 
stack 60:    376 231 140 486 
stack 61:    357 147 201 90 
stack 62:    239 191 169 450 
stack 63:    327 238 178 333 
stack 64:    212 174 322 427 
stack 65:    160 423 390 195 
stack 66:    495 143 193 226 
stack 67:    369 404 430 206 
stack 68:    329 375 408 97 
stack 69:    387 228 459 187 
stack 70:    188 74 391 128 
stack 71:    448 467 182 358 
stack 72:    137 485 152 368 
stack 73:    153 83 349 248 
stack 74:    336 324 342 246 
stack 75:    250 
stack 76:    2 251 
stack 77:    
stack 78:    253 
stack 79:    3 254 4 
stack 80:    5 
stack 81:    256 
stack 82:    7 
stack 83:    8 
stack 84:    259 9 
stack 85:    10 261 260 
stack 86:    
stack 87:    262 12 
stack 88:    13 
stack 89:    264 
stack 90:    265 267 
stack 91:    266 16 
stack 92:    476 21 281 272 
stack 93:    268 28 55 19 
stack 94:    296 403 359 285 
stack 95:    22 468 273 306 
stack 96:    310 339 271 167 
stack 97:    278 294 194 489 
stack 98:    276 482 208 196 
stack 99:    186 38 292 149 
stack 100:    177 286 33 379 
stack 101:    84 32 433 245 
stack 102:    374 480 110 27 
stack 103:    418 338 42 142 
stack 104:    305 41 118 413 
stack 105:    293 487 138 465 
stack 106:    222 105 295 473 
stack 107:    290 330 394 235 
stack 108:    393 122 328 45 
stack 109:    332 284 214 157 
stack 110:    56 409 35 88 
stack 111:    52 410 63 230 
stack 112:    399 382 348 302 
stack 113:    77 53 171 334 
stack 114:    313 200 397 384 
stack 115:    360 72 444 123 
stack 116:    108 470 442 156 
stack 117:    451 94 229 496 
stack 118:    192 150 234 221 
stack 119:    377 49 303 461 
stack 120:    370 479 104 144 
stack 121:    224 400 492 321 
stack 122:    308 91 173 385 
stack 123:    73 498 100 335 
stack 124:    103 441 68 95 
stack 125:    443 317 356 456 
stack 126:    484 101 438 371 
stack 127:    154 217 146 435 
stack 128:    325 354 319 352 
stack 129:    113 309 219 181 
stack 130:    494 455 307 425 
stack 131:    210 175 417 170 
stack 132:    457 446 114 341 
stack 133:    148 337 331 87 
stack 134:    421 422 134 69 
stack 135:    367 346 130 344 
stack 136:    499 198 64 445 
stack 137:    211 426 81 434 
stack 138:    163 396 488 242 
stack 139:    179 407 249 158 
stack 140:    161 82 402 155 
stack 141:    93 162 205 243 
stack 142:    429 120 141 79 
stack 143:    78 199 351 318 
stack 144:    406 462 471 493 
stack 145:    172 102 216 398 
stack 146:    213 126 164 168 
stack 147:    380 347 236 197 
stack 148:    383 353 415 466 
stack 149:    119 99 247 483 
