solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 199.64 s
objective value: 255978.14

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    252 
stack 3:    
stack 4:    
stack 5:    6 
stack 6:    
stack 7:    257 
stack 8:    
stack 9:    9 
stack 10:    260 
stack 11:    11 
stack 12:    
stack 13:    
stack 14:    14 
stack 15:    
stack 16:    20 
stack 17:    269 29 18 268 
stack 18:    270 419 22 41 
stack 19:    24 405 296 278 
stack 20:    33 21 343 79 
stack 21:    187 281 188 409 
stack 22:    61 293 290 197 
stack 23:    280 127 27 180 
stack 24:    459 384 69 345 
stack 25:    328 275 117 38 
stack 26:    26 113 279 206 
stack 27:    53 91 354 302 
stack 28:    168 36 356 83 
stack 29:    322 49 215 468 
stack 30:    67 344 177 174 
stack 31:    184 481 288 82 
stack 32:    318 42 291 376 
stack 33:    196 424 242 221 
stack 34:    39 313 186 430 
stack 35:    444 231 447 499 
stack 36:    321 137 475 298 
stack 37:    159 98 287 157 
stack 38:    327 292 464 300 
stack 39:    486 213 46 314 
stack 40:    466 86 102 487 
stack 41:    393 199 309 77 
stack 42:    463 48 407 421 
stack 43:    52 323 412 420 
stack 44:    342 156 120 243 
stack 45:    366 303 135 84 
stack 46:    414 346 338 457 
stack 47:    126 400 167 324 
stack 48:    80 119 142 192 
stack 49:    353 223 73 347 
stack 50:    416 101 377 411 
stack 51:    432 397 445 178 
stack 52:    193 245 172 244 
stack 53:    331 220 208 249 
stack 54:    395 355 339 436 
stack 55:    381 105 94 492 
stack 56:    96 125 162 248 
stack 57:    100 133 241 229 
stack 58:    58 478 480 139 
stack 59:    238 63 68 165 
stack 60:    460 163 479 425 
stack 61:    76 462 429 473 
stack 62:    134 465 450 332 
stack 63:    461 362 202 144 
stack 64:    402 469 364 454 
stack 65:    128 138 228 385 
stack 66:    488 435 498 72 
stack 67:    422 154 438 149 
stack 68:    418 143 370 352 
stack 69:    350 222 212 210 
stack 70:    194 146 413 439 
stack 71:    423 214 496 389 
stack 72:    375 131 349 374 
stack 73:    359 235 183 417 
stack 74:    379 396 390 236 
stack 75:    0 250 
stack 76:    251 
stack 77:    2 
stack 78:    253 3 
stack 79:    4 254 
stack 80:    255 5 
stack 81:    256 
stack 82:    7 
stack 83:    258 8 
stack 84:    259 
stack 85:    10 
stack 86:    261 
stack 87:    12 262 
stack 88:    13 263 
stack 89:    264 
stack 90:    265 15 
stack 91:    266 267 16 
stack 92:    23 234 129 17 
stack 93:    19 341 367 118 
stack 94:    164 277 274 32 
stack 95:    272 34 54 130 
stack 96:    198 25 271 336 
stack 97:    150 286 434 330 
stack 98:    495 273 276 299 
stack 99:    458 45 470 317 
stack 100:    28 311 368 93 
stack 101:    35 246 334 285 
stack 102:    305 31 152 47 
stack 103:    365 289 474 30 
stack 104:    282 326 386 166 
stack 105:    283 284 40 320 
stack 106:    217 382 452 57 
stack 107:    484 37 70 408 
stack 108:    329 85 433 203 
stack 109:    78 161 51 62 
stack 110:    237 207 43 294 
stack 111:    173 122 431 103 
stack 112:    357 301 50 226 
stack 113:    216 441 239 383 
stack 114:    64 92 489 306 
stack 115:    297 182 195 233 
stack 116:    472 490 230 124 
stack 117:    333 232 304 87 
stack 118:    295 227 170 392 
stack 119:    204 44 115 200 
stack 120:    56 140 158 240 
stack 121:    121 308 108 169 
stack 122:    114 218 71 145 
stack 123:    66 442 307 147 
stack 124:    485 55 181 153 
stack 125:    116 247 363 209 
stack 126:    401 185 171 60 
stack 127:    99 316 65 175 
stack 128:    440 398 310 437 
stack 129:    104 453 361 312 
stack 130:    467 225 110 446 
stack 131:    399 59 415 391 
stack 132:    380 348 455 151 
stack 133:    205 141 74 123 
stack 134:    476 136 448 325 
stack 135:    456 211 371 190 
stack 136:    360 477 482 219 
stack 137:    426 88 95 90 
stack 138:    451 107 449 471 
stack 139:    315 372 201 89 
stack 140:    160 493 97 109 
stack 141:    335 388 483 403 
stack 142:    378 410 351 369 
stack 143:    106 112 340 319 
stack 144:    358 179 443 494 
stack 145:    81 394 406 111 
stack 146:    387 427 155 497 
stack 147:    428 404 224 132 
stack 148:    191 176 491 373 
stack 149:    148 75 337 189 
