solved with: SP.post_optimization_methods.LocalSearch
time limit: 2700.0 s
time to solve: 47.53 s
objective value: 211719.6

stacks (top to bottom):
stack 0:    250 
stack 1:    1 
stack 2:    2 
stack 3:    3 
stack 4:    4 
stack 5:    5 
stack 6:    
stack 7:    7 257 
stack 8:    
stack 9:    9 
stack 10:    10 
stack 11:    11 
stack 12:    
stack 13:    13 
stack 14:    264 14 
stack 15:    
stack 16:    
stack 17:    
stack 18:    17 
stack 19:    
stack 20:    
stack 21:    21 
stack 22:    272 
stack 23:    23 
stack 24:    275 
stack 25:    25 
stack 26:    282 27 322 
stack 27:    284 231 277 
stack 28:    34 450 35 
stack 29:    464 296 297 
stack 30:    280 432 281 
stack 31:    42 466 39 
stack 32:    287 447 286 
stack 33:    186 33 37 
stack 34:    424 292 295 
stack 35:    239 38 499 
stack 36:    326 36 71 
stack 37:    291 475 289 
stack 38:    50 188 49 
stack 39:    486 69 324 
stack 40:    310 308 197 
stack 41:    293 294 484 
stack 42:    70 315 409 
stack 43:    460 298 301 
stack 44:    48 214 47 
stack 45:    470 469 57 
stack 46:    62 241 51 
stack 47:    314 68 430 
stack 48:    349 78 351 
stack 49:    408 328 329 
stack 50:    77 80 431 
stack 51:    55 247 445 
stack 52:    199 73 171 
stack 53:    323 320 487 
stack 54:    336 339 465 
stack 55:    407 85 88 
stack 56:    95 436 94 
stack 57:    437 93 91 
stack 58:    87 446 83 
stack 59:    498 133 132 
stack 60:    220 75 429 
stack 61:    162 347 350 
stack 62:    147 392 146 
stack 63:    234 393 391 
stack 64:    84 425 82 
stack 65:    490 400 401 
stack 66:    232 338 399 
stack 67:    348 346 426 
stack 68:    176 403 404 
stack 69:    98 412 413 
stack 70:    354 356 418 
stack 71:    117 116 457 
stack 72:    420 99 433 
stack 73:    212 352 353 
stack 74:    159 190 158 
stack 75:    193 371 372 
stack 76:    191 161 160 
stack 77:    375 376 493 
stack 78:    380 378 185 
stack 79:    366 494 364 
stack 80:    165 163 402 
stack 81:    152 156 184 
stack 82:    195 194 208 
stack 83:    381 496 379 
stack 84:    367 225 219 
stack 85:    181 222 178 
stack 86:    369 365 492 
stack 87:    138 136 479 
stack 88:    103 471 105 
stack 89:    485 142 143 
stack 90:    173 170 201 
stack 91:    139 497 137 
stack 92:    106 107 451 
stack 93:    192 373 377 
stack 94:    206 243 242 
stack 95:    229 236 240 
stack 96:    444 108 109 
stack 97:    395 398 458 
stack 98:    125 461 124 
stack 99:    453 110 111 
stack 100:    207 218 209 
stack 101:    0 
stack 102:    251 
stack 103:    252 
stack 104:    253 
stack 105:    254 
stack 106:    255 
stack 107:    6 256 
stack 108:    
stack 109:    258 8 
stack 110:    259 
stack 111:    260 
stack 112:    261 
stack 113:    12 262 
stack 114:    263 
stack 115:    15 
stack 116:    
stack 117:    266 265 16 
stack 118:    267 
stack 119:    18 268 
stack 120:    269 19 
stack 121:    20 270 
stack 122:    271 
stack 123:    22 
stack 124:    273 
stack 125:    274 
stack 126:    24 276 
stack 127:    54 26 29 
stack 128:    278 279 213 
stack 129:    30 189 28 
stack 130:    31 32 249 
stack 131:    290 440 288 
stack 132:    304 481 305 
stack 133:    46 149 45 
stack 134:    76 150 283 
stack 135:    227 230 285 
stack 136:    58 463 59 
stack 137:    473 299 300 
stack 138:    311 198 309 
stack 139:    52 449 53 
stack 140:    455 64 67 
stack 141:    40 41 482 
stack 142:    307 306 202 
stack 143:    203 312 313 
stack 144:    43 423 44 
stack 145:    303 302 448 
stack 146:    79 427 81 
stack 147:    480 61 60 
stack 148:    233 63 66 
stack 149:    72 74 434 
stack 150:    325 327 468 
stack 151:    316 467 65 
stack 152:    397 337 224 
stack 153:    56 126 127 
stack 154:    321 319 415 
stack 155:    164 341 340 
stack 156:    342 428 343 
stack 157:    419 359 331 
stack 158:    334 370 333 
stack 159:    177 223 180 
stack 160:    317 417 318 
stack 161:    439 330 358 
stack 162:    90 86 462 
stack 163:    122 123 483 
stack 164:    422 226 89 
stack 165:    335 204 332 
stack 166:    459 387 388 
stack 167:    344 368 345 
stack 168:    389 386 92 
stack 169:    97 96 435 
stack 170:    390 410 491 
stack 171:    100 101 442 
stack 172:    121 456 120 
stack 173:    154 248 245 
stack 174:    128 382 474 
stack 175:    153 113 452 
stack 176:    443 102 104 
stack 177:    385 441 383 
stack 178:    488 237 238 
stack 179:    114 235 166 
stack 180:    489 495 179 
stack 181:    130 131 477 
stack 182:    175 196 406 
stack 183:    360 361 438 
stack 184:    167 129 384 
stack 185:    405 169 168 
stack 186:    134 476 135 
stack 187:    396 421 411 
stack 188:    394 144 145 
stack 189:    174 200 172 
stack 190:    210 363 362 
stack 191:    355 357 221 
stack 192:    416 155 157 
stack 193:    246 244 228 
stack 194:    118 119 454 
stack 195:    205 217 374 
stack 196:    140 141 478 
stack 197:    216 215 187 
stack 198:    151 148 414 
stack 199:    115 112 472 
stack 200:    211 182 183 
