solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 327,84 s
objective value: 667294.56

stacks (top to bottom):
stack 0:    375 
stack 1:    
stack 2:    377 
stack 3:    
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    
stack 8:    
stack 9:    9 
stack 10:    
stack 11:    11 386 
stack 12:    
stack 13:    
stack 14:    
stack 15:    390 397 17 145 391 737 
stack 16:    527 53 415 16 44 622 
stack 17:    58 584 440 634 410 21 
stack 18:    341 144 34 635 396 260 
stack 19:    689 483 688 22 258 167 
stack 20:    628 690 246 411 51 729 
stack 21:    164 619 442 47 515 568 
stack 22:    63 425 640 23 402 406 
stack 23:    400 27 404 32 232 66 
stack 24:    399 146 721 604 508 726 
stack 25:    358 558 214 464 728 546 
stack 26:    41 239 590 473 359 743 
stack 27:    40 503 374 453 680 682 
stack 28:    187 588 115 216 271 430 
stack 29:    30 625 408 333 312 29 
stack 30:    332 492 76 228 674 421 
stack 31:    177 698 39 334 669 343 
stack 32:    661 414 615 722 37 147 
stack 33:    253 97 497 420 477 83 
stack 34:    43 36 193 338 444 445 
stack 35:    413 654 439 419 475 489 
stack 36:    68 45 723 641 61 471 
stack 37:    540 364 251 174 524 469 
stack 38:    490 636 133 85 570 171 
stack 39:    565 724 373 659 326 183 
stack 40:    706 575 94 632 81 72 
stack 41:    553 687 64 716 582 432 
stack 42:    448 736 229 134 433 113 
stack 43:    431 180 102 663 82 345 
stack 44:    325 309 426 112 539 302 
stack 45:    623 80 591 90 52 301 
stack 46:    223 137 101 481 601 354 
stack 47:    456 613 740 735 200 660 
stack 48:    208 631 130 142 67 611 
stack 49:    349 129 730 205 500 608 
stack 50:    595 472 210 363 704 178 
stack 51:    168 482 346 295 264 711 
stack 52:    577 571 84 303 525 574 
stack 53:    671 630 317 498 136 467 
stack 54:    196 71 78 111 488 321 
stack 55:    694 655 616 125 140 665 
stack 56:    249 315 197 305 672 707 
stack 57:    297 599 182 691 452 372 
stack 58:    327 653 727 96 677 155 
stack 59:    74 617 330 296 124 59 
stack 60:    435 559 227 109 587 642 
stack 61:    212 703 545 731 620 348 
stack 62:    211 692 335 485 650 491 
stack 63:    280 189 597 92 522 93 
stack 64:    203 308 89 519 165 449 
stack 65:    733 119 528 160 192 267 
stack 66:    254 589 592 353 131 159 
stack 67:    262 139 226 215 569 557 
stack 68:    446 282 355 714 602 368 
stack 69:    681 311 121 646 285 279 
stack 70:    465 243 118 535 478 138 
stack 71:    209 534 734 95 651 291 
stack 72:    715 153 504 749 543 513 
stack 73:    273 204 191 614 257 75 
stack 74:    306 530 741 284 627 697 
stack 75:    0 
stack 76:    376 
stack 77:    3 2 1 
stack 78:    378 
stack 79:    379 4 
stack 80:    5 380 
stack 81:    381 
stack 82:    382 7 
stack 83:    8 383 
stack 84:    384 
stack 85:    385 
stack 86:    10 
stack 87:    387 12 13 
stack 88:    388 
stack 89:    14 389 
stack 90:    15 194 213 33 207 401 
stack 91:    19 392 394 393 20 26 
stack 92:    555 38 287 18 56 181 
stack 93:    28 268 395 717 24 398 
stack 94:    60 441 647 350 50 516 
stack 95:    356 732 162 702 670 621 
stack 96:    429 718 507 245 409 422 
stack 97:    233 35 407 149 550 357 
stack 98:    31 693 289 423 42 62 
stack 99:    261 450 157 25 418 572 
stack 100:    320 286 705 328 686 605 
stack 101:    644 240 748 370 424 480 
stack 102:    247 618 427 403 269 202 
stack 103:    344 437 521 585 643 405 
stack 104:    564 259 463 314 532 230 
stack 105:    195 428 496 329 114 77 
stack 106:    668 225 148 484 576 412 
stack 107:    278 552 54 367 417 219 
stack 108:    57 46 645 696 298 73 
stack 109:    98 108 460 554 747 506 
stack 110:    236 337 322 135 371 458 
stack 111:    217 459 538 573 434 218 
stack 112:    158 48 454 100 244 222 
stack 113:    518 673 438 237 70 132 
stack 114:    292 300 699 69 487 738 
stack 115:    566 277 316 586 290 175 
stack 116:    360 505 676 416 598 276 
stack 117:    283 486 561 319 79 220 
stack 118:    451 514 116 250 633 128 
stack 119:    313 685 462 179 274 49 
stack 120:    340 526 206 336 511 510 
stack 121:    55 91 499 493 719 143 
stack 122:    701 170 242 198 307 551 
stack 123:    626 583 272 593 544 537 
stack 124:    87 231 596 163 658 104 
stack 125:    323 447 151 710 470 667 
stack 126:    533 294 352 581 299 265 
stack 127:    648 709 594 366 720 255 
stack 128:    234 288 263 141 224 607 
stack 129:    468 156 252 443 739 238 
stack 130:    725 684 556 502 331 201 
stack 131:    609 186 248 318 547 675 
stack 132:    578 304 184 126 678 127 
stack 133:    105 466 241 501 106 509 
stack 134:    362 275 708 185 455 172 
stack 135:    266 695 610 351 173 742 
stack 136:    342 436 664 679 580 624 
stack 137:    542 117 457 256 629 110 
stack 138:    637 65 563 365 520 270 
stack 139:    662 176 612 638 99 548 
stack 140:    476 369 606 744 479 657 
stack 141:    562 347 712 531 529 649 
stack 142:    103 713 361 494 512 639 
stack 143:    683 495 541 152 221 281 
stack 144:    560 339 154 188 190 603 
stack 145:    461 235 86 746 579 666 
stack 146:    324 310 652 523 600 199 
stack 147:    161 120 745 549 88 293 
stack 148:    169 567 474 123 536 122 
stack 149:    700 656 517 107 150 166 
