solved with: SP.post_optimization_methods.HillClimbing
time limit: 3600.0 s
time to solve: 357,67 s
objective value: 667329.74

stacks (top to bottom):
stack 0:    
stack 1:    376 
stack 2:    377 
stack 3:    
stack 4:    
stack 5:    5 
stack 6:    6 
stack 7:    
stack 8:    7 
stack 9:    
stack 10:    10 
stack 11:    11 
stack 12:    
stack 13:    13 
stack 14:    389 
stack 15:    568 353 253 456 15 
stack 16:    414 431 16 134 397 391 
stack 17:    393 240 68 334 223 19 
stack 18:    394 640 261 402 18 648 
stack 19:    177 505 634 24 486 35 
stack 20:    562 75 396 32 398 715 
stack 21:    701 576 22 515 677 94 
stack 22:    146 432 232 25 597 341 
stack 23:    611 23 695 539 50 529 
stack 24:    607 578 690 538 38 369 
stack 25:    270 449 407 740 130 698 
stack 26:    29 265 748 43 317 590 
stack 27:    36 257 301 496 458 178 
stack 28:    664 557 40 46 319 138 
stack 29:    425 404 124 445 69 668 
stack 30:    233 506 37 88 298 284 
stack 31:    454 418 230 365 531 442 
stack 32:    254 553 587 673 594 408 
stack 33:    732 411 273 345 47 662 
stack 34:    714 426 433 340 291 80 
stack 35:    76 683 694 219 728 410 
stack 36:    708 104 63 95 174 77 
stack 37:    100 721 237 185 427 346 
stack 38:    343 56 609 335 363 249 
stack 39:    522 79 628 729 61 573 
stack 40:    718 360 481 205 614 546 
stack 41:    507 711 302 283 316 354 
stack 42:    116 198 147 483 674 422 
stack 43:    495 70 167 364 145 542 
stack 44:    564 310 250 322 497 420 
stack 45:    51 446 613 239 207 348 
stack 46:    49 195 571 642 428 224 
stack 47:    374 179 434 305 282 242 
stack 48:    523 644 713 274 591 744 
stack 49:    60 719 685 74 286 162 
stack 50:    176 519 437 333 211 118 
stack 51:    602 599 191 155 189 52 
stack 52:    163 208 371 271 559 199 
stack 53:    295 480 57 707 669 105 
stack 54:    203 248 285 696 247 500 
stack 55:    226 73 745 251 84 241 
stack 56:    277 72 106 743 697 288 
stack 57:    358 508 535 503 482 165 
stack 58:    570 102 547 461 574 566 
stack 59:    660 512 606 681 90 468 
stack 60:    339 332 438 175 556 114 
stack 61:    91 244 549 494 329 657 
stack 62:    617 723 328 320 555 225 
stack 63:    112 308 689 192 160 629 
stack 64:    466 636 646 600 492 679 
stack 65:    172 630 451 666 140 238 
stack 66:    299 330 311 520 671 220 
stack 67:    278 470 487 692 530 595 
stack 68:    551 78 709 153 525 702 
stack 69:    362 733 510 687 632 736 
stack 70:    156 209 300 93 307 604 
stack 71:    626 655 631 306 588 164 
stack 72:    661 326 654 581 236 623 
stack 73:    741 596 101 645 99 476 
stack 74:    548 627 92 651 484 336 
stack 75:    0 375 
stack 76:    1 
stack 77:    2 
stack 78:    3 
stack 79:    379 378 380 
stack 80:    4 
stack 81:    381 
stack 82:    382 
stack 83:    383 8 
stack 84:    
stack 85:    385 9 384 
stack 86:    386 
stack 87:    12 
stack 88:    387 390 388 
stack 89:    14 
stack 90:    498 601 406 296 27 318 
stack 91:    17 703 592 395 738 686 
stack 92:    202 441 260 30 635 392 
stack 93:    532 21 618 228 275 259 
stack 94:    583 746 110 33 119 20 
stack 95:    682 180 323 608 478 579 
stack 96:    450 256 120 649 150 26 
stack 97:    42 173 563 289 672 400 
stack 98:    53 749 593 543 399 370 
stack 99:    367 471 58 415 577 440 
stack 100:    401 221 565 455 34 584 
stack 101:    580 45 154 412 409 403 
stack 102:    287 148 262 111 31 598 
stack 103:    66 467 366 28 352 405 
stack 104:    158 129 465 501 413 355 
stack 105:    48 739 643 716 290 126 
stack 106:    567 190 424 725 621 737 
stack 107:    197 464 421 201 665 720 
stack 108:    435 59 267 313 747 135 
stack 109:    131 55 693 107 552 314 
stack 110:    331 297 491 136 81 324 
stack 111:    41 647 619 706 166 39 
stack 112:    641 151 615 541 234 704 
stack 113:    194 502 667 109 670 479 
stack 114:    44 509 149 419 137 281 
stack 115:    200 121 252 372 181 62 
stack 116:    229 518 517 416 71 680 
stack 117:    206 417 436 184 622 183 
stack 118:    462 115 303 582 293 196 
stack 119:    453 344 561 159 349 734 
stack 120:    452 620 97 113 54 722 
stack 121:    540 122 447 423 712 558 
stack 122:    108 64 87 361 350 730 
stack 123:    258 276 325 463 516 625 
stack 124:    246 67 82 83 534 633 
stack 125:    235 475 514 430 444 526 
stack 126:    624 342 213 429 125 294 
stack 127:    117 717 255 86 170 141 
stack 128:    528 98 231 616 688 133 
stack 129:    603 499 217 742 650 550 
stack 130:    312 513 96 321 187 638 
stack 131:    171 659 676 473 439 610 
stack 132:    443 585 123 210 524 684 
stack 133:    493 139 292 691 338 222 
stack 134:    490 182 726 264 214 489 
stack 135:    243 533 569 351 168 89 
stack 136:    612 699 474 460 304 477 
stack 137:    357 700 605 263 536 142 
stack 138:    132 127 368 653 218 193 
stack 139:    157 65 212 724 705 675 
stack 140:    572 652 586 327 272 537 
stack 141:    488 637 459 215 269 504 
stack 142:    266 658 448 309 227 347 
stack 143:    103 315 85 472 735 143 
stack 144:    144 356 279 216 485 560 
stack 145:    511 545 575 359 527 457 
stack 146:    469 727 152 280 521 554 
stack 147:    731 169 128 544 161 245 
stack 148:    710 337 186 678 373 639 
stack 149:    268 656 204 663 589 188 
