solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 271.05 s
objective value: 281998.6

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    252 
stack 3:    3 
stack 4:    
stack 5:    
stack 6:    6 
stack 7:    257 
stack 8:    
stack 9:    259 
stack 10:    
stack 11:    261 
stack 12:    269 
stack 13:    271 13 14 405 199 
stack 14:    100 406 202 324 17 
stack 15:    34 268 274 23 265 
stack 16:    283 19 454 89 85 
stack 17:    18 109 65 30 488 
stack 18:    57 448 410 110 486 
stack 19:    346 492 431 99 22 
stack 20:    321 430 282 91 462 
stack 21:    280 496 64 442 32 
stack 22:    47 156 145 25 115 
stack 23:    24 482 155 33 279 
stack 24:    459 402 414 287 223 
stack 25:    277 409 141 150 353 
stack 26:    244 29 428 27 425 
stack 27:    112 278 312 42 242 
stack 28:    211 351 323 336 475 
stack 29:    68 73 31 349 281 
stack 30:    51 48 446 201 194 
stack 31:    364 288 45 494 357 
stack 32:    307 391 325 203 230 
stack 33:    285 292 374 231 472 
stack 34:    371 493 247 384 76 
stack 35:    239 248 308 416 174 
stack 36:    61 104 317 345 293 
stack 37:    140 102 138 97 165 
stack 38:    332 318 487 474 81 
stack 39:    499 232 210 152 335 
stack 40:    175 432 444 54 381 
stack 41:    246 132 227 467 400 
stack 42:    341 113 191 379 43 
stack 43:    88 167 481 219 423 
stack 44:    401 106 372 389 366 
stack 45:    218 125 233 237 478 
stack 46:    238 107 411 491 440 
stack 47:    365 52 182 114 80 
stack 48:    477 101 417 151 185 
stack 49:    116 98 148 463 386 
stack 50:    322 300 59 436 160 
stack 51:    344 158 133 354 127 
stack 52:    162 222 443 352 226 
stack 53:    420 234 131 75 96 
stack 54:    453 387 55 66 164 
stack 55:    419 376 208 498 119 
stack 56:    390 206 469 316 146 
stack 57:    355 228 180 392 117 
stack 58:    415 224 408 445 470 
stack 59:    105 458 71 468 450 
stack 60:    0 250 
stack 61:    1 
stack 62:    2 
stack 63:    253 
stack 64:    254 4 
stack 65:    5 255 
stack 66:    256 
stack 67:    7 
stack 68:    258 
stack 69:    9 8 
stack 70:    10 260 
stack 71:    11 12 
stack 72:    263 21 395 262 
stack 73:    266 473 267 121 264 
stack 74:    200 370 272 189 35 
stack 75:    273 187 16 347 15 
stack 76:    28 330 460 270 369 
stack 77:    404 215 290 49 20 
stack 78:    276 377 485 209 457 
stack 79:    284 144 301 173 286 
stack 80:    78 126 309 451 129 
stack 81:    205 429 302 26 195 
stack 82:    412 178 181 314 438 
stack 83:    184 385 394 294 197 
stack 84:    337 62 37 38 313 
stack 85:    177 456 465 363 275 
stack 86:    331 427 225 433 44 
stack 87:    437 296 378 77 452 
stack 88:    41 198 39 305 291 
stack 89:    303 249 179 214 84 
stack 90:    53 315 310 413 359 
stack 91:    306 480 360 418 90 
stack 92:    339 424 461 311 36 
stack 93:    240 343 289 471 398 
stack 94:    333 479 241 92 50 
stack 95:    439 399 304 204 235 
stack 96:    342 153 79 358 295 
stack 97:    213 407 243 154 118 
stack 98:    147 143 340 176 449 
stack 99:    367 40 130 373 422 
stack 100:    72 229 388 348 192 
stack 101:    183 149 46 60 319 
stack 102:    297 464 108 139 161 
stack 103:    58 476 142 483 338 
stack 104:    320 136 159 441 67 
stack 105:    188 163 327 421 356 
stack 106:    190 103 361 168 171 
stack 107:    93 328 70 137 82 
stack 108:    299 298 489 403 326 
stack 109:    56 157 186 74 166 
stack 110:    95 217 124 86 170 
stack 111:    216 94 393 207 135 
stack 112:    426 134 193 350 396 
stack 113:    111 212 368 435 447 
stack 114:    83 172 495 245 236 
stack 115:    497 120 196 466 122 
stack 116:    128 397 123 383 169 
stack 117:    329 63 484 380 362 
stack 118:    382 455 490 334 375 
stack 119:    220 87 434 221 69 
