solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 287.37 s
objective value: 282022.84

stacks (top to bottom):
stack 0:    
stack 1:    251 
stack 2:    
stack 3:    
stack 4:    
stack 5:    254 
stack 6:    256 
stack 7:    7 
stack 8:    
stack 9:    258 259 
stack 10:    10 
stack 11:    
stack 12:    11 
stack 13:    13 387 109 264 194 
stack 14:    26 17 274 192 188 
stack 15:    266 237 267 305 335 
stack 16:    352 357 52 330 68 
stack 17:    203 43 430 421 351 
stack 18:    337 71 228 160 224 
stack 19:    269 22 382 20 168 
stack 20:    23 308 229 35 28 
stack 21:    110 24 276 340 412 
stack 22:    464 462 374 482 42 
stack 23:    247 353 471 36 135 
stack 24:    368 199 377 477 310 
stack 25:    81 31 46 283 146 
stack 26:    395 316 296 281 37 
stack 27:    107 84 292 75 486 
stack 28:    465 226 285 455 127 
stack 29:    164 133 208 86 359 
stack 30:    30 293 123 397 290 
stack 31:    124 180 245 65 348 
stack 32:    205 152 211 139 356 
stack 33:    89 163 83 144 204 
stack 34:    38 221 355 227 429 
stack 35:    196 230 39 431 463 
stack 36:    442 213 209 108 322 
stack 37:    344 302 176 441 317 
stack 38:    115 235 319 104 373 
stack 39:    381 309 332 148 167 
stack 40:    404 495 241 408 175 
stack 41:    479 193 97 460 483 
stack 42:    346 345 451 154 329 
stack 43:    386 325 66 437 91 
stack 44:    116 131 201 60 372 
stack 45:    149 165 492 45 132 
stack 46:    306 323 350 54 111 
stack 47:    134 185 414 424 191 
stack 48:    207 443 432 141 49 
stack 49:    445 126 96 391 485 
stack 50:    388 307 189 106 219 
stack 51:    206 390 349 473 499 
stack 52:    331 248 244 243 496 
stack 53:    370 195 184 218 364 
stack 54:    202 328 400 62 87 
stack 55:    238 92 419 375 119 
stack 56:    491 80 93 358 128 
stack 57:    320 158 461 140 82 
stack 58:    489 130 215 102 336 
stack 59:    327 90 312 361 138 
stack 60:    250 0 
stack 61:    2 1 
stack 62:    253 252 
stack 63:    3 
stack 64:    4 
stack 65:    255 5 
stack 66:    6 
stack 67:    257 
stack 68:    8 
stack 69:    9 
stack 70:    260 
stack 71:    12 261 
stack 72:    380 398 262 303 15 
stack 73:    268 14 263 21 16 
stack 74:    289 18 265 452 19 
stack 75:    271 78 447 25 396 
stack 76:    197 282 33 273 279 
stack 77:    216 478 315 366 85 
stack 78:    173 225 162 360 99 
stack 79:    347 498 200 186 287 
stack 80:    416 484 270 278 411 
stack 81:    417 284 142 272 275 
stack 82:    449 280 125 214 136 
stack 83:    413 288 326 69 29 
stack 84:    161 295 401 425 240 
stack 85:    487 48 63 436 301 
stack 86:    95 439 170 153 304 
stack 87:    469 143 41 27 277 
stack 88:    32 399 156 354 34 
stack 89:    420 56 405 407 187 
stack 90:    403 113 183 453 435 
stack 91:    145 379 363 233 448 
stack 92:    286 440 434 341 433 
stack 93:    458 383 50 371 324 
stack 94:    334 384 217 343 79 
stack 95:    438 444 222 457 450 
stack 96:    466 418 105 299 314 
stack 97:    493 246 231 174 249 
stack 98:    480 300 456 365 220 
stack 99:    298 98 40 488 415 
stack 100:    151 426 120 291 55 
stack 101:    44 446 177 122 342 
stack 102:    178 454 212 77 474 
stack 103:    47 428 472 297 409 
stack 104:    459 88 101 294 423 
stack 105:    94 166 73 393 147 
stack 106:    198 467 232 155 100 
stack 107:    76 321 239 53 475 
stack 108:    72 118 61 402 57 
stack 109:    159 172 150 362 376 
stack 110:    470 389 121 169 157 
stack 111:    313 114 422 385 51 
stack 112:    497 394 481 58 171 
stack 113:    468 339 490 129 369 
stack 114:    367 392 74 318 333 
stack 115:    223 137 406 378 190 
stack 116:    427 210 311 64 242 
stack 117:    236 338 179 234 67 
stack 118:    494 112 103 182 70 
stack 119:    117 410 59 476 181 
